timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.container.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648649400,0.05310917,0.0,0.0,2.695994,0.0,18574.5,127.89258,33591296.0,0.0,1048576.0,1648649500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,5789.7695,0.0,0.0,0.06,0.0,0.0,20000.0,17.0,690.0,1040.0957,0.0,0.0,57.191406,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,400.5,0.0,0.0,0.0,0.0,0.0,2.5,61.0,0.0,0.0,8245248.0,128.0,0.0,17688.0,0.0,17688.0,102.0,0.0,1647144400.0,83568640.0,3.9314096,0.19738346,0.0,565.0,3.81
1648649460,0.041429996,0.0,0.0,2.658372,0.0,21402.5,127.94922,33878016.0,0.0,1048576.0,1648649500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,6667.8867,0.0,0.0,0.035,0.0,0.0,20000.0,17.0,576.0,1040.0977,0.0,0.0,57.33203,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,303.5,0.0,0.0,0.0,0.0,0.0,2.5,61.0,0.0,0.0,8380416.0,128.0,0.0,21285.0,0.0,21285.0,102.0,0.0,1647144400.0,83134460.0,4.3675456,0.30962968,0.0,502.5,4.265
1648649520,0.039855957,0.0,0.0,2.658574,0.0,24973.0,127.93945,33554432.0,0.0,1048576.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,7779.586,0.0,0.0,0.02,0.0,0.0,20000.0,17.0,549.0,1040.0977,0.0,0.0,57.19922,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,297.0,0.0,0.0,0.0,0.0,0.0,1.5,61.0,0.0,0.0,8380416.0,128.0,0.0,24057.0,0.0,24057.0,102.0,0.0,1647144400.0,83474430.0,5.0371904,0.084340915,0.0,486.5,4.955
1648649580,0.050115585,0.0,0.0,2.6793385,0.0,28921.0,127.9707,33998850.0,0.0,1048576.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9010.043,0.0,0.0,0.05,0.0,0.0,20000.0,17.0,633.0,1040.0977,0.0,0.0,57.759766,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,371.5,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8380416.0,128.0,0.0,29535.0,0.0,29535.0,102.0,0.0,1647144400.0,82919420.0,5.821261,0.25991833,0.0,600.0,5.72
1648649640,0.044307232,0.0,0.0,2.6705227,0.0,26811.0,127.88672,31739904.0,0.0,1048576.0,1648649700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8351.891,0.0,0.0,0.045,0.0,0.0,20000.0,17.0,593.0,1040.0996,0.0,0.0,55.427734,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,336.0,0.0,0.0,0.0,0.0,0.0,5.5,61.0,0.0,0.0,8380416.0,128.0,0.0,25575.0,0.0,25575.0,102.0,0.0,1647144400.0,85166080.0,5.522927,0.49640965,0.0,514.0,5.435
1648649700,0.053033352,0.0,0.0,2.697661,0.0,26810.5,127.890625,33501184.0,0.0,1048576.0,1648649700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8349.434,0.0,0.0,0.06,0.0,0.0,20000.0,17.0,610.0,1040.1016,0.0,0.0,57.40039,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,420.0,0.0,0.0,0.0,0.0,0.0,6.5,61.0,0.0,0.0,8245248.0,128.0,0.0,26796.0,0.0,26796.0,102.0,0.0,1647144400.0,83220480.0,5.83266,0.7634843,0.0,589.0,5.67
1648649760,0.04049349,0.0,0.0,3.3129616,0.0,27144.0,127.91211,33484800.0,0.0,1048576.0,1648649900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8456.141,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,603.0,1040.1016,0.0,0.0,57.154297,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,315.5,0.0,0.0,0.0,0.0,0.0,2.0,61.0,0.0,0.0,8177664.0,128.0,0.0,27852.0,0.0,27852.0,102.0,0.0,1647144400.0,83628030.0,5.608483,0.14423272,0.0,513.0,5.52
1648649820,0.051662445,0.0,0.0,3.333458,0.0,23957.0,127.890625,33277952.0,0.0,1048576.0,1648649900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,7461.492,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,516.5,1040.1035,0.0,0.0,57.085938,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,385.5,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8110080.0,128.0,0.0,25278.0,0.0,25278.0,102.0,0.0,1647144400.0,83548160.0,4.7879157,0.221473,0.0,601.5,4.72
1648649880,0.039802074,0.0,0.0,2.0083828,0.0,29395.0,127.947266,33816576.0,0.0,1048576.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9157.695,0.0,0.0,0.045,0.0,0.0,20000.0,17.0,638.5,1040.1055,0.0,0.0,57.851562,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,299.5,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8177664.0,128.0,0.0,28924.5,0.0,28924.5,102.0,0.0,1647144400.0,82798590.0,5.884486,0.27918357,0.0,480.5,5.81
1648649940,0.044832706,0.0,0.0,2.66816,0.0,26882.0,127.94141,33492992.0,0.0,1048576.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.266,0.0,0.0,0.045,0.0,0.0,20000.0,17.0,581.5,1040.1055,0.0,0.0,57.433594,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,332.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8245248.0,128.0,0.0,27076.5,0.0,27076.5,102.0,0.0,1647144400.0,83298300.0,5.3339615,0.444313,0.0,531.0,5.25
1648650000,0.050027847,0.0,0.0,2.6795883,0.0,27753.5,127.84961,33660930.0,0.0,1048576.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8645.668,0.0,0.0,0.035,0.0,0.0,20000.0,17.0,604.0,1040.1074,0.0,0.0,57.814453,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,382.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,8245248.0,128.0,0.0,28363.5,0.0,28363.5,102.0,0.0,1647144400.0,82735100.0,5.518751,0.24796808,0.0,576.5,5.44
1648650060,0.038928986,0.0,0.0,2.0118475,0.0,29073.5,127.92578,33810430.0,0.0,1048576.0,1648650100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9055.941,0.0,0.0,0.065,0.0,0.0,20000.0,17.0,634.5,1040.1094,0.0,0.0,57.939453,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,294.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,0.0,0.0,8245248.0,128.0,0.0,29254.5,0.0,29254.5,102.0,0.0,1647144400.0,82595840.0,5.822585,0.40000772,0.0,440.5,5.68
1648650120,0.63121986,0.0,0.0,2.7311625,0.0,28406.5,127.88867,33769470.0,0.0,1048576.0,1648650100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8847.859,0.0,0.0,0.05,0.0,0.0,20000.0,17.0,612.5,1040.1094,0.0,0.0,57.65625,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,522.5,0.0,0.0,0.0,0.0,0.0,4.0,61.0,0.0,0.0,8245248.0,128.0,0.0,28248.0,0.0,28248.0,102.0,0.0,1647144400.0,83177470.0,5.641334,0.40147296,0.0,716.0,5.53
1648650180,0.03277254,0.0,0.0,2.6450481,0.0,27774.0,127.890625,33814530.0,0.0,1048576.0,1648650200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8652.447,0.0,0.0,0.02,0.0,0.0,20000.0,17.0,605.0,1040.1094,0.0,0.0,57.625,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,256.5,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,8245248.0,128.0,0.0,26713.5,0.0,26713.5,102.0,0.0,1647144400.0,83017730.0,5.485411,0.024066724,0.0,410.5,5.395
1648650240,0.042901993,0.0,0.0,2.6705842,0.0,27579.0,127.890625,33914880.0,0.0,1048576.0,1648650200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8590.102,0.0,0.0,0.035,0.0,0.0,20000.0,17.0,598.0,1040.1113,0.0,0.0,57.658203,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,341.0,0.0,0.0,0.0,0.0,0.0,2.5,61.0,0.0,0.0,8110080.0,128.0,0.0,29403.0,0.0,29403.0,102.0,0.0,1647144400.0,82982910.0,5.5191016,0.12637345,0.0,506.5,5.41
1648650300,0.047152996,0.0,0.0,2.6819797,0.0,25444.5,127.921875,33445888.0,0.0,1048576.0,1648650400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,7925.549,0.0,0.0,0.035,0.0,0.0,20000.0,17.0,549.0,1040.1133,0.0,0.0,57.06836,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,371.0,0.0,0.0,0.0,0.0,0.0,2.5,61.0,0.0,0.0,7974912.0,128.0,0.0,26466.0,0.0,26466.0,102.0,0.0,1647144400.0,83769340.0,5.122423,0.15292911,0.0,534.0,4.975
1648650360,0.042345047,0.0,0.0,2.667006,0.0,28880.5,127.890625,33564670.0,0.0,1048576.0,1648650400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8995.309,0.0,0.0,0.05,0.0,0.0,20000.0,17.0,629.5,1040.1133,0.0,0.0,57.31836,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,326.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,7839744.0,128.0,0.0,29238.0,0.0,29238.0,102.0,0.0,1647144400.0,83339260.0,5.749284,0.059808318,0.0,489.5,5.545
1648650420,0.05475378,0.0,0.0,2.6908793,0.0,28243.5,127.94531,33480704.0,0.0,1048576.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8796.398,0.0,0.0,0.06,0.0,0.0,20000.0,17.0,617.0,1040.1152,0.0,0.0,57.371094,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,385.0,0.0,0.0,0.0,0.0,0.0,3.5,61.0,0.0,0.0,7974912.0,128.0,33.0,27885.0,33.0,27885.0,102.0,0.0,1647144400.0,83136510.0,5.648781,0.7614722,0.0,635.5,5.445
1648650480,0.043582916,0.0,0.0,2.6565924,0.0,30086.0,127.91797,33871870.0,0.0,1048576.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9371.674,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,653.0,1040.1172,0.0,0.0,57.447266,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,289.5,0.0,0.0,0.0,0.0,0.0,1.5,61.0,0.0,0.0,8042496.0,128.0,0.0,30360.0,0.0,30360.0,102.0,0.0,1647144400.0,83261440.0,5.9805355,0.27355444,0.0,547.0,5.825
1648650540,0.04571581,0.0,0.0,2.6753426,0.0,25921.5,127.890625,33818624.0,0.0,1048576.0,1648650600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8074.8984,0.0,0.0,0.025,0.0,0.0,20000.0,17.0,563.5,1040.1172,0.0,0.0,57.558594,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,355.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8110080.0,128.0,16.5,25129.5,16.5,25129.5,102.0,0.0,1647144400.0,83288060.0,5.1322646,0.32807758,0.0,538.0,4.99
1648650600,0.042501926,0.0,0.0,2.6724339,0.0,25521.0,127.92383,33648640.0,0.0,1048576.0,1648650600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.295,0.0,0.0,0.025,0.0,0.0,20000.0,17.0,554.5,1040.1191,0.0,0.0,57.34375,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,338.0,0.0,0.0,0.0,0.0,0.0,3.5,61.0,0.0,0.0,7974912.0,128.0,16.5,26185.5,16.5,26185.5,102.0,0.0,1647144400.0,83482620.0,5.0593405,0.21601816,0.0,509.0,4.995
1648650660,0.053216457,0.0,0.0,3.345829,0.0,27224.0,127.89258,33462272.0,0.0,1048576.0,1648650800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8480.004,0.0,0.0,0.04,0.0,0.0,20000.0,17.0,594.5,1040.1211,0.0,0.0,57.242188,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,398.0,0.0,0.0,0.0,0.0,0.0,3.5,61.0,0.0,0.0,8110080.0,128.0,0.0,28231.5,0.0,28231.5,102.0,0.0,1647144400.0,83427330.0,5.5194554,0.47315505,0.0,605.5,5.4
1648650720,0.03490877,0.0,0.0,2.001699,0.0,29288.5,127.94336,33529856.0,0.0,1048576.0,1648650800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9122.867,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,640.0,1040.1211,0.0,0.0,57.60742,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,267.0,0.0,0.0,0.0,0.0,0.0,2.0,61.0,0.0,0.0,8110080.0,128.0,0.0,30261.0,0.0,30261.0,102.0,0.0,1647144400.0,83159040.0,5.9051056,0.2496683,0.0,410.5,5.775
1648650780,0.05137968,0.0,0.0,3.3362384,0.0,29348.5,127.34961,30666752.0,0.0,1048576.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9142.088,0.0,0.0,0.04,0.0,0.0,20000.0,17.0,642.5,1040.1211,0.0,0.0,54.46289,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,389.0,0.0,0.0,0.0,0.0,0.0,4.5,61.0,0.0,0.0,8110080.0,128.0,0.0,28066.5,0.0,28066.5,102.0,0.0,1647144400.0,85766140.0,5.908356,0.30051374,0.0,600.5,5.77
1648650840,0.037370205,0.0,0.0,2.0078464,0.0,26662.5,127.88867,33646590.0,0.0,1048576.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8305.615,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,582.0,1040.123,0.0,0.0,57.603516,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,293.5,0.0,0.0,0.0,0.0,0.0,3.5,61.0,0.0,0.0,8110080.0,128.0,0.0,27522.0,0.0,27522.0,102.0,0.0,1647144400.0,83105790.0,5.3521748,0.3862055,0.0,445.0,5.225
1648650900,0.045553684,0.0,0.0,2.6681252,0.0,27017.5,127.890625,33667070.0,0.0,1048576.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8415.584,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,595.0,1040.125,0.0,0.0,57.666016,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,340.5,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8312832.0,128.0,0.0,27571.5,0.0,27571.5,102.0,0.0,1647144400.0,82974720.0,5.6157618,0.14978878,0.0,552.5,5.48
1648650960,0.047341824,0.0,0.0,2.6767654,0.0,23370.0,127.890625,33742850.0,0.0,1048576.0,1648651000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,7278.84,0.0,0.0,0.04,0.0,0.0,20000.0,17.0,524.5,1040.125,0.0,0.0,57.654297,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,353.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8448000.0,128.0,0.0,23149.5,0.0,23149.5,102.0,0.0,1647144400.0,83030020.0,4.9772725,0.23970525,0.0,547.5,4.865
1648651020,0.040068626,0.0,0.0,2.6563697,0.0,28310.0,127.91797,33660930.0,0.0,1048576.0,1648651000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8818.254,0.0,0.0,0.035,0.0,0.0,20000.0,17.0,634.0,1040.127,0.0,0.0,57.36328,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,304.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,0.0,8380416.0,128.0,0.0,26730.0,0.0,26730.0,102.0,0.0,1647144400.0,83320830.0,5.984502,0.20975563,0.0,500.0,5.81
1648651080,0.04843521,0.0,0.0,2.6806154,0.0,27599.5,127.9043,33755136.0,0.0,1048576.0,1648651100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,8596.988,0.0,0.0,0.045,0.0,0.0,20000.0,17.0,609.0,1040.1289,0.0,0.0,57.68164,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,368.0,0.0,0.0,0.0,0.0,0.0,3.5,61.0,0.0,0.0,8380416.0,128.0,0.0,27208.5,0.0,27208.5,102.0,0.0,1647144400.0,83040260.0,5.6464057,0.2686102,0.0,551.5,5.47
1648651140,0.04856491,0.0,0.0,3.3367429,0.0,25572.5,127.91992,33507328.0,0.0,1048576.0,1648651100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,7965.4824,0.0,0.0,0.03,0.0,0.0,20000.0,17.0,564.5,1040.1289,0.0,0.0,57.35547,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,364.5,0.0,0.0,0.0,0.0,0.0,4.0,61.0,0.0,0.0,8312832.0,128.0,0.0,24040.5,0.0,24040.5,102.0,0.0,1647144400.0,83331070.0,5.237419,0.2556498,0.0,574.5,5.16
1648651200,0.03814888,0.0,0.0,2.012354,0.0,30717.0,127.890625,33746944.0,0.0,1048576.0,1648651300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9567.824,0.0,0.0,0.035,0.0,0.0,20000.0,17.0,680.5,1040.1289,0.0,0.0,57.408203,3.0,128.0,0.0,0.0,604630.75,128.0039,21.0,297.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,0.0,0.0,8245248.0,128.0,0.0,30805.5,0.0,30805.5,102.0,0.0,1647144400.0,83378180.0,6.455462,0.5253647,0.0,445.5,6.345
