timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_network_transmit_packets.eth0,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_network_receive_packets.eth0
1648651020,0.06031084,0.0,0.0,0.123114586,360.0,0.0,0.0,653.0
1648651080,0.05536604,0.0,0.0,0.08560324,329.0,0.0,0.0,596.0
1648651140,0.057322502,0.0,0.0,0.12099409,340.0,0.0,0.0,620.5
1648651200,0.05351591,0.0,0.0,0.10172415,321.5,0.0,0.0,579.5
1648651260,0.058273315,0.0,0.0,0.10479307,348.0,0.0,0.0,634.0
1648651320,0.34459925,0.0,0.0,0.12166786,400.5,0.0,0.0,663.5
1648651380,0.34604597,0.0,0.0,0.10564184,414.5,0.0,0.0,682.0
1648651440,0.067712784,0.0,0.0,0.12759972,400.5,0.0,0.0,727.5
1648651500,0.055610657,0.0,0.0,0.10277939,330.5,0.0,0.0,595.5
1648651560,0.049960136,0.0,0.0,0.082818985,300.0,0.0,0.0,538.0
1648651620,0.05468464,0.0,0.0,0.085202694,328.0,0.0,0.0,590.0
1648651680,0.068668365,0.0,0.0,0.14526987,408.5,0.0,0.0,735.5
1648651740,0.047577858,0.0,0.0,0.08130741,286.0,0.0,0.0,516.0
1648651800,0.059813023,0.0,0.0,0.10526466,358.0,0.0,0.0,643.0
1648651860,0.055668354,0.0,0.0,0.1206007,336.0,0.0,0.0,600.5
1648651920,0.061657906,0.0,0.0,0.10694075,376.0,0.0,0.0,664.5
1648651980,0.056123257,0.0,0.0,0.10346079,338.5,0.0,0.0,610.0
1648652040,0.058043957,0.0,0.0,0.10410833,341.0,0.0,0.0,621.5
1648652100,0.058650017,0.0,0.0,0.10512781,352.0,0.0,0.0,630.0
1648652160,0.05374384,0.0,0.0,0.10186148,319.0,0.0,0.0,585.0
1648652220,0.05523491,0.0,0.0,0.08562231,335.5,0.0,0.0,600.5
1648652280,0.062283993,0.0,0.0,0.12460756,372.5,0.0,0.0,670.0
1648652340,0.053668976,0.0,0.0,0.10158348,319.5,0.0,0.0,581.0
1648576800,0.049886703,0.0,0.0,0.08212328,297.0,0.0,0.0,523.0
1648576860,0.049886703,0.0,0.0,0.08212328,297.0,0.0,0.0,523.0
1648576920,0.06758499,0.0,0.0,0.12750387,403.5,0.0,0.0,722.0
1648576980,0.052968502,0.0,0.0,0.101387024,320.5,0.0,0.0,561.0
1648577040,0.63767576,0.0,0.0,0.12276173,471.0,0.0,0.0,742.0
1648577100,0.058813572,0.0,0.0,0.10428095,351.5,0.0,0.0,637.5
1648577160,0.06276274,0.0,0.0,0.12460995,372.5,0.0,0.0,679.5
1648577220,0.055665493,0.0,0.0,0.10308981,339.0,0.0,0.0,608.0
1648577280,0.052166462,0.0,0.0,0.1011157,310.0,0.0,0.0,572.5
1648577340,0.056512356,0.0,0.0,0.10347223,341.0,0.0,0.0,613.5
1648577400,0.051564217,0.0,0.0,0.083176136,309.5,0.0,0.0,567.5
1648577460,0.058857918,0.0,0.0,0.1224761,351.5,0.0,0.0,631.0
1648577520,0.05252123,0.0,0.0,0.084198475,319.5,0.0,0.0,578.0
1648577580,0.059112072,0.0,0.0,0.12243128,357.0,0.0,0.0,646.5
1648577640,0.053309917,0.0,0.0,0.08442879,318.5,0.0,0.0,580.5
1648577700,0.050985813,0.0,0.0,0.08308792,307.5,0.0,0.0,549.5
1648577760,0.060007572,0.0,0.0,0.12316418,360.5,0.0,0.0,649.0
1648577820,0.057935715,0.0,0.0,0.121533394,350.5,0.0,0.0,628.5
1648577880,0.061272144,0.0,0.0,0.10672569,364.5,0.0,0.0,664.5
1648577940,0.053394794,0.0,0.0,0.10168743,323.5,0.0,0.0,576.0
1648578000,0.059093952,0.0,0.0,0.10537052,353.0,0.0,0.0,646.0
1648578060,0.053666115,0.0,0.0,0.10143089,323.5,0.0,0.0,576.0
1648578120,0.052624226,0.0,0.0,0.08433151,316.5,0.0,0.0,578.0
1648578180,0.05968666,0.0,0.0,0.1052022,351.5,0.0,0.0,643.0
1648578240,0.05626154,0.0,0.0,0.12074041,339.0,0.0,0.0,612.5
1648578300,0.058389664,0.0,0.0,0.08758068,347.0,0.0,0.0,631.0
1648578360,0.05365181,0.0,0.0,0.11889267,326.0,0.0,0.0,583.0
1648578420,0.059580326,0.0,0.0,0.088265896,350.0,0.0,0.0,640.0
1648578480,0.056097507,0.0,0.0,0.103560925,340.5,0.0,0.0,607.5
1648578540,0.065069675,0.0,0.0,0.12547684,384.5,0.0,0.0,681.5
1648578600,0.05988407,0.0,0.0,0.10604763,367.0,0.0,0.0,644.0
1648578660,0.050894737,0.0,0.0,0.10012245,300.0,0.0,0.0,557.0
1648578720,0.051674843,0.0,0.0,0.06595993,311.5,0.0,0.0,558.5
1648578780,0.05804205,0.0,0.0,0.13890219,346.5,0.0,0.0,632.0
1648578840,0.057342052,0.0,0.0,0.087029934,347.5,0.0,0.0,623.0
1648578900,0.6863928,0.0,0.0,0.14444923,520.0,0.0,0.0,781.0
1648578960,0.05509901,0.0,0.0,0.120575905,334.5,0.0,0.0,590.5
1648579020,0.052409172,0.0,0.0,0.083794594,316.0,0.0,0.0,568.0
1648579080,0.07108688,0.0,0.0,0.1297183,419.0,0.0,0.0,764.5
1648579140,0.050813198,0.0,0.0,0.09957552,307.5,0.0,0.0,549.0
1648579200,0.06384373,0.0,0.0,0.108436584,372.5,0.0,0.0,684.0
1648579260,0.05150366,0.0,0.0,0.08296394,318.5,0.0,0.0,556.0
1648579320,0.06123352,0.0,0.0,0.12359047,354.5,0.0,0.0,667.5
1648579380,0.053780556,0.0,0.0,0.084475994,327.0,0.0,0.0,578.5
1648579440,0.05181122,0.0,0.0,0.101212025,307.0,0.0,0.0,564.5
1648579500,0.062220573,0.0,0.0,0.123437405,371.0,0.0,0.0,674.0
1648579560,0.056639194,0.0,0.0,0.10417271,336.5,0.0,0.0,618.5
1648579620,0.05508232,0.0,0.0,0.10232067,334.5,0.0,0.0,594.5
1648579680,0.0571599,0.0,0.0,0.1043396,340.5,0.0,0.0,624.0
1648579740,0.056918144,0.0,0.0,0.10367584,346.5,0.0,0.0,619.5
1648579800,0.05570841,0.0,0.0,0.10324669,330.0,0.0,0.0,600.5
1648579860,0.057028294,0.0,0.0,0.10376835,344.0,0.0,0.0,614.0
1648579920,0.059746265,0.0,0.0,0.10563707,354.5,0.0,0.0,647.5
1648579980,0.060468197,0.0,0.0,0.10599613,363.0,0.0,0.0,651.5
1648580040,0.056833744,0.0,0.0,0.10376835,337.5,0.0,0.0,616.5
1648580100,0.053644657,0.0,0.0,0.10181427,322.5,0.0,0.0,575.5
1648580160,0.056595802,0.0,0.0,0.103627205,337.5,0.0,0.0,610.0
1648580220,0.056629658,0.0,0.0,0.10374975,338.5,0.0,0.0,609.5
1648580280,0.052999496,0.0,0.0,0.10128927,320.0,0.0,0.0,573.5
1648580340,0.064587116,0.0,0.0,0.10849476,385.5,0.0,0.0,686.0
1648634400,0.12947035,0.0,0.0,0.1425457,676.0,0.0,0.0,1263.0
1648634460,0.12947035,0.0,0.0,0.1425457,676.0,0.0,0.0,1263.0
1648634520,0.06709528,0.0,0.0,0.110777855,393.5,0.0,0.0,677.5
1648634580,0.034990788,0.0,0.0,0.0738287,233.0,0.0,0.0,406.0
1648634640,0.043132782,0.0,0.0,0.1150198,300.5,0.0,0.0,496.5
1648634700,0.035991192,0.0,0.0,0.09269333,250.0,0.0,0.0,423.5
1648634760,0.04508066,0.0,0.0,0.09696293,290.0,0.0,0.0,522.0
1648634820,0.043727875,0.0,0.0,0.09694576,287.5,0.0,0.0,497.5
1648634880,0.028739452,0.0,0.0,0.0530653,196.0,0.0,0.0,337.0
1648634940,0.064142704,0.0,0.0,0.1417265,386.5,0.0,0.0,690.0
1648635000,0.7229152,0.0,0.0,0.18791056,793.5,0.0,0.0,1362.5
1648635060,0.12389326,0.0,0.0,0.13766527,645.0,0.0,0.0,1207.0
1648635120,0.13609457,0.0,0.0,0.14582396,696.0,0.0,0.0,1312.0
1648635180,0.11548042,0.0,0.0,0.11489248,598.5,0.0,0.0,1126.0
1648635240,0.1496048,0.0,0.0,0.1538086,763.0,0.0,0.0,1440.0
1648635300,0.13070631,0.0,0.0,0.14040422,674.0,0.0,0.0,1269.5
1648635360,0.14451504,0.0,0.0,0.16769934,738.5,0.0,0.0,1393.0
1648635420,0.12983942,0.0,0.0,0.14005661,667.0,0.0,0.0,1258.0
1648635480,0.13906479,0.0,0.0,0.14737177,710.0,0.0,0.0,1339.5
1648635540,0.13991976,0.0,0.0,0.12869692,720.0,0.0,0.0,1355.0
1648635600,0.15393639,0.0,0.0,0.17294121,788.5,0.0,0.0,1485.0
1648635660,0.13722515,0.0,0.0,0.14494133,703.0,0.0,0.0,1324.0
1648635720,0.11808443,0.0,0.0,0.13522434,609.0,0.0,0.0,1143.5
1648635780,0.12185907,0.0,0.0,0.10250139,628.5,0.0,0.0,1181.5
1648635840,0.15134239,0.0,0.0,0.17044067,774.5,0.0,0.0,1457.0
1648635900,0.1485219,0.0,0.0,0.16846466,762.0,0.0,0.0,1437.0
1648635960,0.12838936,0.0,0.0,0.12431288,659.5,0.0,0.0,1241.0
1648636020,0.13356733,0.0,0.0,0.1595974,688.0,0.0,0.0,1296.0
1648636080,0.14617777,0.0,0.0,0.15135193,749.5,0.0,0.0,1410.5
1648636140,0.11718035,0.0,0.0,0.116725445,603.0,0.0,0.0,1136.5
1648636200,0.15645504,0.0,0.0,0.17343855,799.5,0.0,0.0,1508.0
1648636260,0.1262412,0.0,0.0,0.13917923,652.0,0.0,0.0,1225.0
1648636320,0.13731956,0.0,0.0,0.14574099,705.0,0.0,0.0,1308.5
1648636380,0.13625383,0.0,0.0,0.14473534,704.5,0.0,0.0,1323.5
1648636440,0.14052296,0.0,0.0,0.14783478,723.0,0.0,0.0,1360.0
1648636500,0.13951302,0.0,0.0,0.14602947,716.0,0.0,0.0,1349.0
1648636560,0.12603521,0.0,0.0,0.1402731,648.5,0.0,0.0,1221.5
1648636620,0.11914015,0.0,0.0,0.100022316,610.0,0.0,0.0,1149.0
1648636680,0.15520573,0.0,0.0,0.19075394,798.5,0.0,0.0,1504.0
1648636740,0.12312174,0.0,0.0,0.11994934,632.5,0.0,0.0,1191.0
1648636800,0.14491796,0.0,0.0,0.16716766,740.5,0.0,0.0,1397.5
1648636860,0.42994738,0.0,0.0,0.16619205,794.0,0.0,0.0,1442.0
1648636920,0.42947197,0.0,0.0,0.16620684,789.5,0.0,0.0,1451.0
1648636980,0.12859344,0.0,0.0,0.14051199,659.0,0.0,0.0,1242.5
1648637040,0.14281893,0.0,0.0,0.14874458,734.0,0.0,0.0,1385.5
1648637100,0.13529491,0.0,0.0,0.14435577,697.5,0.0,0.0,1310.5
1648637160,0.1238637,0.0,0.0,0.120965004,631.0,0.0,0.0,1191.5
1648637220,0.14967966,0.0,0.0,0.16965961,767.0,0.0,0.0,1445.5
1648637280,0.12786198,0.0,0.0,0.13959026,659.0,0.0,0.0,1245.0
1648637340,0.1338172,0.0,0.0,0.12659073,680.0,0.0,0.0,1289.5
1648637400,0.14162302,0.0,0.0,0.16427326,727.0,0.0,0.0,1368.5
1648637460,0.14915323,0.0,0.0,0.15294266,766.0,0.0,0.0,1438.0
1648637520,0.14065552,0.0,0.0,0.14599085,723.0,0.0,0.0,1362.0
1648637580,0.1263876,0.0,0.0,0.12595177,647.5,0.0,0.0,1220.0
1648637640,0.12430096,0.0,0.0,0.16430521,639.0,0.0,0.0,1177.5
1648637700,0.14262676,0.0,0.0,0.1414566,702.0,0.0,0.0,1284.5
1648637760,0.13838911,0.0,0.0,0.14429235,710.5,0.0,0.0,1337.5
1648637820,0.15191078,0.0,0.0,0.17169714,772.5,0.0,0.0,1460.5
1648637880,0.1220994,0.0,0.0,0.11857605,629.0,0.0,0.0,1181.0
1648637940,0.1388402,0.0,0.0,0.1477685,709.0,0.0,0.0,1337.0
1648645200,0.09372282,0.0,0.0,0.122021675,499.5,0.0,0.0,917.5
1648645260,0.09372282,0.0,0.0,0.122021675,499.5,0.0,0.0,917.5
1648645320,0.11219978,0.0,0.0,0.11613798,598.0,0.0,0.0,1097.5
1648645380,0.10408783,0.0,0.0,0.1283207,558.0,0.0,0.0,1028.0
1648645440,0.10905552,0.0,0.0,0.13109112,579.0,0.0,0.0,1073.5
1648645500,0.11686754,0.0,0.0,0.15243912,621.5,0.0,0.0,1154.0
1648645560,0.07264471,0.0,0.0,0.11206198,413.5,0.0,0.0,745.0
1648645620,0.029742718,0.0,0.0,0.05487013,207.5,0.0,0.0,355.5
1648645680,0.3689518,0.0,0.0,0.13620472,391.0,0.0,0.0,608.0
1648645740,0.36888647,0.0,0.0,0.13574886,380.0,0.0,0.0,591.0
1648645800,0.06622267,0.0,0.0,0.10907745,387.5,0.0,0.0,712.5
1648645860,0.10597229,0.0,0.0,0.12908888,563.5,0.0,0.0,1055.5
1648645920,0.09762621,0.0,0.0,0.12517786,524.5,0.0,0.0,970.5
1648645980,0.09182119,0.0,0.0,0.12137747,492.0,0.0,0.0,909.0
1648646040,0.10432482,0.0,0.0,0.12882042,561.0,0.0,0.0,1038.0
1648646100,0.08610058,0.0,0.0,0.10088444,459.0,0.0,0.0,853.0
1648646160,0.10172987,0.0,0.0,0.12726498,548.0,0.0,0.0,1011.0
1648646220,0.10863733,0.0,0.0,0.14829016,584.0,0.0,0.0,1082.0
1648646280,0.09211254,0.0,0.0,0.12200022,494.5,0.0,0.0,917.0
1648646340,0.10276461,0.0,0.0,0.1278081,556.5,0.0,0.0,1025.0
1648646400,0.08248806,0.0,0.0,0.09948063,444.0,0.0,0.0,824.5
1648646460,0.087110996,0.0,0.0,0.11928511,476.5,0.0,0.0,875.0
1648646520,0.08973217,0.0,0.0,0.120912075,493.0,0.0,0.0,905.0
1648646580,0.10094786,0.0,0.0,0.14497423,550.5,0.0,0.0,1011.0
1648646640,0.09266424,0.0,0.0,0.12246513,509.0,0.0,0.0,936.5
1648646700,0.07726765,0.0,0.0,0.096681595,423.0,0.0,0.0,777.0
1648646760,0.09223938,0.0,0.0,0.13988066,506.0,0.0,0.0,927.0
1648646820,0.08338356,0.0,0.0,0.11770344,459.5,0.0,0.0,845.5
1648646880,0.09366846,0.0,0.0,0.12315035,516.0,0.0,0.0,945.0
1648646940,0.080794334,0.0,0.0,0.11622429,444.5,0.0,0.0,815.5
1648647000,0.07575035,0.0,0.0,0.07859182,422.5,0.0,0.0,762.5
1648647060,0.0841136,0.0,0.0,0.11800957,461.5,0.0,0.0,838.0
1648647120,0.095012665,0.0,0.0,0.14152765,526.5,0.0,0.0,965.5
1648647180,0.083536625,0.0,0.0,0.13545895,461.5,0.0,0.0,844.5
1648647240,0.085624695,0.0,0.0,0.11904669,479.0,0.0,0.0,873.5
1648647300,0.07490349,0.0,0.0,0.113123894,417.5,0.0,0.0,762.0
1648647360,0.072378635,0.0,0.0,0.076702595,404.5,0.0,0.0,735.0
1648647420,0.089416504,0.0,0.0,0.15629482,499.0,0.0,0.0,913.5
1648647480,0.07641506,0.0,0.0,0.11382675,427.5,0.0,0.0,781.0
1648647540,0.081261635,0.0,0.0,0.116719246,456.0,0.0,0.0,834.0
1648647600,0.06704378,0.0,0.0,0.1086812,378.0,0.0,0.0,689.0
1648647660,0.36694717,0.0,0.0,0.13357496,505.0,0.0,0.0,860.0
1648647720,0.3736701,0.0,0.0,0.13800955,543.0,0.0,0.0,946.5
1648647780,0.07369089,0.0,0.0,0.11317778,426.5,0.0,0.0,758.5
1648647840,0.07085037,0.0,0.0,0.110907555,402.0,0.0,0.0,732.5
1648647900,0.06268263,0.0,0.0,0.0890522,358.5,0.0,0.0,651.5
1648647960,0.07707977,0.0,0.0,0.13190603,438.5,0.0,0.0,800.5
1648648020,0.07056332,0.0,0.0,0.111291885,406.0,0.0,0.0,745.0
1648648080,0.056166172,0.0,0.0,0.08503342,326.5,0.0,0.0,590.0
1648648140,0.07201767,0.0,0.0,0.12978077,413.0,0.0,0.0,753.5
1648648200,0.06061268,0.0,0.0,0.10492849,354.5,0.0,0.0,637.0
1648648260,0.06671667,0.0,0.0,0.109659195,393.5,0.0,0.0,707.5
1648648320,0.056367397,0.0,0.0,0.08577633,329.5,0.0,0.0,598.0
1648648380,0.067204,0.0,0.0,0.12660599,392.0,0.0,0.0,713.0
1648648440,0.06522226,0.0,0.0,0.1087966,384.0,0.0,0.0,691.0
1648648500,0.06419611,0.0,0.0,0.108168125,382.5,0.0,0.0,685.0
1648648560,0.051902294,0.0,0.0,0.10085249,309.5,0.0,0.0,553.0
1648648620,0.06355381,0.0,0.0,0.10771322,379.5,0.0,0.0,680.5
1648648680,0.05463648,0.0,0.0,0.102285385,322.5,0.0,0.0,586.0
1648648740,0.05393839,0.0,0.0,0.101873875,326.5,0.0,0.0,586.0
1648609200,0.11259985,0.0,0.0,0.1335721,593.0,0.0,0.0,1107.0
1648609260,0.11259985,0.0,0.0,0.1335721,593.0,0.0,0.0,1107.0
1648609320,0.111655235,0.0,0.0,0.13129473,589.5,0.0,0.0,1104.0
1648609380,0.11540985,0.0,0.0,0.13518953,604.5,0.0,0.0,1130.0
1648609440,0.11088467,0.0,0.0,0.13117027,593.5,0.0,0.0,1083.5
1648609500,0.08749437,0.0,0.0,0.12023306,473.5,0.0,0.0,872.0
1648609560,0.09609747,0.0,0.0,0.10605383,516.0,0.0,0.0,955.0
1648609620,0.1133194,0.0,0.0,0.13615131,597.5,0.0,0.0,1112.0
1648609680,0.107868195,0.0,0.0,0.15704823,563.0,0.0,0.0,1028.5
1648609740,0.11832714,0.0,0.0,0.14079142,610.5,0.0,0.0,1117.5
1648609800,0.67646074,0.0,0.0,0.12591743,646.5,0.0,0.0,1102.5
1648609860,0.12249088,0.0,0.0,0.1562314,641.0,0.0,0.0,1204.0
1648609920,0.10471439,0.0,0.0,0.12788582,553.5,0.0,0.0,1031.5
1648609980,0.12647533,0.0,0.0,0.1581068,664.5,0.0,0.0,1242.0
1648610040,0.09801054,0.0,0.0,0.10682249,517.0,0.0,0.0,963.5
1648610100,0.12179613,0.0,0.0,0.1386118,643.0,0.0,0.0,1193.0
1648610160,0.111436844,0.0,0.0,0.14876556,588.5,0.0,0.0,1097.5
1648610220,0.1178484,0.0,0.0,0.13615465,619.0,0.0,0.0,1157.5
1648610280,0.10513115,0.0,0.0,0.12821436,558.5,0.0,0.0,1037.0
1648610340,0.12556744,0.0,0.0,0.14096975,658.5,0.0,0.0,1229.0
1648610400,0.10328674,0.0,0.0,0.1266675,547.0,0.0,0.0,1022.5
1648610460,0.11614752,0.0,0.0,0.134933,607.0,0.0,0.0,1137.5
1648610520,0.10719776,0.0,0.0,0.12945747,564.5,0.0,0.0,1053.5
1648610580,0.10976839,0.0,0.0,0.1314826,581.0,0.0,0.0,1078.0
1648610640,0.12506533,0.0,0.0,0.13950539,656.5,0.0,0.0,1225.5
1648610700,0.10404396,0.0,0.0,0.11070442,545.5,0.0,0.0,1020.5
1648610760,0.112605095,0.0,0.0,0.1323142,591.0,0.0,0.0,1105.0
1648610820,0.12433529,0.0,0.0,0.15672255,653.5,0.0,0.0,1218.0
1648610880,0.10551214,0.0,0.0,0.12820768,555.5,0.0,0.0,1037.0
1648610940,0.11421919,0.0,0.0,0.11667061,595.5,0.0,0.0,1114.0
1648611000,0.12587404,0.0,0.0,0.15691853,660.5,0.0,0.0,1236.0
1648611060,0.11748743,0.0,0.0,0.13553572,614.0,0.0,0.0,1148.0
1648611120,0.12226963,0.0,0.0,0.13768911,641.0,0.0,0.0,1198.5
1648611180,0.09245157,0.0,0.0,0.10388136,485.0,0.0,0.0,906.0
1648611240,0.13332415,0.0,0.0,0.16215134,704.5,0.0,0.0,1312.0
1648611300,0.08952999,0.0,0.0,0.08472395,467.5,0.0,0.0,874.0
1648611360,0.1342392,0.0,0.0,0.17961693,705.0,0.0,0.0,1301.5
1648611420,0.11631441,0.0,0.0,0.13445187,612.5,0.0,0.0,1139.0
1648611480,0.11183643,0.0,0.0,0.13248158,586.5,0.0,0.0,1097.5
1648611540,0.7058878,0.0,0.0,0.18162441,808.5,0.0,0.0,1417.0
1648611600,0.09095383,0.0,0.0,0.08835888,477.5,0.0,0.0,893.0
1648611660,0.123980045,0.0,0.0,0.1731286,649.5,0.0,0.0,1214.0
1648611720,0.11624527,0.0,0.0,0.1349349,610.0,0.0,0.0,1142.0
1648611780,0.116550446,0.0,0.0,0.1391449,608.5,0.0,0.0,1137.5
1648611840,0.10711479,0.0,0.0,0.112229824,558.5,0.0,0.0,1048.0
1648611900,0.12597418,0.0,0.0,0.15659189,661.5,0.0,0.0,1237.5
1648611960,0.1150713,0.0,0.0,0.1343503,600.0,0.0,0.0,1123.0
1648612020,0.11325741,0.0,0.0,0.13229895,594.5,0.0,0.0,1111.5
1648612080,0.117934704,0.0,0.0,0.11841345,620.0,0.0,0.0,1156.0
1648612140,0.11387682,0.0,0.0,0.1333723,597.0,0.0,0.0,1113.5
1648612200,0.11402321,0.0,0.0,0.13306808,596.0,0.0,0.0,1116.0
1648612260,0.11281967,0.0,0.0,0.11562872,592.5,0.0,0.0,1104.0
1648612320,0.12908316,0.0,0.0,0.17625761,681.0,0.0,0.0,1271.0
1648612380,0.12091684,0.0,0.0,0.13772535,632.5,0.0,0.0,1183.0
1648612440,0.11313772,0.0,0.0,0.13239956,593.0,0.0,0.0,1103.0
1648612500,0.11728144,0.0,0.0,0.13589334,617.0,0.0,0.0,1146.5
1648612560,0.11538124,0.0,0.0,0.13368559,612.0,0.0,0.0,1135.5
1648612620,0.115977764,0.0,0.0,0.13465595,606.0,0.0,0.0,1134.0
1648612680,0.102207184,0.0,0.0,0.12677908,540.0,0.0,0.0,1006.5
1648612740,0.12426376,0.0,0.0,0.13938951,656.0,0.0,0.0,1219.5
1648569600,0.04249382,0.0,0.0,0.095648766,276.5,0.0,0.0,477.0
1648569660,0.04249382,0.0,0.0,0.095648766,276.5,0.0,0.0,477.0
1648569720,0.06073904,0.0,0.0,0.106621265,360.0,0.0,0.0,665.5
1648569780,0.046526432,0.0,0.0,0.062303543,279.5,0.0,0.0,504.5
1648569840,0.06828785,0.0,0.0,0.1456337,406.0,0.0,0.0,744.5
1648569900,0.6244378,0.0,0.0,0.11956787,421.5,0.0,0.0,655.0
1648569960,0.06351423,0.0,0.0,0.12556267,370.0,0.0,0.0,680.5
1648570020,0.05801201,0.0,0.0,0.10472441,346.5,0.0,0.0,616.0
1648570080,0.060640335,0.0,0.0,0.10605669,359.5,0.0,0.0,651.0
1648570140,0.04987383,0.0,0.0,0.082035065,301.0,0.0,0.0,542.0
1648570200,0.060602665,0.0,0.0,0.12348032,359.0,0.0,0.0,657.0
1648570260,0.058733463,0.0,0.0,0.10477972,351.5,0.0,0.0,629.0
1648570320,0.057039738,0.0,0.0,0.10354805,334.5,0.0,0.0,620.0
1648570380,0.06067419,0.0,0.0,0.10609865,363.0,0.0,0.0,649.5
1648570440,0.056993008,0.0,0.0,0.103954315,340.0,0.0,0.0,619.5
1648570500,0.05316925,0.0,0.0,0.10102224,317.5,0.0,0.0,580.0
1648570560,0.059339523,0.0,0.0,0.10549784,352.5,0.0,0.0,640.0
1648570620,0.050529003,0.0,0.0,0.10012722,310.0,0.0,0.0,556.5
1648570680,0.058191776,0.0,0.0,0.10483408,344.0,0.0,0.0,630.0
1648570740,0.053671837,0.0,0.0,0.10171318,325.5,0.0,0.0,584.0
1648570800,0.05729723,0.0,0.0,0.08693838,340.5,0.0,0.0,614.5
1648570860,0.059846878,0.0,0.0,0.122754574,360.0,0.0,0.0,650.5
1648570920,0.058407784,0.0,0.0,0.10526943,353.0,0.0,0.0,629.5
1648570980,0.054837227,0.0,0.0,0.102381706,327.5,0.0,0.0,591.0
1648571040,0.050173283,0.0,0.0,0.08270931,303.5,0.0,0.0,543.5
1648571100,0.053826332,0.0,0.0,0.119413376,327.0,0.0,0.0,598.0
1648571160,0.060417175,0.0,0.0,0.10651207,370.0,0.0,0.0,656.5
1648571220,0.058131218,0.0,0.0,0.1047163,349.0,0.0,0.0,636.5
1648571280,0.05077696,0.0,0.0,0.0997529,300.5,0.0,0.0,546.0
1648571340,0.056803703,0.0,0.0,0.10412121,342.5,0.0,0.0,609.5
1648571400,0.06034708,0.0,0.0,0.10568237,361.0,0.0,0.0,643.5
1648571460,0.061368942,0.0,0.0,0.10624027,362.5,0.0,0.0,648.5
