timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.container.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648649400,0.022222042,0.0,0.0,0.54570436,0.0,1141.0,127.95703,67354620.0,0.0,1048576.0,1648649500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,356.25,0.0,0.0,16.635,0.0,0.0,20000.0,32.5,543.0,636.60547,0.0,0.0,78.203125,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,172.0,0.0,0.0,0.0,0.0,0.0,543.0,64.0,0.0,0.0,135168.0,128.0,0.0,907.5,0.0,907.5,102.0,0.0,1648164200.0,52643840.0,10.865229,829.245,0.0,278.5,0.76
1648649460,0.02346611,0.0,0.0,0.54663277,0.0,1592.5,127.9043,67737600.0,0.0,1048576.0,1648649500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,496.875,0.0,0.0,20.56,0.0,0.0,20000.0,32.0,666.0,636.60547,0.0,0.0,78.322266,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,182.0,0.0,0.0,0.0,0.0,0.0,666.0,64.0,0.0,0.0,405504.0,128.0,0.0,2178.0,0.0,2178.0,102.0,0.0,1648164200.0,52285440.0,13.319699,1024.016,0.0,298.0,0.97
1648649520,0.024458408,0.0,0.0,0.5471797,0.0,1159.5,127.896484,67678210.0,0.0,1048576.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,361.875,0.0,0.0,16.255,0.0,0.0,20000.0,32.0,523.0,636.60547,0.0,0.0,78.39453,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,187.0,0.0,0.0,0.0,0.0,0.0,523.0,64.0,0.0,0.0,405504.0,128.0,0.0,841.5,0.0,841.5,102.0,0.0,1648164200.0,52469760.0,10.459224,804.2155,0.0,306.5,0.725
1648649580,0.022206306,0.0,0.0,0.54532623,0.0,1363.5,127.91406,67702780.0,0.0,1048576.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,425.625,0.0,0.0,18.47,0.0,0.0,20000.0,32.0,596.5,636.60547,0.0,0.0,78.17383,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,167.0,0.0,0.0,0.0,0.0,0.0,596.5,64.0,0.0,0.0,405504.0,128.0,0.0,858.0,0.0,858.0,102.0,0.0,1648164200.0,52756480.0,11.930576,918.7867,0.0,280.5,0.82
1648649640,0.021935463,0.0,0.0,0.54492474,0.0,1663.0,127.88867,67493890.0,0.0,1048576.0,1648649700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,518.75,0.0,0.0,20.655,0.0,0.0,20000.0,32.0,665.0,636.60547,0.0,0.0,78.27344,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,163.5,0.0,0.0,0.0,0.0,0.0,665.0,64.0,0.0,0.0,135168.0,128.0,0.0,2227.5,0.0,2227.5,102.0,0.0,1648164200.0,52523010.0,13.301404,1020.4671,0.0,276.5,0.925
1648649700,0.025649548,0.0,0.0,0.54819727,0.0,1423.0,127.984375,66996224.0,0.0,1048576.0,1648649700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,443.75,0.0,0.0,17.76,0.0,0.0,20000.0,32.0,570.5,636.60547,0.0,0.0,77.90039,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,198.0,0.0,0.0,0.0,0.0,0.0,570.5,64.0,0.0,0.0,270336.0,128.0,0.0,2145.0,0.0,2145.0,102.0,0.0,1648164200.0,52987904.0,11.41795,881.6701,0.0,322.5,0.795
1648649760,0.02382946,0.0,0.0,0.5469656,0.0,1255.5,127.94922,67028990.0,0.0,1048576.0,1648649900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,391.875,0.0,0.0,17.825,0.0,0.0,20000.0,32.0,573.5,636.60547,0.0,0.0,77.63086,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,185.0,0.0,0.0,0.0,0.0,0.0,573.5,64.0,0.0,0.0,270336.0,128.0,0.0,940.5,0.0,940.5,102.0,0.0,1648164200.0,53196800.0,11.471403,876.8464,0.0,298.5,0.775
1648649820,0.0228014,0.0,0.0,0.54582214,0.0,1341.5,127.91797,67407870.0,0.0,1048576.0,1648649900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,418.75,0.0,0.0,20.995,0.0,0.0,20000.0,32.0,672.0,636.60547,0.0,0.0,77.79492,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,172.0,0.0,0.0,0.0,0.0,0.0,672.0,64.0,0.0,0.0,270336.0,128.0,0.0,990.0,0.0,990.0,102.0,0.0,1648164200.0,53016576.0,13.449999,1041.5824,0.0,289.0,0.88
1648649880,0.023287773,0.0,0.0,0.5465822,0.0,1099.0,127.93555,67350530.0,0.0,1048576.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,342.5,0.0,0.0,17.745,0.0,0.0,20000.0,32.5,569.0,636.60547,0.0,0.0,77.927734,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,179.5,0.0,0.0,0.0,0.0,0.0,569.0,64.0,0.0,0.0,135168.0,128.0,0.0,1633.5,0.0,1633.5,102.0,0.0,1648164200.0,52959230.0,11.384245,879.454,0.0,289.5,0.755
1648649940,0.31520653,0.0,0.0,0.566844,0.0,1287.5,127.958984,67440640.0,0.0,1048576.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,401.875,0.0,0.0,18.51,0.0,0.0,20000.0,32.0,596.0,636.60547,0.0,0.0,78.13281,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,261.5,0.0,0.0,0.0,0.0,0.0,596.0,64.0,0.0,0.0,67584.0,128.0,0.0,1138.5,0.0,1138.5,102.0,0.0,1648164200.0,52551680.0,11.925434,916.25287,0.0,373.0,0.78
1648650000,0.31045437,0.0,0.0,0.5635109,0.0,1277.5,127.91406,67260420.0,0.0,1048576.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,398.75,0.0,0.0,18.265,0.0,0.0,20000.0,32.0,584.5,636.60547,0.0,0.0,78.54492,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,226.5,0.0,0.0,0.0,0.0,0.0,584.5,64.0,0.0,0.0,0.0,128.0,0.0,1089.0,0.0,1089.0,102.0,0.0,1648164200.0,52303870.0,11.686466,906.5196,0.0,341.0,0.775
1648650060,0.022771358,0.0,0.0,0.5462861,0.0,1423.0,127.96289,66981890.0,0.0,1048576.0,1648650100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,443.75,0.0,0.0,19.43,0.0,0.0,20000.0,32.0,623.5,636.60547,0.0,0.0,77.95117,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,177.5,0.0,0.0,0.0,0.0,0.0,623.5,64.0,0.0,0.0,0.0,128.0,0.0,1831.5,0.0,1831.5,102.0,0.0,1648164200.0,53108736.0,12.479507,958.2798,0.0,285.5,0.85
1648650120,0.023604393,0.0,0.0,0.54669476,0.0,1211.0,127.947266,64630784.0,0.0,1048576.0,1648650100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,17.67,0.0,0.0,20000.0,32.0,564.0,636.60547,0.0,0.0,75.93555,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,182.0,0.0,0.0,0.0,0.0,0.0,564.0,64.0,0.0,0.0,0.0,128.0,0.0,231.0,0.0,231.0,102.0,0.0,1648164200.0,55193600.0,11.278693,874.53296,0.0,299.5,0.735
1648650180,0.020805836,0.0,0.0,0.5448098,0.0,1452.0,127.94531,67231740.0,0.0,1048576.0,1648650200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,453.25,0.0,0.0,20.39,0.0,0.0,20000.0,32.0,653.0,636.60547,0.0,0.0,78.49414,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,161.5,0.0,0.0,0.0,0.0,0.0,653.0,64.0,0.0,0.0,0.0,128.0,0.0,1551.0,0.0,1551.0,102.0,0.0,1648164200.0,52434944.0,13.06198,1005.6859,0.0,258.0,0.865
1648650240,0.023269176,0.0,0.0,0.41420555,0.0,1179.0,127.88867,67340290.0,0.0,1048576.0,1648650200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,367.5,0.0,0.0,17.22,0.0,0.0,20000.0,32.0,551.5,636.60547,0.0,0.0,78.458984,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,179.5,0.0,0.0,0.0,0.0,0.0,551.5,64.0,0.0,0.0,0.0,128.0,0.0,1617.0,0.0,1617.0,102.0,0.0,1648164200.0,52486144.0,11.028431,843.2696,0.0,290.5,0.7
1648650300,0.02514124,0.0,0.0,0.6800251,0.0,1139.0,127.91797,67477500.0,0.0,1048576.0,1648650400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,355.5,0.0,0.0,18.5,0.0,0.0,20000.0,32.0,594.0,636.60547,0.0,0.0,78.37695,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,191.0,0.0,0.0,0.0,0.0,0.0,594.0,64.0,0.0,0.0,0.0,128.0,0.0,1122.0,0.0,1122.0,102.0,0.0,1648164200.0,52793344.0,11.885555,913.5,0.0,319.0,0.81
1648650360,0.022123814,0.0,0.0,0.54581785,0.0,1320.0,127.958984,67514370.0,0.0,1048576.0,1648650400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,19.89,0.0,0.0,20000.0,32.0,637.5,636.60547,0.0,0.0,78.37109,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,171.5,0.0,0.0,0.0,0.0,0.0,637.5,64.0,0.0,0.0,0.0,128.0,0.0,1138.5,0.0,1138.5,102.0,0.0,1648164200.0,52445184.0,12.753617,987.06055,0.0,275.0,0.89
1648650420,0.024373055,0.0,0.0,0.5470648,0.0,1217.0,127.94922,66895870.0,0.0,1048576.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,379.375,0.0,0.0,17.3,0.0,0.0,20000.0,32.0,555.0,636.60547,0.0,0.0,78.13867,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,185.0,0.0,0.0,0.0,0.0,0.0,555.0,64.0,0.0,0.0,0.0,128.0,0.0,1650.0,0.0,1650.0,102.0,0.0,1648164200.0,52791296.0,11.091374,859.4502,0.0,310.5,0.755
1648650480,0.024281979,0.0,0.0,0.5469928,0.0,1283.5,127.94336,67459070.0,0.0,1048576.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,400.625,0.0,0.0,20.12,0.0,0.0,20000.0,32.0,642.5,636.60547,0.0,0.0,77.26367,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,185.0,0.0,0.0,0.0,0.0,0.0,642.5,64.0,0.0,0.0,0.0,128.0,0.0,940.5,0.0,940.5,102.0,0.0,1648164200.0,52299776.0,12.866281,998.7616,0.0,308.0,0.865
1648650540,0.025710583,0.0,0.0,0.5470767,0.0,1059.5,127.98047,66134016.0,0.0,1048576.0,1648650600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,330.625,0.0,0.0,16.035,0.0,0.0,20000.0,32.0,514.0,636.60547,0.0,0.0,77.12891,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,185.0,0.0,0.0,0.0,0.0,0.0,514.0,64.0,0.0,0.0,0.0,128.0,0.0,1122.0,0.0,1122.0,102.0,0.0,1648164200.0,53895170.0,10.284332,788.23193,0.0,303.5,0.69
1648650600,0.025725365,0.0,0.0,0.5526967,0.0,1369.0,127.9707,66039810.0,0.0,1048576.0,1648650600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,426.875,0.0,0.0,21.945,0.0,0.0,20000.0,32.0,706.0,636.60547,0.0,0.0,76.58008,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,191.5,0.0,0.0,0.0,0.0,0.0,706.0,64.0,0.0,0.0,0.0,128.0,0.0,2062.5,0.0,2062.5,102.0,0.0,1648164200.0,54157310.0,14.123369,1075.5513,0.0,318.0,0.915
1648650660,0.021519661,0.0,0.0,0.4169283,0.0,1298.0,127.884766,67391490.0,0.0,1048576.0,1648650800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,405.625,0.0,0.0,17.865,0.0,0.0,20000.0,32.0,576.0,636.60547,0.0,0.0,78.05859,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,155.5,0.0,0.0,0.0,0.0,0.0,576.0,64.0,0.0,0.0,0.0,128.0,0.0,346.5,0.0,346.5,102.0,0.0,1648164200.0,52516864.0,11.523588,876.72064,0.0,264.5,0.795
1648650720,0.02651596,0.0,0.0,0.68075037,0.0,1237.0,127.93359,67282940.0,0.0,1048576.0,1648650800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,385.625,0.0,0.0,18.515,0.0,0.0,20000.0,32.0,595.5,636.60547,0.0,0.0,77.88086,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,198.5,0.0,0.0,0.0,0.0,0.0,595.5,64.0,0.0,0.0,0.0,128.0,0.0,1650.0,0.0,1650.0,102.0,0.0,1648164200.0,52817920.0,11.910346,909.22144,0.0,337.5,0.79
1648650780,0.022157669,0.0,0.0,0.5449486,0.0,1255.5,127.92383,67323900.0,0.0,1048576.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,391.875,0.0,0.0,20.08,0.0,0.0,20000.0,32.0,645.0,636.60547,0.0,0.0,77.82617,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,164.0,0.0,0.0,0.0,0.0,0.0,645.0,64.0,0.0,0.0,0.0,128.0,0.0,1089.0,0.0,1089.0,102.0,0.0,1648164200.0,52932610.0,12.8998995,981.6905,0.0,283.5,0.81
1648650840,0.022575855,0.0,0.0,0.5458808,0.0,1087.5,127.83789,67291140.0,0.0,1048576.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,339.375,0.0,0.0,16.81,0.0,0.0,20000.0,32.0,552.5,636.60547,0.0,0.0,77.89453,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,172.5,0.0,0.0,0.0,0.0,0.0,552.5,64.0,0.0,0.0,0.0,128.0,0.0,1122.0,0.0,1122.0,102.0,0.0,1648164200.0,52932610.0,11.051736,784.5661,0.0,284.0,0.67
1648650900,0.02458477,0.0,0.0,0.5474825,0.0,1171.0,127.9707,67203070.0,0.0,1048576.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,17.6,0.0,0.0,20000.0,32.0,579.5,636.60547,0.0,0.0,77.96484,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,188.5,0.0,0.0,0.0,0.0,0.0,579.5,64.0,0.0,0.0,0.0,128.0,0.0,2178.0,0.0,2178.0,102.0,0.0,1648164200.0,53002240.0,11.60117,821.9753,0.0,309.5,0.715
1648650960,0.019981861,0.0,0.0,0.411479,0.0,1179.5,127.9375,67274750.0,0.0,1048576.0,1648651000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,368.125,0.0,0.0,18.545,0.0,0.0,20000.0,32.0,609.0,636.60547,0.0,0.0,78.16211,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,150.5,0.0,0.0,0.0,0.0,0.0,609.0,64.0,0.0,0.0,0.0,128.0,0.0,924.0,0.0,924.0,102.0,0.0,1648164200.0,53008384.0,12.184896,876.3341,0.0,249.5,0.765
1648651020,0.025054455,0.0,0.0,0.6798773,0.0,1347.5,127.91016,67346430.0,0.0,1048576.0,1648651000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,420.625,0.0,0.0,20.595,0.0,0.0,20000.0,32.0,661.5,636.60547,0.0,0.0,78.16016,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,189.5,0.0,0.0,0.0,0.0,0.0,661.5,64.0,0.0,0.0,0.0,128.0,0.0,858.0,0.0,858.0,102.0,0.0,1648164200.0,53204990.0,13.234085,1004.502,0.0,317.0,0.8
1648651080,0.023780346,0.0,0.0,0.5466819,0.0,1165.0,128.0,67231740.0,0.0,1048576.0,1648651100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,363.125,0.0,0.0,17.115,0.0,0.0,20000.0,32.0,551.5,636.60547,0.0,0.0,78.21484,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,181.5,0.0,0.0,0.0,0.0,0.0,551.5,64.0,0.0,0.0,0.0,128.0,0.0,2161.5,0.0,2161.5,102.0,0.0,1648164200.0,53172224.0,11.030405,839.25165,0.0,299.0,0.745
1648651140,0.025233269,0.0,0.0,0.54742336,0.0,1323.5,127.953125,67047424.0,0.0,1048576.0,1648651100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,413.125,0.0,0.0,18.74,0.0,0.0,20000.0,32.0,601.0,636.60547,0.0,0.0,77.92383,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,189.0,0.0,0.0,0.0,0.0,0.0,601.0,64.0,0.0,0.0,0.0,128.0,0.0,1122.0,0.0,1122.0,102.0,0.0,1648164200.0,53200896.0,12.0199585,929.9544,0.0,320.5,0.8
1648651200,0.023630619,0.0,0.0,0.546082,0.0,1135.5,127.88672,67260420.0,0.0,1048576.0,1648651300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,354.375,0.0,0.0,17.675,0.0,0.0,20000.0,32.0,567.5,636.60547,0.0,0.0,78.05469,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,174.0,0.0,0.0,0.0,0.0,0.0,567.5,64.0,0.0,0.0,0.0,128.0,0.0,1204.5,0.0,1204.5,102.0,0.0,1648164200.0,52922370.0,11.346628,879.12115,0.0,298.0,0.75
1648651260,0.023480892,0.0,0.0,0.5460973,0.0,1439.0,127.884766,66846720.0,0.0,1048576.0,1648651300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,448.75,0.0,0.0,19.405,0.0,0.0,20000.0,32.0,622.5,636.60547,0.0,0.0,77.94922,2.0,128.0,0.0,0.0,604630.75,128.0039,11.0,174.5,0.0,0.0,0.0,0.0,0.0,622.5,64.0,0.0,0.0,0.0,128.0,0.0,1600.5,0.0,1600.5,102.0,0.0,1648164200.0,52987904.0,12.451283,961.47327,0.0,299.5,0.83
