timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.container.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648649400,0.03919633,0.0,0.0,3.0342414,0.0,61299.5,127.890625,38365184.0,0.0,65536.0,1648649500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,19143.402,0.0,0.0,0.043333333,0.0,0.0,20000.0,18.0,790.5,2513.4766,0.0,0.0,60.689453,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,348.0,0.0,0.0,0.0,0.0,0.0,10.333333,67.0,0.0,0.0,7096320.0,128.0,126.5,83902.5,126.5,83902.5,102.0,0.0,1647144400.0,78436350.0,11.413295,0.69162816,0.0,361.66666,11.201667
1648649460,0.029755274,0.0,0.0,3.0040438,0.0,46933.5,127.89258,38901760.0,0.0,65536.0,1648649500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14612.209,0.0,0.0,0.065,0.0,0.0,20000.0,18.0,602.0,2513.4766,0.0,0.0,61.308594,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,276.0,0.0,0.0,0.0,0.0,0.0,5.5,67.0,0.0,0.0,7366656.0,128.0,82.5,55572.0,82.5,55572.0,102.0,0.0,1647144400.0,77631490.0,8.615477,0.53620756,0.0,300.33334,8.505
1648649520,0.23142688,0.0,0.0,3.0416825,0.0,44292.5,127.89453,39211010.0,0.0,65536.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,13780.744,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,568.5,2513.4785,0.0,0.0,61.566406,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,384.0,0.0,0.0,0.0,0.0,0.0,3.5,67.0,0.0,0.0,7028736.0,128.0,198.0,49516.5,198.0,49516.5,102.0,0.0,1647144400.0,77447170.0,8.018545,0.21431726,0.0,408.33334,7.88
1648649580,0.42102465,0.0,0.0,3.7886627,0.0,46057.0,127.89453,38707200.0,0.0,65536.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14326.299,0.0,0.0,0.05,0.0,0.0,20000.0,18.0,591.5,2513.4805,0.0,0.0,61.152344,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,421.5,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.0,0.0,7096320.0,128.0,66.0,56314.5,66.0,56314.5,102.0,0.0,1647144400.0,77873150.0,8.30366,0.49722147,0.0,454.66666,8.105
1648649640,0.019227028,0.0,0.0,2.2443552,0.0,45388.0,127.93945,38250496.0,0.0,65536.0,1648649600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14155.303,0.0,0.0,0.05,0.0,0.0,20000.0,18.0,583.5,2513.4805,0.0,0.0,60.708984,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,190.5,0.0,0.0,0.0,0.0,0.0,6.0,67.0,0.0,0.0,6488064.0,128.0,99.0,61050.0,99.0,61050.0,102.0,0.0,1647144400.0,78551040.0,8.364007,0.6421387,0.0,213.0,8.16
1648649700,0.032635212,0.0,0.0,2.2768145,0.0,52725.0,127.89844,38397950.0,0.0,65536.0,1648649700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,16405.553,0.0,0.0,0.07,0.0,0.0,20000.0,18.0,677.5,2513.4824,0.0,0.0,60.88086,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,283.5,0.0,0.0,0.0,0.0,0.0,12.0,67.0,0.0,0.0,6690816.0,128.0,148.5,73854.0,148.5,73854.0,102.0,0.0,1647144400.0,78299140.0,9.800203,1.060445,0.0,302.5,9.53
1648649760,0.04283158,0.0,0.0,3.768278,0.0,46987.0,127.85156,38541310.0,0.0,65536.0,1648649700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14617.541,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,603.0,2513.4844,0.0,0.0,60.554688,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,380.83334,0.0,0.0,0.0,0.0,0.0,3.5,67.0,0.0,0.0,7096320.0,128.0,82.5,65274.0,82.5,65274.0,102.0,0.0,1647144400.0,78446590.0,8.611646,0.29450595,0.0,404.16666,8.37
1648649820,0.041902382,0.0,0.0,3.7654474,0.0,41440.0,127.884766,38352896.0,0.0,65536.0,1648649900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,12890.877,0.0,0.0,0.06,0.0,0.0,20000.0,18.0,532.0,2513.4844,0.0,0.0,60.875,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,385.16666,0.0,0.0,0.0,0.0,0.0,6.0,67.0,0.0,0.0,7299072.0,128.0,99.0,57585.0,99.0,57585.0,102.0,0.0,1647144400.0,78430210.0,7.5616765,0.65026695,0.0,415.83334,7.365
1648649880,0.03220129,0.0,0.0,3.0112467,0.0,47532.0,127.98828,38563840.0,0.0,65536.0,1648649900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.854,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,610.0,2513.4863,0.0,0.0,60.929688,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,292.0,0.0,0.0,0.0,0.0,0.0,4.5,67.0,0.0,0.0,7028736.0,128.0,115.5,65406.0,115.5,65406.0,102.0,0.0,1647144400.0,78295040.0,8.687316,0.38872653,0.0,317.5,8.465
1648649940,0.03268242,0.0,0.0,2.2811303,0.0,48439.5,127.9043,35352576.0,0.0,65536.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15061.248,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,621.0,2513.4883,0.0,0.0,57.841797,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,283.5,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.0,0.0,7231488.0,128.0,82.5,67254.0,82.5,67254.0,102.0,0.0,1647144400.0,81344510.0,8.869391,0.39507008,0.0,301.0,8.715
1648650000,0.02904733,0.0,0.0,3.0032847,0.0,44012.0,127.92578,38543360.0,0.0,65536.0,1648650000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,13687.482,0.0,0.0,0.06,0.0,0.0,20000.0,18.0,565.0,2513.4883,0.0,0.0,60.777344,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,281.0,0.0,0.0,0.0,0.0,0.0,9.5,67.0,0.0,0.0,7163904.0,128.0,132.0,61149.0,132.0,61149.0,102.0,0.0,1647144400.0,78256130.0,8.121757,0.71120447,0.0,299.33334,7.935
1648650060,0.03875987,0.0,0.0,3.7616074,0.0,48227.5,127.96875,38684670.0,0.0,65536.0,1648650100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15011.246,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,619.0,2513.4902,0.0,0.0,60.572266,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,367.0,0.0,0.0,0.0,0.0,0.0,5.5,67.0,0.0,0.0,7231488.0,128.0,99.0,66577.5,99.0,66577.5,102.0,0.0,1647144400.0,78432260.0,8.819501,0.2942975,0.0,383.66666,8.655
1648650120,0.03321886,0.0,0.0,3.0103626,0.0,51243.5,127.93945,38455296.0,0.0,65536.0,1648650100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15933.604,0.0,0.0,0.055,0.0,0.0,20000.0,18.0,657.5,2513.4922,0.0,0.0,60.751953,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,308.5,0.0,0.0,0.0,0.0,0.0,6.0,67.0,0.0,0.0,6758400.0,128.0,66.0,65307.0,66.0,65307.0,102.0,0.0,1647144400.0,78184450.0,9.234451,0.453443,0.0,334.5,9.055
1648650180,0.034377575,0.0,0.0,3.0217605,0.0,44259.5,127.89453,38356990.0,0.0,65536.0,1648650200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,13758.924,0.0,0.0,0.06,0.0,0.0,20000.0,18.0,568.0,2513.4922,0.0,0.0,60.64258,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,316.0,0.0,0.0,0.0,0.0,0.0,9.5,67.0,0.0,0.0,6758400.0,128.0,165.0,53080.5,165.0,53080.5,102.0,0.0,1647144400.0,78522370.0,8.042738,0.61163384,0.0,334.0,7.895
1648650240,0.028093338,0.0,0.0,2.9994555,0.0,46894.5,127.92969,38545410.0,0.0,65536.0,1648650200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14587.604,0.0,0.0,0.045,0.0,0.0,20000.0,18.0,602.0,2513.4922,0.0,0.0,60.660156,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,268.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.0,0.0,7231488.0,128.0,82.5,65076.0,82.5,65076.0,102.0,0.0,1647144400.0,78376960.0,8.619436,0.53184325,0.0,297.0,8.43
1648650300,0.030473232,0.0,0.0,3.0078373,0.0,46478.0,127.916016,38383616.0,0.0,65536.0,1648650400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14459.105,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,595.5,2513.4941,0.0,0.0,60.61914,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,287.5,0.0,0.0,0.0,0.0,0.0,4.5,67.0,0.0,0.0,7163904.0,128.0,66.0,63970.5,66.0,63970.5,102.0,0.0,1647144400.0,78495740.0,8.511897,0.2878345,0.0,312.0,8.375
1648650360,0.029295921,0.0,0.0,3.0000768,0.0,39368.0,127.89258,38385664.0,0.0,65536.0,1648650400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,12244.473,0.0,0.0,0.035,0.0,0.0,20000.0,17.5,505.5,2513.496,0.0,0.0,60.865234,3.5,128.0,0.0,0.0,604630.75,128.0039,6.0,283.5,0.0,0.0,0.0,0.0,0.0,4.0,67.0,0.0,0.0,7028736.0,128.0,82.5,54631.5,82.5,54631.5,102.0,0.0,1647144400.0,78276610.0,7.136661,0.28086555,0.0,316.5,7.025
1648650420,0.03828001,0.0,0.0,3.0346322,0.0,51938.0,127.93359,39053310.0,0.0,65536.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,16145.445,0.0,0.0,0.05,0.0,0.0,20000.0,18.0,666.0,2513.496,0.0,0.0,61.027344,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,347.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,0.0,0.0,7366656.0,128.0,82.5,72220.5,82.5,72220.5,102.0,0.0,1647144400.0,77922300.0,9.431648,1.0467281,0.0,357.5,9.32
1648650480,0.034308434,0.0,0.0,3.019287,0.0,49254.5,127.89453,39084030.0,0.0,65536.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15331.23,0.0,0.0,0.05,0.0,0.0,20000.0,18.0,633.0,2513.498,0.0,0.0,61.171875,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,322.0,0.0,0.0,0.0,0.0,0.0,4.0,67.0,0.0,0.0,7231488.0,128.0,132.0,67881.0,132.0,67881.0,102.0,0.0,1647144400.0,77699070.0,8.939385,0.437383,0.0,340.5,8.755
1648650540,0.029694557,0.0,0.0,2.2789392,0.0,42459.5,127.9668,38957056.0,0.0,65536.0,1648650500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,13214.738,0.0,0.0,0.06,0.0,0.0,20000.0,18.0,545.0,2513.5,0.0,0.0,61.22461,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,272.5,0.0,0.0,0.0,0.0,0.0,7.0,67.0,0.0,0.0,7096320.0,128.0,165.0,57387.0,165.0,57387.0,102.0,0.0,1647144400.0,77760510.0,7.7468333,0.8849499,0.0,284.0,7.565
1648650600,0.029901505,0.0,0.0,3.0082085,0.0,33964.0,127.89453,38989824.0,0.0,65536.0,1648650600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.973,0.0,0.0,0.02,0.0,0.0,20000.0,18.0,437.0,2513.5,0.0,0.0,60.96875,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,276.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.0,0.0,7028736.0,128.0,115.5,47916.0,115.5,47916.0,102.0,0.0,1647144400.0,78004220.0,6.206725,0.32767174,0.0,303.0,6.19
1648650660,0.032737732,0.0,0.0,3.0194356,0.0,53785.0,127.92578,38531070.0,0.0,65536.0,1648650600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,16743.186,0.0,0.0,0.053333335,0.0,0.0,20000.0,18.0,690.3333,2513.5,0.0,0.0,60.61198,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,302.0,0.0,0.0,0.0,0.0,0.0,6.6666665,67.0,0.0,0.0,7208960.0,128.0,66.0,74624.0,66.0,74624.0,102.0,0.0,1647144400.0,78442500.0,9.744387,0.304162,0.0,319.0,9.593333
1648650720,0.03416443,0.0,0.0,3.0081222,0.0,58961.0,127.89453,38625280.0,0.0,65536.0,1648650800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,18361.322,0.0,0.0,0.046666667,0.0,0.0,20000.0,18.0,756.6667,2513.502,0.0,0.0,60.84375,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,313.66666,0.0,0.0,0.0,0.0,0.0,7.8333335,67.0,0.0,0.0,7096320.0,128.0,99.0,81367.0,99.0,81367.0,102.0,0.0,1647144400.0,78069760.0,10.939214,0.48859096,0.0,347.0,10.711667
1648650780,0.04639387,0.0,0.0,3.7694137,0.0,43133.5,127.89453,39208960.0,0.0,65536.0,1648650800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,13407.574,0.0,0.0,0.025,0.0,0.0,20000.0,18.0,553.0,2513.504,0.0,0.0,61.460938,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,406.33334,0.0,0.0,0.0,0.0,0.0,6.5,67.0,0.0,0.0,7163904.0,128.0,33.0,59977.5,33.0,59977.5,102.0,0.0,1647144400.0,77557760.0,7.8976245,0.31382897,0.0,430.5,7.685
1648650840,0.03321886,0.0,0.0,3.0102634,0.0,46008.5,127.84766,38318080.0,0.0,65536.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.434,0.0,0.0,0.055,0.0,0.0,20000.0,18.0,590.0,2513.5059,0.0,0.0,60.689453,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,306.0,0.0,0.0,0.0,0.0,0.0,10.0,67.0,0.0,0.0,7028736.0,128.0,99.0,64003.5,99.0,64003.5,102.0,0.0,1647144400.0,78309380.0,8.545203,0.7241306,0.0,330.5,8.35
1648650900,0.028795242,0.0,0.0,3.007237,0.0,49346.5,127.947266,38768640.0,0.0,65536.0,1648650900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15335.811,0.0,0.0,0.07,0.0,0.0,20000.0,18.0,633.5,2513.5078,0.0,0.0,60.70117,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,270.5,0.0,0.0,0.0,0.0,0.0,7.0,67.0,0.0,0.0,7096320.0,128.0,181.5,68260.5,181.5,68260.5,102.0,0.0,1647144400.0,78149630.0,9.090951,0.45431253,0.0,289.0,8.875
1648650960,0.028860092,0.0,0.0,2.999052,0.0,38045.5,127.890625,38617090.0,0.0,65536.0,1648651000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,11825.916,0.0,0.0,0.02,0.0,0.0,20000.0,18.0,487.5,2513.5078,0.0,0.0,60.398438,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,278.5,0.0,0.0,0.0,0.0,0.0,3.0,67.0,0.0,0.0,7434240.0,128.0,49.5,51859.5,49.5,51859.5,102.0,0.0,1647144400.0,78532610.0,7.009368,0.122845285,0.0,314.0,6.935
1648651020,0.03496647,0.0,0.0,3.0181646,0.0,34297.5,127.890625,38416384.0,0.0,65536.0,1648651000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,10657.945,0.0,0.0,0.03,0.0,0.0,20000.0,18.0,439.0,2513.5078,0.0,0.0,60.617188,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,312.0,0.0,0.0,0.0,0.0,0.0,3.5,67.0,0.0,0.0,7028736.0,128.0,66.0,47965.5,66.0,47965.5,102.0,0.0,1647144400.0,78315520.0,6.3668256,0.15026581,0.0,335.0,6.255
1648651080,0.033548355,0.0,0.0,3.0163321,0.0,54010.5,127.895836,38536532.0,0.0,65536.0,1648651100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,16789.059,0.0,0.0,0.06666667,0.0,0.0,20000.0,18.0,692.6667,2513.509,0.0,0.0,60.890625,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,314.5,0.0,0.0,0.0,0.0,0.0,6.5,67.0,0.0,0.0,6893568.0,128.0,143.0,68843.5,143.0,68843.5,102.0,0.0,1647144400.0,78105256.0,9.991176,0.44243738,0.0,334.0,9.808333
1648651140,0.024746895,0.0,0.0,2.2529044,0.0,55013.5,127.89453,38725630.0,0.0,65536.0,1648651100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,17111.42,0.0,0.0,0.053333335,0.0,0.0,20000.0,18.0,705.8333,2513.5117,0.0,0.0,61.226562,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,233.5,0.0,0.0,0.0,0.0,0.0,8.5,67.0,0.0,0.0,6893568.0,128.0,137.5,65516.0,137.5,65516.0,102.0,0.0,1647144400.0,77737980.0,10.140486,0.5660359,0.0,262.0,9.976666
1648651200,0.029190699,0.0,0.0,3.0069172,0.0,52239.5,127.89453,38905856.0,0.0,65536.0,1648651300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,16241.314,0.0,0.0,0.04,0.0,0.0,20000.0,18.0,669.5,2513.5117,0.0,0.0,61.36328,4.0,128.0,0.0,0.0,604630.75,128.0039,6.0,280.66666,0.0,0.0,0.0,0.0,0.0,5.5,67.0,0.0,0.0,6825984.0,128.0,115.5,61479.0,115.5,61479.0,102.0,0.0,1647144400.0,77531140.0,9.41719,0.5187485,0.0,299.33334,9.2
