timestamp,system.cpu.iowait,system.load.5,system.disk.pct_usage,system.net.tcp.out_segs,system.io.r_await,system.fs.inodes.used,system.swap.used,system.io.util,system.os.nofile.current,system.io.r_s,system.mem.used,system.swap.so,system.swap.si,system.cpu.user,system.swap.free,system.net.udp.in_errors,system.net.tcp.retrans_segs,system.mem.pct_usage,system.cpu.system,system.disk.total,system.net.packets_in.count,system.net.udp.rcv_buf_errors,system.udp.connect.num,system.io.w_s,system.mem.real.used,system.net.packets_out.count,system.fs.inodes.in_use,system.load.1,system.cpu.pct_usage,system.io.svctm,system.disk.readonly,system.fs.inodes.free,system.load.15,system.swap.total,system.io.avg_q_sz,system.mem.usable,system.fs.inodes.total,system.disk.free,system.process.zombie.num,system.io.await,system.os.nofile.max,system.net.udp.snd_buf_errors,system.mem.total,system.net.tcp.in_segs,system.io.rkb_s,system.tcp.retrans_pct,system.mem.real.pct_useage,system.swap.used_pct,system.disk.used,system.net.packets_in.error,system.net.packets_out.error,system.io.w_await,system.os.nofile.used_pct,system.net.udp.in_datagrams,system.net.udp.out_datagrams
1648795740,3.5,2.15,68.65,81.52,3.25,4866514.0,0.0,45.15,8800.0,299.5,14971.0,0.0,0.0,4.3,0.0,0.0,0.02,46.61,5.45,20996131498.67,184.6,0.0,11.0,22.0,-1.0,181.55,0.47,2.16,13.26,0.7,0.0,17119145984.0,2.07,0.0,1.83,-1.0,17124012032.0,4381294592.0,172.0,3.11,6553600.0,0.0,32117.0,59.37,119086.0,0.01,46.6,0.0,16606381397.33,0.0,0.0,1.09,0.134,1216.48,4.75
1648779360,3.38,1.6,68.69,78.07,3.62,4859749.67,0.0,49.85,8864.0,301.0,14953.0,0.0,0.0,3.95,0.0,0.0,0.0,46.56,5.25,20996131498.67,160.34,0.0,10.0,16.0,14982.0,157.24,0.47,1.13,12.58,0.79,0.0,17294561280.0,1.72,0.0,2.05,17164.0,17299420501.33,4424059221.33,169.0,3.48,6553600.0,0.0,32117.0,57.22,124616.0,0.01,46.65,0.0,16563616426.67,0.0,0.0,1.0,0.135,1108.17,2.9
1648762980,2.92,1.38,68.27,75.12,3.64,4852738.33,0.0,49.75,8768.0,303.5,14922.0,0.0,0.0,3.68,0.0,0.0,0.0,46.46,5.04,20996131498.67,109.1,0.0,10.0,17.0,-1.0,104.07,0.47,1.24,11.63,0.77,0.0,17599477077.33,1.47,0.0,2.09,-1.0,17604329472.0,4501317632.0,164.0,3.49,6553600.0,0.0,32117.0,56.4,124198.0,0.01,46.48,0.0,16486357674.67,0.0,0.0,0.76,0.134,715.5,2.9
1648746600,3.72,1.41,68.27,75.62,3.67,4851469.33,0.0,49.75,8832.0,299.5,14961.0,0.0,0.0,3.72,0.0,0.0,0.0,46.58,5.34,20996131498.67,101.3,0.0,12.0,23.0,-1.0,94.41,0.47,1.2,12.78,0.77,0.0,17640962730.67,1.56,0.0,2.07,-1.0,17645815125.33,4511518037.33,152.0,3.46,6553600.0,0.0,32117.0,55.8,124160.0,0.01,46.67,0.0,16476157269.33,0.0,0.0,0.75,0.135,619.27,2.75
1648820340,3.34,2.69,69.12,77.27,3.39,4868549.67,0.0,49.85,8960.0,322.0,15492.0,0.0,0.0,3.93,0.0,0.0,0.0,48.24,5.45,20996131498.67,177.75,0.0,11.0,22.0,-1.0,181.38,0.47,3.53,12.71,0.73,0.0,16650827093.33,2.06,0.0,2.05,-1.0,16655695872.0,4263629141.33,174.0,3.23,6553600.0,0.0,32117.0,56.7,133328.0,0.01,46.58,0.0,16724048554.67,0.0,0.0,0.87,0.137,1424.2,3.4
1648803960,3.61,2.02,68.65,81.47,3.65,4867468.0,0.0,49.95,8864.0,302.0,14863.0,0.0,0.0,4.24,0.0,0.0,0.0,46.28,5.3,20996131498.67,200.05,0.0,12.0,32.5,15033.0,196.65,0.47,2.05,13.15,0.75,0.0,17122978474.67,1.83,0.0,2.12,17254.0,17127845888.0,4382235648.0,174.0,3.4,6553600.0,0.0,32117.0,59.38,124434.0,0.01,46.81,0.0,16605440682.67,0.0,0.0,1.05,0.135,1332.4,4.15
1648787580,3.17,1.57,68.55,81.37,3.61,4865749.33,0.0,49.75,8768.0,301.0,14949.0,0.0,0.0,4.31,0.0,0.0,0.0,46.55,5.36,20996131498.67,187.03,0.0,10.0,17.5,-1.0,183.15,0.47,1.52,12.85,0.78,0.0,17205766826.67,1.7,0.0,2.06,-1.0,17210632874.67,4403116032.0,172.0,3.47,6553600.0,0.0,32117.0,58.13,124254.0,0.01,46.71,0.0,16584560640.0,0.0,0.0,1.09,0.134,1253.65,3.97
1648771200,3.31,1.56,68.37,77.58,3.67,4854011.33,0.0,49.85,8800.0,300.5,15015.0,0.0,0.0,6.21,0.0,0.0,0.0,46.75,4.99,20996131498.67,111.03,0.0,10.0,20.5,-1.0,106.35,0.47,1.31,14.5,0.77,0.0,17571414016.0,1.7,0.0,2.07,-1.0,17576269141.33,4493830485.33,164.0,3.49,6553600.0,0.0,32117.0,58.12,124432.0,0.01,46.47,0.0,16493846528.0,0.0,0.0,0.8,0.134,727.43,3.57
1648754820,3.19,2.28,68.35,76.98,3.74,4852193.33,0.0,50.0,8832.0,298.5,14919.0,0.0,0.0,3.54,0.0,0.0,0.0,46.45,5.13,20996131498.67,108.2,0.0,10.0,19.0,-1.0,101.29,0.47,2.66,11.86,0.79,0.0,17627940181.33,2.07,0.0,2.1,-1.0,17632792576.0,4507812864.0,158.0,3.56,6553600.0,0.0,32117.0,58.0,124528.0,0.01,46.7,0.0,16479864149.33,0.0,0.0,0.71,0.135,675.6,2.97
1648828560,3.53,1.66,68.9,72.98,3.67,4869483.33,0.0,49.8,8800.0,295.5,15549.0,0.0,0.0,3.66,0.0,0.0,0.0,48.41,5.19,20996131498.67,114.1,0.0,10.0,0.0,15038.0,108.93,0.47,1.81,12.38,0.85,0.0,16797162154.67,1.51,0.0,2.03,16566.0,16802030933.33,4300826282.67,177.0,3.67,6553600.0,0.0,32117.0,54.75,123392.0,0.01,46.81,0.0,16686850048.0,0.0,0.0,0.0,0.134,739.88,2.88
1648812180,3.38,2.15,68.77,83.22,3.47,4868624.0,0.0,50.0,8800.0,318.0,15547.0,0.0,0.0,7.27,0.0,0.0,0.0,48.41,5.57,20996131498.67,218.94,0.0,11.0,24.5,-1.0,216.33,0.47,2.58,16.23,0.73,0.0,17054954837.33,2.01,0.0,2.11,-1.0,17059823616.0,4364844373.33,174.0,3.34,6553600.0,0.0,32117.0,59.52,132352.0,0.01,46.47,0.0,16622832298.67,0.0,0.0,1.56,0.134,1464.58,5.17
1648795800,4.09,2.1,68.65,81.0,3.67,4866525.67,0.0,49.85,8800.0,301.0,14942.0,0.0,0.0,4.07,0.0,0.0,0.0,46.52,5.41,20996131498.67,177.37,0.0,11.0,20.0,-1.0,172.64,0.47,1.99,13.56,0.77,0.0,17119020373.33,2.06,0.0,2.09,-1.0,17123886421.33,4381252608.0,172.0,3.5,6553600.0,0.0,32117.0,58.77,124024.0,0.01,46.58,0.0,16606423722.67,0.0,0.0,0.88,0.134,1154.85,3.48
1648779420,3.68,1.62,68.64,80.73,3.63,4859765.67,0.0,49.85,8864.0,300.0,14982.0,0.0,0.0,3.74,0.0,0.0,0.0,46.65,5.26,20996131498.67,148.95,0.0,10.0,0.0,-1.0,142.77,0.47,1.45,12.67,0.83,0.0,17357834922.67,1.72,0.0,2.03,-1.0,17362694144.0,4439869440.0,169.0,3.63,6553600.0,0.0,32117.0,58.95,124110.0,0.01,46.67,0.0,16547805866.67,0.0,0.0,0.0,0.135,937.22,7.35
1648763040,4.39,1.41,68.27,83.83,3.64,4852748.33,0.0,49.5,8768.0,305.0,14942.0,0.0,0.0,3.5,0.0,0.0,0.02,46.52,4.76,20996131498.67,109.36,0.0,10.0,18.5,-1.0,103.5,0.47,1.43,12.65,0.76,0.0,17598884522.67,1.47,0.0,2.08,-1.0,17603736917.33,4501164373.33,164.0,3.47,6553600.0,0.0,32117.0,65.27,124224.0,0.01,46.51,0.0,16486511957.33,0.0,0.0,0.75,0.134,693.95,2.93
1648746660,3.44,1.4,68.27,75.02,3.74,4851504.0,0.0,50.05,8768.0,300.0,14926.0,0.0,0.0,3.63,0.0,0.0,0.0,46.47,5.04,20996131498.67,108.38,0.0,12.0,17.5,14956.0,102.5,0.47,1.32,12.11,0.79,0.0,17640158549.33,1.54,0.0,2.11,17190.0,17645010944.0,4511312213.33,152.0,3.58,6553600.0,0.0,32117.0,56.35,124800.0,0.01,46.57,0.0,16476364800.0,0.0,0.0,0.77,0.134,674.92,2.78
1648820400,3.57,2.72,69.1,81.82,3.68,4868560.0,0.0,49.85,8896.0,300.0,15500.0,0.0,0.0,3.74,0.0,0.0,0.17,48.26,5.05,20996131498.67,138.28,0.0,11.0,20.0,-1.0,132.75,0.47,3.14,12.36,0.78,0.0,16678655317.33,2.11,0.0,2.08,-1.0,16683524096.0,4270578005.33,174.0,3.51,6553600.0,0.0,32117.0,61.15,124196.0,0.01,46.6,0.0,16717097642.67,0.0,0.0,0.85,0.136,895.95,2.67
1648804020,4.11,1.95,68.65,80.62,3.65,4867549.33,0.0,50.1,8768.0,302.0,14855.0,0.0,0.0,3.98,0.0,0.0,0.02,46.25,5.26,20996131498.67,199.22,0.0,11.0,0.0,-1.0,195.99,0.47,1.79,13.37,0.83,0.0,17118745941.33,1.82,0.0,2.06,-1.0,17123614720.0,4381165568.0,174.0,3.65,6553600.0,0.0,32117.0,58.62,124688.0,0.01,46.79,0.0,16606511104.0,0.0,0.0,0.0,0.134,1303.4,4.13
1648787640,3.85,1.49,68.55,79.58,3.6,4865778.67,0.0,50.15,8800.0,300.0,14942.0,0.0,0.0,4.21,0.0,0.0,0.0,46.52,5.51,20996131498.67,194.89,0.0,10.0,0.0,-1.0,191.82,0.47,1.28,13.56,0.83,0.0,17205851477.33,1.67,0.0,2.01,-1.0,17210717525.33,4403125930.67,172.0,3.6,6553600.0,0.0,32117.0,56.83,124122.0,0.01,46.71,0.0,16584551082.67,0.0,0.0,0.0,0.134,1301.48,4.07
1648771260,3.43,1.47,68.38,73.52,3.75,4854194.0,0.0,49.7,8736.0,299.0,15040.0,0.0,0.0,3.84,0.0,0.0,0.0,46.83,5.13,20996131498.67,103.92,0.0,10.0,18.5,14948.0,97.71,0.47,1.14,12.4,0.79,0.0,17569329152.0,1.66,0.0,2.11,17077.0,17574182912.0,4493304149.33,164.0,3.58,6553600.0,0.0,32117.0,55.3,122880.0,0.01,46.54,0.0,16494372181.33,0.0,0.0,0.84,0.133,670.88,2.27
1648754880,3.85,2.06,68.35,75.53,3.74,4852221.0,0.0,49.75,8832.0,300.0,14919.0,0.0,0.0,3.76,0.0,0.0,0.0,46.45,5.07,20996131498.67,115.86,0.0,10.0,22.5,-1.0,111.24,0.47,1.66,12.69,0.77,0.0,17627645269.33,2.01,0.0,2.11,-1.0,17632497664.0,4507733674.67,158.0,3.53,6553600.0,0.0,32117.0,56.1,123656.0,0.01,46.69,0.0,16479941973.33,0.0,0.0,0.74,0.135,764.1,2.98
1648828620,2.96,1.77,68.9,76.8,3.61,4869530.67,0.0,49.8,8800.0,299.0,15510.0,0.0,0.0,3.5,0.0,0.0,0.0,48.29,5.03,20996131498.67,115.44,0.0,10.0,20.5,-1.0,109.45,0.47,2.0,11.5,0.78,0.0,16797764266.67,1.56,0.0,2.04,-1.0,16802633045.33,4300971008.0,177.0,3.43,6553600.0,0.0,32117.0,57.32,124196.0,0.01,46.69,0.0,16686705322.67,0.0,0.0,0.8,0.134,744.65,2.77
1648812240,3.72,2.15,68.77,78.17,3.67,4868606.67,0.0,50.05,8864.0,300.5,15540.0,0.0,0.0,4.92,0.0,0.0,0.0,48.39,5.8,20996131498.67,217.87,0.0,11.0,14.5,-1.0,214.31,0.47,2.35,14.45,0.8,0.0,17054978048.0,2.02,0.0,2.06,-1.0,17059846826.67,4364837546.67,174.0,3.53,6553600.0,0.0,32117.0,56.45,124800.0,0.01,46.45,0.0,16622839125.33,0.0,0.0,0.55,0.135,1454.35,2.98
1648795860,3.48,1.98,68.65,80.28,3.7,4866551.67,0.0,49.85,8768.0,302.0,14936.0,0.0,0.0,3.97,0.0,0.0,0.0,46.5,5.5,20996131498.67,179.07,0.0,11.0,28.0,14966.0,173.19,0.47,1.64,12.95,0.75,0.0,17117513045.33,2.02,0.0,2.1,17181.0,17122379093.33,4380865194.67,172.0,3.44,6553600.0,0.0,32117.0,58.63,125576.0,0.01,46.6,0.0,16606811477.33,0.0,0.0,0.63,0.134,1125.57,3.5
1648779480,4.01,1.54,68.69,79.55,3.76,4859791.0,0.0,49.5,8864.0,298.0,14951.0,0.0,0.0,3.8,0.0,0.0,0.0,46.55,5.15,20996131498.67,165.06,0.0,10.0,20.0,-1.0,162.02,0.47,1.28,12.97,0.78,0.0,17300006229.33,1.69,0.0,2.12,-1.0,17304865450.67,4425403050.67,169.0,3.58,6553600.0,0.0,32117.0,57.83,124024.0,0.01,46.65,0.0,16562274304.0,0.0,0.0,0.94,0.135,1182.2,3.77
1648763100,3.1,1.4,68.27,78.75,3.65,4852789.67,0.0,49.9,8768.0,302.0,14950.0,0.0,0.0,3.4,0.0,0.0,0.0,46.55,5.01,20996131498.67,114.53,0.0,10.0,0.0,-1.0,109.54,0.47,1.38,11.52,0.82,0.0,17598485845.33,1.46,0.0,2.05,-1.0,17603338240.0,4501059925.33,164.0,3.65,6553600.0,0.0,32117.0,60.58,124160.0,0.01,46.51,0.0,16486615722.67,0.0,0.0,0.0,0.134,763.98,2.25
1648746720,3.51,1.39,68.27,76.03,3.71,4851483.33,0.0,50.0,8832.0,302.0,14944.0,0.0,0.0,3.86,0.0,0.0,0.0,46.53,5.21,20996131498.67,118.12,0.0,12.0,18.5,-1.0,114.47,0.47,1.32,12.58,0.78,0.0,17640143530.67,1.53,0.0,2.11,-1.0,17644994560.0,4511303338.67,152.0,3.54,6553600.0,0.0,32117.0,57.08,124296.0,0.01,46.62,0.0,16476372992.0,0.0,0.0,0.69,0.135,810.55,2.73
1648820460,3.08,2.53,69.1,75.57,3.66,4868562.33,0.0,49.95,8864.0,303.0,15503.0,0.0,0.0,3.33,0.0,0.0,0.48,48.27,5.2,20996131498.67,108.02,0.0,11.0,12.5,14973.0,100.39,0.47,2.18,11.62,0.79,0.0,16675050837.33,2.08,0.0,2.07,16614.0,16679919616.0,4269672448.0,174.0,3.54,6553600.0,0.0,32117.0,56.84,124800.0,0.01,46.62,0.0,16718004224.0,0.0,0.0,0.48,0.135,647.33,2.79
1648804080,3.57,2.01,68.65,82.42,3.75,4867741.33,0.0,49.5,8736.0,300.0,14845.0,0.0,0.0,4.41,0.0,0.0,0.0,46.22,5.56,20996131498.67,202.63,0.0,11.0,18.5,-1.0,200.01,0.47,1.95,13.54,0.77,0.0,17117541717.33,1.85,0.0,2.13,-1.0,17122409130.67,4380851882.67,174.0,3.61,6553600.0,0.0,32117.0,60.05,123656.0,0.01,46.8,0.0,16606825130.67,0.0,0.0,1.28,0.133,1366.92,3.67
1648787700,3.32,1.47,68.55,80.38,3.68,4865747.33,0.0,49.9,8864.0,302.0,14956.0,0.0,0.0,4.35,0.0,0.0,0.0,46.57,5.43,20996131498.67,197.54,0.0,10.0,20.0,-1.0,196.26,0.47,1.34,13.1,0.77,0.0,17207130794.67,1.65,0.0,2.1,-1.0,17211995477.33,4403434154.67,172.0,3.52,6553600.0,0.0,32117.0,57.95,124296.0,0.01,46.68,0.0,16584242517.33,0.0,0.0,0.93,0.135,1386.83,3.7
1648771320,3.42,1.67,68.38,73.82,3.75,4854404.0,0.0,49.85,8800.0,299.0,15068.0,0.0,0.0,6.91,0.0,0.0,0.0,46.92,5.35,20996131498.67,138.02,0.0,10.0,21.0,-1.0,138.9,0.47,1.85,15.69,0.78,0.0,17566467413.33,1.72,0.0,2.12,-1.0,17571321173.33,4492587349.33,164.0,3.56,6553600.0,0.0,32117.0,55.23,123656.0,0.01,46.63,0.0,16495088981.33,0.0,0.0,0.87,0.134,1069.34,2.97
1648754940,3.0,2.02,68.36,74.12,3.74,4852201.0,0.0,49.85,8832.0,299.0,14914.0,0.0,0.0,3.24,0.0,0.0,0.0,46.44,5.05,20996131498.67,115.21,0.0,10.0,22.0,-1.0,110.21,0.47,1.78,11.3,0.77,0.0,17627414528.0,2.0,0.0,2.1,-1.0,17632266922.67,4507671210.67,158.0,3.53,6553600.0,0.0,32117.0,55.78,124024.0,0.01,46.68,0.0,16480004778.67,0.0,0.0,0.63,0.135,756.53,2.85
1648828680,3.74,1.76,68.9,74.87,3.67,4869518.67,0.0,50.05,8768.0,302.0,15513.0,0.0,0.0,3.87,0.0,0.0,0.0,48.3,5.08,20996131498.67,110.71,0.0,10.0,20.5,-1.0,105.23,0.47,1.8,12.69,0.77,0.0,16797440682.67,1.57,0.0,2.09,-1.0,16802310826.67,4300885333.33,177.0,3.49,6553600.0,0.0,32117.0,56.33,124678.0,0.01,46.7,0.0,16686791338.67,0.0,0.0,0.75,0.134,719.77,2.52
1648812300,3.68,2.25,68.77,84.37,3.67,4868469.33,0.0,49.95,8864.0,297.5,15541.0,0.0,0.0,7.33,0.0,0.0,0.0,48.39,5.76,20996131498.67,214.71,0.0,11.0,23.0,-1.0,212.37,0.47,2.61,16.78,0.78,0.0,17060562261.33,2.06,0.0,2.08,-1.0,17065429674.67,4366219264.0,174.0,3.5,6553600.0,0.0,32117.0,60.77,124088.0,0.01,46.45,0.0,16621457408.0,0.0,0.0,1.24,0.135,1445.08,5.02
1648795920,3.88,1.86,68.65,81.68,3.68,4866603.67,0.0,49.8,8832.0,301.0,14925.0,0.0,0.0,3.95,0.0,0.0,0.05,46.47,5.5,20996131498.67,184.49,0.0,11.0,22.5,-1.0,180.65,0.47,1.37,13.33,0.77,0.0,17117511680.0,1.97,0.0,2.1,-1.0,17122377728.0,4380853930.67,172.0,3.51,6553600.0,0.0,32117.0,59.82,124160.0,0.01,46.57,0.0,16606822400.0,0.0,0.0,1.19,0.135,1218.8,4.18
