timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.stopped,container_tasks_state.iowaiting,container_tasks_state.running,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgmajfault,container_memory_failures.container.pgfault,container_memory_failures.hierarchy.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648523400,0.04329014,0.0,0.0,0.9484315,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,58.0,37.69336,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,260.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4325376.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.0365022,0.0,0.0,417.0,0.01
1648523460,0.044391155,0.0,0.0,0.9574275,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,54.0,37.70703,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4257792.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.047903385,0.0,0.0,414.0,0.01
1648523520,0.04740286,0.0,0.0,0.95400095,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,53.0,37.720703,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4325376.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.03713924,0.0,0.0,440.0,0.015
1648523580,0.04234934,0.0,0.0,0.7358446,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,48.0,37.73242,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4392960.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.044441137,0.0,0.0,392.5,0.015
1648523640,0.044303894,0.0,0.0,0.957428,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,51.0,37.74414,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4595712.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.036537424,0.0,0.0,413.5,0.01
1648523700,0.05062437,0.0,0.0,0.962708,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,44.0,37.75586,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4730880.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.04429892,0.0,0.0,466.0,0.02
1648523760,0.046308994,0.0,0.0,1.1695447,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,63.5,37.76953,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4595712.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.038668334,0.0,0.0,445.0,0.01
1648523820,0.03898239,0.0,0.0,0.7277031,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,49.5,37.78125,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,231.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4595712.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.03715197,0.0,0.0,360.0,0.01
1648523880,0.052330494,0.0,0.0,0.97364664,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648523900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,56.0,37.79297,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4663296.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.044483367,0.0,0.0,476.5,0.015
1648523940,0.047522545,0.0,0.0,0.95316935,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648524000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,42.5,37.80664,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,280.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4528128.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.04027916,0.0,0.0,432.5,0.015
1648524000,0.049527645,0.0,0.0,0.96917105,0.0,0.0,48.871094,9072640.0,0.0,1048576.0,1648524000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,58.5,37.81836,0.0,0.0,39.05078,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.043614645,0.0,0.0,459.5,0.015
1648524060,0.03781414,0.0,0.0,0.93719625,0.0,0.0,48.929688,9140224.0,0.0,1048576.0,1648524200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,57.0,37.83008,0.0,0.0,39.109375,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.043069337,0.0,0.0,355.5,0.015
1648524120,0.043702126,0.0,0.0,0.95456123,0.0,0.0,49.0,9207808.0,0.0,1048576.0,1648524200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,42.5,37.841797,0.0,0.0,39.179688,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4392960.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.02824529,0.0,0.0,421.0,0.005
1648524180,0.050423622,0.0,0.0,0.96751213,0.0,0.0,49.007812,9207808.0,0.0,1048576.0,1648524200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,62.5,37.85547,0.0,0.0,39.058594,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.05397063,0.0,0.0,455.5,0.01
1648524240,0.049560547,0.0,0.0,0.96301174,0.0,0.0,49.007812,9207808.0,0.0,1048576.0,1648524300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,50.5,37.86914,0.0,0.0,39.058594,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,291.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4392960.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.03525527,0.0,0.0,453.0,0.01
1648524300,0.039102554,0.0,0.0,0.9348521,0.0,0.0,49.054688,9207808.0,0.0,1048576.0,1648524300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,52.0,37.88086,0.0,0.0,39.10547,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4460544.0,256.0,0.0,0.0,16.5,16.5,204.0,0.0,1647144400.0,27242496.0,0.036819275,0.0,0.0,372.5,0.015
1648524360,0.3344016,0.0,0.0,0.96719027,0.0,0.0,49.152344,9410560.0,0.0,1048576.0,1648524400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,44.5,37.89258,0.0,0.0,39.203125,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,314.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4663296.0,256.0,0.0,0.0,33.0,33.0,204.0,0.0,1647144400.0,27242496.0,0.035242062,0.0,0.0,469.5,0.01
1648524420,0.34354782,0.0,0.0,0.9937606,0.0,0.0,49.265625,9613312.0,0.0,1048576.0,1648524400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,54.0,37.904297,0.0,0.0,39.251953,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,366.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4730880.0,256.0,0.0,0.0,82.5,82.5,204.0,0.0,1647144400.0,27242496.0,0.047440786,0.0,0.0,558.0,0.015
1648524480,0.041822433,0.0,0.0,0.94591904,0.0,0.0,49.265625,9613312.0,0.0,1048576.0,1648524500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,52.0,37.91797,0.0,0.0,39.1875,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,251.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4730880.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.044592164,0.0,0.0,403.5,0.01
1648524540,0.05250454,0.0,0.0,0.96306705,0.0,0.0,49.26953,9613312.0,0.0,1048576.0,1648524500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,52.5,37.93164,0.0,0.0,39.191406,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4798464.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.042513218,0.0,0.0,474.0,0.015
1648524600,0.045143604,0.0,0.0,0.9566307,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648524700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,51.0,37.94336,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4730880.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.03892393,0.0,0.0,425.0,0.005
1648524660,0.048358917,0.0,0.0,0.96237373,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648524700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,55.5,37.95508,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,285.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4866048.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.038533974,0.0,0.0,449.0,0.01
1648524720,0.04927063,0.0,0.0,1.1791649,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648524800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,40000.0,10.0,62.0,37.96875,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,287.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4798464.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.042239662,0.0,0.0,458.0,0.015
1648524780,0.040175438,0.0,0.0,0.73145914,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648524800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,55.0,37.98242,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,245.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4798464.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.041849624,0.0,0.0,378.5,0.01
1648524840,0.048559666,0.0,0.0,0.9589844,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648524900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,48.0,37.99414,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4933632.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.036232382,0.0,0.0,432.5,0.01
1648524900,0.051918983,0.0,0.0,1.1811981,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648524900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,50.0,38.007812,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.040428463,0.0,0.0,481.0,0.015
1648524960,0.044347286,0.0,0.0,0.9549422,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648525000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,58.0,38.021484,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,258.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4798464.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.04457879,0.0,0.0,410.0,0.01
1648525020,0.046201706,0.0,0.0,0.9542875,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648525000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,63.0,38.033203,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,265.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4528128.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.043642513,0.0,0.0,425.5,0.01
1648525080,0.045083046,0.0,0.0,0.7418947,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648525000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,48.0,38.046875,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,267.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.040764544,0.0,0.0,414.0,0.01
1648525140,0.041548252,0.0,0.0,0.9430537,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648525200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,40000.0,10.0,46.0,38.058594,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,253.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4595712.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.034733415,0.0,0.0,401.5,0.01
1648525200,0.04698944,0.0,0.0,0.9494324,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648525200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,45.0,38.06836,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4595712.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.03333679,0.0,0.0,437.5,0.005
1648525260,0.04609871,0.0,0.0,0.9550905,0.0,0.0,49.273438,9613312.0,0.0,1048576.0,1648525300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,57.0,38.08203,0.0,0.0,39.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,27242496.0,0.044199854,0.0,0.0,429.5,0.01
