timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_network_transmit_packets.eth0,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_network_receive_packets.eth0
1648500900,0.02842617,0.0,0.0,0.106360435,218.0,0.0,0.0,361.5
1648500960,0.024060726,0.0,0.0,0.06824064,182.5,0.0,0.0,314.5
1648501020,0.029421806,0.0,0.0,0.10683346,224.5,0.0,0.0,378.0
1648501080,0.025337696,0.0,0.0,0.06909037,193.0,0.0,0.0,336.0
1648501140,0.029110909,0.0,0.0,0.10642719,219.0,0.0,0.0,375.5
1648544400,0.028661728,0.0,0.0,0.10669899,221.5,0.0,0.0,361.5
1648544460,0.028661728,0.0,0.0,0.10669899,221.5,0.0,0.0,361.5
1648544520,0.023250103,0.0,0.0,0.06838608,181.0,0.0,0.0,294.5
1648544580,0.025173187,0.0,0.0,0.069803715,198.5,0.0,0.0,318.5
1648544640,0.02600336,0.0,0.0,0.104925156,203.0,0.0,0.0,327.0
1648544700,0.026137829,0.0,0.0,0.08781099,205.5,0.0,0.0,329.5
1648544760,0.025338173,0.0,0.0,0.06993723,199.5,0.0,0.0,320.0
1648544820,0.027638912,0.0,0.0,0.10595417,215.0,0.0,0.0,347.0
1648544880,0.026914597,0.0,0.0,0.08822918,209.5,0.0,0.0,339.5
1648544940,0.025961876,0.0,0.0,0.08764839,204.0,0.0,0.0,327.5
1648545000,0.023886204,0.0,0.0,0.08615732,187.5,0.0,0.0,303.0
1648545060,0.02641058,0.0,0.0,0.087972164,207.5,0.0,0.0,330.5
1648545120,0.025102139,0.0,0.0,0.08715391,198.5,0.0,0.0,318.5
1648545180,0.31537104,0.0,0.0,0.08911657,274.0,0.0,0.0,390.0
1648545240,0.3129692,0.0,0.0,0.10532808,262.5,0.0,0.0,387.5
1648545300,0.029420853,0.0,0.0,0.10745621,233.0,0.0,0.0,369.0
1648545360,0.025127888,0.0,0.0,0.087071896,198.5,0.0,0.0,316.5
1648545420,0.0258317,0.0,0.0,0.08773804,203.5,0.0,0.0,325.0
1648545480,0.027988434,0.0,0.0,0.10623455,219.0,0.0,0.0,350.5
1648545540,0.023998737,0.0,0.0,0.06877041,189.5,0.0,0.0,307.0
1648545600,0.02714014,0.0,0.0,0.08853054,212.5,0.0,0.0,343.5
1648545660,0.03257513,0.0,0.0,0.10884619,247.5,0.0,0.0,385.0
1648545720,0.022815704,0.0,0.0,0.06818962,181.0,0.0,0.0,290.0
1648545780,0.02229786,0.0,0.0,0.06759024,175.0,0.0,0.0,282.5
1648545840,0.026881218,0.0,0.0,0.08820343,210.5,0.0,0.0,339.5
1648545900,0.027451515,0.0,0.0,0.10600376,216.0,0.0,0.0,342.5
1648545960,0.027760506,0.0,0.0,0.08881235,216.0,0.0,0.0,350.0
1648546020,0.023964882,0.0,0.0,0.068835735,190.5,0.0,0.0,305.0
1648546080,0.024780273,0.0,0.0,0.08667755,193.5,0.0,0.0,312.5
1648546140,0.031014442,0.0,0.0,0.12574244,241.5,0.0,0.0,386.0
1648546200,0.027273655,0.0,0.0,0.08835554,212.5,0.0,0.0,345.5
1648546260,0.01892662,0.0,0.0,0.048015118,150.0,0.0,0.0,242.5
1648546320,0.032233715,0.0,0.0,0.12621927,249.0,0.0,0.0,403.5
1648546380,0.026582718,0.0,0.0,0.08823252,209.5,0.0,0.0,335.0
1648546440,0.022673607,0.0,0.0,0.06811857,182.5,0.0,0.0,288.0
1648546500,0.028955936,0.0,0.0,0.106912136,227.0,0.0,0.0,363.5
1648546560,0.021622658,0.0,0.0,0.05251217,171.0,0.0,0.0,272.0
1648546620,0.028377533,0.0,0.0,0.09567261,210.0,0.0,0.0,339.0
1648546680,0.02820301,0.0,0.0,0.10616398,217.5,0.0,0.0,354.0
1648546740,0.02588749,0.0,0.0,0.08758736,203.5,0.0,0.0,326.0
1648546800,0.027294636,0.0,0.0,0.09533024,208.0,0.0,0.0,329.5
1648546860,0.02695036,0.0,0.0,0.09030914,206.0,0.0,0.0,335.0
1648546920,0.023396969,0.0,0.0,0.06846857,183.5,0.0,0.0,298.0
1648546980,0.028337955,0.0,0.0,0.10645151,221.0,0.0,0.0,354.5
1648547040,0.026667595,0.0,0.0,0.08798885,208.0,0.0,0.0,337.0
1648547100,0.310678,0.0,0.0,0.08740854,255.0,0.0,0.0,360.0
1648547160,0.3214097,0.0,0.0,0.12921858,335.0,0.0,0.0,489.0
1648547220,0.025053978,0.0,0.0,0.086956024,196.0,0.0,0.0,315.5
1648547280,0.028187275,0.0,0.0,0.10639572,219.5,0.0,0.0,355.5
1648547340,0.023147583,0.0,0.0,0.068175316,179.0,0.0,0.0,280.0
1648547400,0.029104233,0.0,0.0,0.08978033,227.5,0.0,0.0,354.0
1648547460,0.022696495,0.0,0.0,0.06820631,180.0,0.0,0.0,288.0
1648547520,0.028191566,0.0,0.0,0.10636377,220.5,0.0,0.0,353.5
1648547580,0.027360916,0.0,0.0,0.105798244,213.0,0.0,0.0,342.0
1648547640,0.027061462,0.0,0.0,0.08852196,213.5,0.0,0.0,341.0
1648547700,0.025491714,0.0,0.0,0.08728409,199.0,0.0,0.0,320.5
1648547760,0.020051956,0.0,0.0,0.04911709,160.0,0.0,0.0,256.0
1648547820,0.030375957,0.0,0.0,0.10790539,236.0,0.0,0.0,381.5
1648547880,0.022165775,0.0,0.0,0.067809105,175.5,0.0,0.0,280.5
1648547940,0.029607773,0.0,0.0,0.12432766,227.0,0.0,0.0,369.5
1648562400,0.022583485,0.0,0.0,0.05064726,177.5,0.0,0.0,295.5
1648562460,0.022583485,0.0,0.0,0.05064726,177.5,0.0,0.0,295.5
1648562520,0.026536465,0.0,0.0,0.08722544,200.0,0.0,0.0,348.0
1648562580,0.025952816,0.0,0.0,0.08748102,202.0,0.0,0.0,329.5
1648562640,0.028476715,0.0,0.0,0.106315136,219.0,0.0,0.0,361.5
1648562700,0.026260853,0.0,0.0,0.08704615,198.0,0.0,0.0,343.0
1648562760,0.030727386,0.0,0.0,0.10766649,234.0,0.0,0.0,395.5
1648562820,0.022161007,0.0,0.0,0.067344666,170.0,0.0,0.0,289.0
1648562880,0.02878666,0.0,0.0,0.08904457,219.5,0.0,0.0,370.5
1648562940,0.025574207,0.0,0.0,0.08750248,201.0,0.0,0.0,328.0
1648563000,0.024703026,0.0,0.0,0.069031715,191.0,0.0,0.0,322.5
1648563060,0.028512478,0.0,0.0,0.08878565,217.0,0.0,0.0,364.5
1648563120,0.02620697,0.0,0.0,0.10483885,202.0,0.0,0.0,336.0
1648563180,0.027747631,0.0,0.0,0.08818388,209.5,0.0,0.0,358.5
1648563240,0.024228573,0.0,0.0,0.069042206,190.0,0.0,0.0,313.5
1648563300,0.60505915,0.0,0.0,0.14275122,339.5,0.0,0.0,505.5
1648563360,0.029895782,0.0,0.0,0.10574818,213.5,0.0,0.0,385.5
1648563420,0.025900364,0.0,0.0,0.05146742,187.0,0.0,0.0,338.0
1648563480,0.02646017,0.0,0.0,0.08645201,190.0,0.0,0.0,338.5
1648563540,0.031516075,0.0,0.0,0.12512016,235.5,0.0,0.0,404.0
1648563600,0.027641296,0.0,0.0,0.070632935,207.0,0.0,0.0,349.0
1648563660,0.02480793,0.0,0.0,0.06933212,192.0,0.0,0.0,308.5
1648563720,0.026670933,0.0,0.0,0.08765268,204.5,0.0,0.0,347.0
1648563780,0.026742935,0.0,0.0,0.087911606,207.0,0.0,0.0,343.0
1648563840,0.032084942,0.0,0.0,0.12538004,239.0,0.0,0.0,413.5
1648563900,0.024081707,0.0,0.0,0.06875229,185.5,0.0,0.0,312.5
1648563960,0.027418137,0.0,0.0,0.08828735,211.5,0.0,0.0,348.5
1648564020,0.023350239,0.0,0.0,0.06845474,182.5,0.0,0.0,303.0
1648564080,0.028375626,0.0,0.0,0.1062808,219.0,0.0,0.0,360.0
1648564140,0.025278091,0.0,0.0,0.086873055,195.0,0.0,0.0,324.0
1648564200,0.025994778,0.0,0.0,0.0873847,201.0,0.0,0.0,332.0
1648564260,0.026316643,0.0,0.0,0.087667465,204.5,0.0,0.0,337.5
1648564320,0.027462006,0.0,0.0,0.08870983,216.5,0.0,0.0,350.0
1648564380,0.028354645,0.0,0.0,0.088591576,215.0,0.0,0.0,367.5
1648564440,0.024923325,0.0,0.0,0.08666611,193.0,0.0,0.0,321.5
1648564500,0.023544312,0.0,0.0,0.06858015,184.5,0.0,0.0,303.5
1648564560,0.02722454,0.0,0.0,0.08799553,208.0,0.0,0.0,353.5
1648564620,0.024914742,0.0,0.0,0.08679199,194.5,0.0,0.0,317.0
1648564680,0.031974792,0.0,0.0,0.12617874,247.5,0.0,0.0,402.5
1648564740,0.022940636,0.0,0.0,0.06794977,177.0,0.0,0.0,299.0
1648564800,0.027667046,0.0,0.0,0.08853912,214.5,0.0,0.0,354.5
1648564860,0.024074554,0.0,0.0,0.06864691,185.5,0.0,0.0,313.5
1648564920,0.027853012,0.0,0.0,0.10551977,211.0,0.0,0.0,360.5
1648564980,0.029840946,0.0,0.0,0.089963436,230.0,0.0,0.0,382.0
1648565040,0.024926662,0.0,0.0,0.08648634,190.5,0.0,0.0,323.0
1648565100,0.31829548,0.0,0.0,0.08906889,270.5,0.0,0.0,404.5
1648565160,0.3211279,0.0,0.0,0.14311314,296.5,0.0,0.0,458.5
1648565220,0.025030136,0.0,0.0,0.069419384,193.5,0.0,0.0,321.0
1648565280,0.028985023,0.0,0.0,0.106452465,220.5,0.0,0.0,374.5
1648565340,0.022987843,0.0,0.0,0.06808853,178.5,0.0,0.0,295.5
1648565400,0.025769234,0.0,0.0,0.06983042,199.0,0.0,0.0,333.0
1648565460,0.027720928,0.0,0.0,0.10565472,211.5,0.0,0.0,356.5
1648565520,0.031283855,0.0,0.0,0.10774946,234.5,0.0,0.0,388.0
1648565580,0.022161484,0.0,0.0,0.049942493,169.5,0.0,0.0,278.5
1648565640,0.032501698,0.0,0.0,0.12627363,249.0,0.0,0.0,414.0
1648565700,0.023034096,0.0,0.0,0.06805372,178.5,0.0,0.0,298.5
1648565760,0.025719166,0.0,0.0,0.070043564,201.5,0.0,0.0,330.5
1648565820,0.025512695,0.0,0.0,0.08689976,195.0,0.0,0.0,331.5
1648565880,0.028197765,0.0,0.0,0.10643387,220.0,0.0,0.0,355.0
1648565940,0.025362015,0.0,0.0,0.06973219,197.5,0.0,0.0,326.5
1648483200,0.030477524,0.0,0.0,0.124863625,234.0,0.0,0.0,386.0
1648483260,0.030477524,0.0,0.0,0.124863625,234.0,0.0,0.0,386.0
1648483320,0.022126675,0.0,0.0,0.04949379,166.5,0.0,0.0,291.5
1648483380,0.029195309,0.0,0.0,0.089574814,224.5,0.0,0.0,372.5
1648483440,0.02737856,0.0,0.0,0.1051569,207.0,0.0,0.0,353.5
1648483500,0.0230546,0.0,0.0,0.06791544,178.5,0.0,0.0,299.5
1648483560,0.028869152,0.0,0.0,0.08932638,204.5,0.0,0.0,347.0
1648483620,0.031653404,0.0,0.0,0.10852623,243.5,0.0,0.0,403.0
1648483680,0.31610346,0.0,0.0,0.12467384,283.0,0.0,0.0,425.5
1648483740,0.31557846,0.0,0.0,0.10703087,279.0,0.0,0.0,421.5
1648483800,0.023607254,0.0,0.0,0.068645954,184.5,0.0,0.0,300.0
1648483860,0.02406931,0.0,0.0,0.08614588,187.0,0.0,0.0,309.0
1648483920,0.026576996,0.0,0.0,0.06988907,200.5,0.0,0.0,348.5
1648483980,0.026159763,0.0,0.0,0.08749628,202.0,0.0,0.0,335.0
1648484040,0.027169704,0.0,0.0,0.105624676,210.0,0.0,0.0,348.0
1648484100,0.029319763,0.0,0.0,0.10662031,221.5,0.0,0.0,378.0
1648484160,0.023818493,0.0,0.0,0.068655014,185.0,0.0,0.0,308.5
1648484220,0.02426958,0.0,0.0,0.06889963,190.5,0.0,0.0,311.0
1648484280,0.028337479,0.0,0.0,0.08841801,212.0,0.0,0.0,366.5
1648484340,0.027452469,0.0,0.0,0.105799675,211.5,0.0,0.0,351.0
1648484400,0.02546835,0.0,0.0,0.086946964,196.0,0.0,0.0,331.0
1648484460,0.027754307,0.0,0.0,0.087982655,209.0,0.0,0.0,343.0
1648484520,0.028929234,0.0,0.0,0.089167595,220.5,0.0,0.0,358.5
1648484580,0.026928902,0.0,0.0,0.08776188,205.5,0.0,0.0,344.5
1648484640,0.023321152,0.0,0.0,0.068425655,183.0,0.0,0.0,302.0
1648484700,0.028254509,0.0,0.0,0.088807106,217.0,0.0,0.0,364.0
1648484760,0.02930975,0.0,0.0,0.12410402,224.0,0.0,0.0,375.5
1648484820,0.026309967,0.0,0.0,0.08777237,205.5,0.0,0.0,336.5
1648484880,0.026053429,0.0,0.0,0.07002115,200.5,0.0,0.0,337.0
1648484940,0.024300098,0.0,0.0,0.068844795,187.0,0.0,0.0,311.5
1648485000,0.028711319,0.0,0.0,0.12360859,217.5,0.0,0.0,369.0
1648485060,0.026713371,0.0,0.0,0.08779621,205.5,0.0,0.0,344.0
1648485120,0.02154541,0.0,0.0,0.049427986,164.0,0.0,0.0,287.5
1648485180,0.028612614,0.0,0.0,0.106143,216.5,0.0,0.0,365.5
1648485240,0.025193691,0.0,0.0,0.0693903,193.5,0.0,0.0,324.5
1648485300,0.027421474,0.0,0.0,0.0879817,207.0,0.0,0.0,354.0
1648485360,0.027254581,0.0,0.0,0.10542679,209.0,0.0,0.0,351.5
1648485420,0.32513666,0.0,0.0,0.08885193,273.0,0.0,0.0,400.0
1648485480,0.33039618,0.0,0.0,0.12643719,306.5,0.0,0.0,474.0
1648485540,0.023935318,0.0,0.0,0.086149216,187.0,0.0,0.0,305.0
1648485600,0.024357796,0.0,0.0,0.06865835,185.5,0.0,0.0,321.0
1648485660,0.03036356,0.0,0.0,0.10776615,235.0,0.0,0.0,382.0
1648485720,0.023073196,0.0,0.0,0.06822348,179.5,0.0,0.0,296.0
1648485780,0.030781746,0.0,0.0,0.10755396,233.0,0.0,0.0,397.5
1648485840,0.026432991,0.0,0.0,0.08770466,204.5,0.0,0.0,340.0
1648485900,0.028674126,0.0,0.0,0.10604811,216.5,0.0,0.0,374.0
1648485960,0.025104523,0.0,0.0,0.069191456,191.5,0.0,0.0,327.0
1648486020,0.025308609,0.0,0.0,0.06945467,194.0,0.0,0.0,328.0
1648486080,0.025318623,0.0,0.0,0.08693457,196.0,0.0,0.0,328.5
1648486140,0.029251099,0.0,0.0,0.10651827,221.0,0.0,0.0,376.5
1648486200,0.025465488,0.0,0.0,0.087022305,197.5,0.0,0.0,329.5
1648486260,0.032062054,0.0,0.0,0.10809326,237.5,0.0,0.0,385.0
1648486320,0.025556564,0.0,0.0,0.0697484,198.0,0.0,0.0,329.5
1648486380,0.027142048,0.0,0.0,0.08820772,210.0,0.0,0.0,346.0
1648486440,0.026208878,0.0,0.0,0.08719921,198.5,0.0,0.0,340.0
1648486500,0.02660799,0.0,0.0,0.08763647,203.5,0.0,0.0,343.5
1648486560,0.022524357,0.0,0.0,0.06774998,175.0,0.0,0.0,293.5
1648486620,0.026298046,0.0,0.0,0.08749533,202.0,0.0,0.0,338.5
1648486680,0.02758503,0.0,0.0,0.08796215,206.5,0.0,0.0,357.0
1648486740,0.02703762,0.0,0.0,0.08792114,207.5,0.0,0.0,350.0
1648548000,0.027081966,0.0,0.0,0.10563183,210.5,0.0,0.0,341.0
1648548060,0.027081966,0.0,0.0,0.10563183,210.5,0.0,0.0,341.0
1648548120,0.028214931,0.0,0.0,0.10635567,220.0,0.0,0.0,354.0
1648548180,0.025159359,0.0,0.0,0.069950104,200.0,0.0,0.0,317.0
1648548240,0.027555466,0.0,0.0,0.10607672,216.5,0.0,0.0,347.0
1648548300,0.024869919,0.0,0.0,0.086857796,194.5,0.0,0.0,313.0
1648548360,0.024728298,0.0,0.0,0.08690214,195.5,0.0,0.0,310.5
1648548420,0.02324295,0.0,0.0,0.05133629,185.5,0.0,0.0,296.0
1648548480,0.025220871,0.0,0.0,0.08725834,199.5,0.0,0.0,317.0
1648548540,0.030417442,0.0,0.0,0.12518406,237.5,0.0,0.0,383.0
1648548600,0.024123192,0.0,0.0,0.06913996,190.5,0.0,0.0,304.0
1648548660,0.025309563,0.0,0.0,0.08726692,200.0,0.0,0.0,321.5
1648548720,0.029642582,0.0,0.0,0.107543945,233.0,0.0,0.0,371.5
1648548780,0.31252146,0.0,0.0,0.10560846,262.0,0.0,0.0,381.5
1648548840,0.3087449,0.0,0.0,0.06844473,233.5,0.0,0.0,336.0
1648548900,0.027406693,0.0,0.0,0.105920315,214.0,0.0,0.0,345.0
1648548960,0.024006367,0.0,0.0,0.06921291,192.0,0.0,0.0,302.0
1648549020,0.02743578,0.0,0.0,0.08869219,216.0,0.0,0.0,344.0
1648549080,0.026033878,0.0,0.0,0.10512543,205.5,0.0,0.0,329.0
1648549140,0.028991222,0.0,0.0,0.10682154,224.0,0.0,0.0,349.5
1648549200,0.028618336,0.0,0.0,0.089491844,225.0,0.0,0.0,348.0
1648549260,0.024007797,0.0,0.0,0.06914568,191.0,0.0,0.0,305.0
1648549320,0.02506876,0.0,0.0,0.08712149,198.0,0.0,0.0,315.0
1648549380,0.023483276,0.0,0.0,0.06879473,187.0,0.0,0.0,298.0
1648549440,0.02819252,0.0,0.0,0.10640955,219.5,0.0,0.0,352.5
1648549500,0.026586056,0.0,0.0,0.07081604,210.0,0.0,0.0,334.0
1648549560,0.028378963,0.0,0.0,0.123951435,222.0,0.0,0.0,357.5
1648549620,0.022722721,0.0,0.0,0.051002026,181.5,0.0,0.0,286.0
1648549680,0.028383732,0.0,0.0,0.123832226,221.5,0.0,0.0,358.0
1648549740,0.02673006,0.0,0.0,0.08805704,208.5,0.0,0.0,337.5
1648549800,0.02532053,0.0,0.0,0.08699846,196.5,0.0,0.0,319.5
1648549860,0.020070076,0.0,0.0,0.049207687,162.0,0.0,0.0,257.0
1648549920,0.031906605,0.0,0.0,0.12639856,249.5,0.0,0.0,397.0
1648549980,0.021122932,0.0,0.0,0.049873352,169.5,0.0,0.0,271.0
1648550040,0.024637222,0.0,0.0,0.08672905,193.5,0.0,0.0,309.5
