timestamp,system.cpu.iowait,system.load.5,system.disk.pct_usage,system.net.tcp.out_segs,system.io.r_await,system.fs.inodes.used,system.swap.used,system.io.util,system.os.nofile.current,system.io.r_s,system.mem.used,system.swap.so,system.swap.si,system.cpu.user,system.swap.free,system.net.udp.in_errors,system.net.tcp.retrans_segs,system.mem.pct_usage,system.cpu.system,system.disk.total,system.net.packets_in.count,system.net.udp.rcv_buf_errors,system.udp.connect.num,system.io.w_s,system.mem.real.used,system.net.packets_out.count,system.fs.inodes.in_use,system.load.1,system.cpu.pct_usage,system.io.svctm,system.disk.readonly,system.fs.inodes.free,system.load.15,system.swap.total,system.io.avg_q_sz,system.mem.usable,system.fs.inodes.total,system.disk.free,system.process.zombie.num,system.io.await,system.os.nofile.max,system.net.udp.snd_buf_errors,system.mem.total,system.net.tcp.in_segs,system.io.rkb_s,system.tcp.retrans_pct,system.mem.real.pct_useage,system.swap.used_pct,system.disk.used,system.net.packets_in.error,system.net.packets_out.error,system.io.w_await,system.os.nofile.used_pct,system.net.udp.in_datagrams,system.net.udp.out_datagrams
1648648260,13.33,4.13,34.34,440.32,6.93,2962568.25,0.0,49.65,12928.0,417.5,6998.0,0.0,0.0,7.83,0.0,0.0,0.0,21.79,6.69,11884590080.0,116.76,0.0,11.0,36.0,5898.0,87.31,0.89,3.81,27.86,0.55,0.0,9521690624.0,4.1,0.0,5.61,25120.0,9524653056.0,2718251008.0,704.0,6.43,6553600.0,0.0,32117.0,234.83,124024.0,0.01,18.36,0.0,9150487552.0,0.0,0.0,0.61,0.197,847.83,58.93
1648631880,13.93,4.64,19.3,453.62,6.77,1622595.33,0.0,49.75,12640.0,408.0,6898.0,0.0,0.0,7.88,0.0,0.0,0.0,21.48,6.77,5626007893.33,94.42,0.0,11.0,0.0,-1.0,111.11,1.17,4.18,28.58,0.61,0.0,4268390741.33,4.81,0.0,5.32,-1.0,4270013098.67,1517684394.67,685.0,6.77,6553600.0,0.0,32117.0,282.17,126392.0,0.01,18.0,0.0,4087188138.67,0.0,0.0,0.0,0.193,1051.35,147.03
1648615500,19.87,5.37,19.34,428.81,11.35,1622074.17,0.0,49.85,12768.0,332.0,6921.0,0.0,0.0,4.9,0.0,0.0,0.02,21.55,6.19,5626007893.33,93.11,0.0,11.0,73.0,-1.0,109.37,1.17,4.48,30.96,0.62,0.0,4287676757.33,5.62,0.0,7.43,-1.0,4289298773.33,1522168490.67,665.0,9.45,6553600.0,0.0,32117.0,263.64,124398.0,0.01,18.03,0.0,4082704042.67,0.0,0.0,0.83,0.195,1011.1,139.42
1648599120,19.76,5.32,19.28,311.0,10.86,1619176.5,0.0,50.1,12832.0,359.5,6983.0,0.0,0.0,3.97,0.0,0.0,0.0,21.74,5.63,5626007893.33,39.03,0.0,10.0,0.0,-1.0,53.49,1.17,4.39,29.35,0.69,0.0,4378490538.67,5.3,0.0,7.62,-1.0,4380109824.0,1544821760.0,651.0,10.86,6553600.0,0.0,32117.0,221.65,123324.0,0.01,18.23,0.0,4060050773.33,0.0,0.0,0.0,0.196,421.17,46.72
1648582740,19.29,4.83,19.3,312.93,10.4,1618621.5,0.0,50.0,12704.0,409.0,7048.0,0.0,0.0,3.98,0.0,0.0,0.0,21.94,5.65,5626007893.33,39.51,0.0,10.0,0.0,-1.0,53.29,1.17,4.58,28.92,0.61,0.0,4391748608.0,4.91,0.0,8.32,-1.0,4393367210.67,1547950421.33,639.0,10.4,6553600.0,0.0,32117.0,223.22,123740.0,0.01,18.29,0.0,4056922112.0,0.0,0.0,0.0,0.194,420.85,48.88
1648640100,13.43,4.21,19.27,462.8,6.82,1622780.33,0.0,49.25,12672.0,386.0,6873.0,0.0,0.0,7.05,0.0,0.0,0.0,21.4,6.49,5626007893.33,106.05,0.0,11.0,0.0,-1.0,122.85,1.17,4.32,26.97,0.64,0.0,4262149461.33,4.35,0.0,5.07,-1.0,4263772160.0,1516333056.0,692.0,6.82,6553600.0,0.0,32117.0,271.15,123840.0,0.01,17.96,0.0,4088539818.67,0.0,0.0,0.0,0.193,1141.07,163.64
1648623720,19.09,6.27,28.15,6878.12,10.81,2387328.86,0.0,49.75,12864.0,394.0,7154.0,0.0,0.0,11.35,0.0,0.0,0.0,22.27,6.54,9202340425.14,150.6,0.0,11.0,0.0,-1.0,160.29,1.01,6.55,36.98,0.63,0.0,7305084342.86,5.49,0.0,8.33,-1.0,7307471140.57,2210727497.14,659.0,10.81,6553600.0,0.0,32117.0,457.13,124480.0,0.01,18.8,0.0,6973496758.86,0.0,0.0,0.0,0.196,1597.25,135.63
1648607340,19.33,4.9,19.36,398.2,9.66,1620660.33,0.0,49.9,12832.0,405.5,6985.0,0.0,0.0,4.64,0.0,0.0,0.0,21.75,5.94,5626007893.33,74.24,0.0,11.0,53.5,-1.0,90.04,1.17,4.8,29.91,0.55,0.0,4298455040.0,4.95,0.0,7.7,-1.0,4300075690.67,1524722005.33,656.0,8.64,6553600.0,0.0,32117.0,258.14,124336.0,0.01,18.16,0.0,4080150528.0,0.0,0.0,0.83,0.196,816.03,109.22
1648590960,20.55,4.67,19.27,246.22,10.24,1618815.33,0.0,50.05,12640.0,405.5,7069.0,0.0,0.0,3.29,0.0,0.0,2.12,22.01,5.43,5626007893.33,15.98,0.0,10.0,0.0,5938.0,29.6,1.17,4.66,29.27,0.62,0.0,4385080320.0,4.72,0.0,8.11,25048.0,4386699264.0,1546484906.67,650.0,10.24,6553600.0,0.0,32117.0,192.73,124296.0,0.01,18.49,0.0,4058387456.0,0.0,0.0,0.0,0.193,152.27,7.14
1648574580,19.07,4.58,27.76,404.25,9.93,2380759.57,0.0,49.8,12800.0,395.0,7079.0,0.0,0.0,3.75,0.0,0.0,0.0,22.04,5.83,9202340425.14,78.9,0.0,18.0,12.5,-1.0,68.79,1.01,4.29,28.65,0.61,0.0,7506467693.71,5.18,0.0,7.66,-1.0,7508848054.86,2262446665.14,626.0,9.65,6553600.0,0.0,32117.0,245.03,123840.0,0.01,18.48,0.0,6921777737.14,0.0,0.0,0.92,0.195,609.65,49.78
1648648320,13.85,4.02,34.34,447.63,6.55,2962571.75,0.0,49.9,12960.0,426.0,7004.0,0.0,0.0,7.28,0.0,0.0,0.0,21.81,6.95,11884590080.0,119.67,0.0,11.0,0.0,-1.0,89.94,0.89,3.64,28.08,0.58,0.0,9522044928.0,4.06,0.0,5.36,-1.0,9525008384.0,2718340352.0,704.0,6.55,6553600.0,0.0,32117.0,243.53,124800.0,0.01,18.39,0.0,9150398464.0,0.0,0.0,0.0,0.198,861.69,63.17
1648631940,14.61,4.52,19.3,453.48,5.74,1622604.83,0.0,50.05,12704.0,482.5,6896.0,0.0,0.0,7.22,0.0,0.0,0.02,21.47,6.72,5626007893.33,94.04,0.0,11.0,21.0,-1.0,110.6,1.17,4.13,28.55,0.5,0.0,4268297557.33,4.76,0.0,5.3,-1.0,4269920256.0,1517656746.67,685.0,5.51,6553600.0,0.0,32117.0,275.88,124998.0,0.01,17.99,0.0,4087215786.67,0.0,0.0,0.43,0.194,1038.77,144.13
1648615560,20.45,5.15,19.34,420.23,10.8,1622063.0,0.0,50.2,12736.0,383.5,6927.0,0.0,0.0,4.52,0.0,0.0,0.02,21.57,6.04,5626007893.33,85.46,0.0,11.0,39.5,5797.0,101.01,1.17,4.3,31.0,0.6,0.0,4287598933.33,5.52,0.0,8.11,25190.0,4289220949.33,1522145792.0,665.0,9.84,6553600.0,0.0,32117.0,262.35,124610.0,0.01,18.05,0.0,4082726912.0,0.0,0.0,0.49,0.194,960.23,129.28
1648599180,20.72,5.17,19.28,340.22,10.8,1619188.5,0.0,50.1,12832.0,370.5,7706.0,0.0,0.0,5.94,0.0,0.0,0.0,23.99,8.56,5626007893.33,42.97,0.0,10.0,0.0,-1.0,57.32,1.17,4.38,35.21,0.68,0.0,4378364928.0,5.24,0.0,7.81,-1.0,4379983872.0,1544792064.0,651.0,10.8,6553600.0,0.0,32117.0,250.78,124500.0,0.01,20.48,0.0,4060080469.33,0.0,0.0,0.0,0.196,444.57,52.43
1648582800,19.27,4.77,19.29,302.2,10.23,1618614.5,0.0,49.8,12736.0,388.0,7058.0,0.0,0.0,4.26,0.0,0.0,0.02,21.98,5.81,5626007893.33,39.52,0.0,10.0,57.0,-1.0,53.16,1.17,4.53,29.34,0.56,0.0,4391713109.33,4.89,0.0,7.82,-1.0,4393331712.0,1547983360.0,639.0,9.02,6553600.0,0.0,32117.0,215.9,123580.0,0.01,18.32,0.0,4056889002.67,0.0,0.0,0.71,0.194,406.89,45.92
1648640160,13.92,4.62,19.27,446.1,6.03,1622786.17,0.0,49.85,12800.0,440.0,6872.0,0.0,0.0,7.24,0.0,0.0,0.02,21.4,6.64,5626007893.33,94.1,0.0,11.0,0.0,5767.0,111.15,1.17,5.37,27.81,0.56,0.0,4261949440.0,4.49,0.0,5.09,25245.0,4263572138.67,1516278272.0,692.0,6.03,6553600.0,0.0,32117.0,275.51,123520.0,0.01,17.96,0.0,4088594432.0,0.0,0.0,0.0,0.195,1044.15,147.85
1648623780,18.75,6.04,28.15,2474.27,10.23,2387365.14,0.0,49.95,12832.0,377.0,9031.0,0.0,0.0,11.76,0.0,0.0,0.0,28.12,6.73,9202340425.14,96.98,0.0,11.0,0.0,-1.0,110.83,1.01,5.66,37.25,0.66,0.0,7304344137.14,5.46,0.0,7.53,-1.0,7306731520.0,2210539812.57,659.0,10.23,6553600.0,0.0,32117.0,332.15,125008.0,0.01,24.66,0.0,6973684589.71,0.0,0.0,0.0,0.196,1042.57,123.92
1648607400,19.49,4.87,19.36,398.55,11.05,1620660.67,0.0,49.85,12800.0,393.5,6984.0,0.0,0.0,4.57,0.0,0.0,0.0,21.75,6.59,5626007893.33,74.59,0.0,11.0,0.0,-1.0,90.42,1.17,4.69,30.64,0.63,0.0,4298164906.67,4.94,0.0,8.48,-1.0,4299785557.33,1524647082.67,656.0,11.05,6553600.0,0.0,32117.0,252.35,124292.0,0.01,18.15,0.0,4080225621.33,0.0,0.0,0.0,0.195,840.5,109.52
1648591020,20.24,4.64,19.27,251.23,12.32,1618814.67,0.0,49.85,12736.0,338.5,7066.0,0.0,0.0,3.58,0.0,0.0,1.57,22.0,5.49,5626007893.33,16.18,0.0,10.0,68.0,-1.0,29.22,1.17,4.57,29.32,0.62,0.0,4385019221.33,4.7,0.0,8.26,-1.0,4386637824.0,1546468864.0,650.0,10.39,6553600.0,0.0,32117.0,198.37,124760.0,0.01,18.48,0.0,4058403840.0,0.0,0.0,0.77,0.194,153.78,7.1
1648574640,19.66,4.53,27.76,349.02,11.73,2380779.57,0.0,49.75,12864.0,365.5,7092.0,0.0,0.0,3.84,0.0,0.0,0.0,22.08,5.66,9202340425.14,79.9,0.0,15.0,12.0,-1.0,69.6,1.01,4.31,29.16,0.66,0.0,7506249435.43,5.12,0.0,8.41,-1.0,7508629796.57,2262393563.43,626.0,11.38,6553600.0,0.0,32117.0,222.34,124104.0,0.01,18.52,0.0,6921831570.29,0.0,0.0,0.94,0.196,600.9,49.93
1648648380,13.25,4.02,34.34,455.1,6.8,2962567.75,0.0,50.0,12992.0,472.0,6995.0,0.0,0.0,7.72,0.0,0.0,0.0,21.78,6.78,11884590080.0,119.05,0.0,11.0,0.0,-1.0,90.43,0.89,3.93,27.75,0.53,0.0,9521712128.0,4.06,0.0,6.18,-1.0,9524674560.0,2718257664.0,704.0,6.8,6553600.0,0.0,32117.0,246.95,124956.0,0.01,18.36,0.0,9150481408.0,0.0,0.0,0.0,0.198,864.53,63.63
1648632000,14.28,4.33,19.3,425.56,7.07,1622610.0,0.0,49.45,12768.0,409.0,6891.0,0.0,0.0,6.88,0.0,0.0,0.02,21.46,6.21,5626007893.33,92.51,0.0,11.0,0.0,-1.0,108.7,1.17,3.61,27.36,0.61,0.0,4268162389.33,4.68,0.0,5.59,-1.0,4269785088.0,1517618858.67,685.0,7.07,6553600.0,0.0,32117.0,265.61,123870.0,0.01,17.97,0.0,4087254016.0,0.0,0.0,0.0,0.195,1019.39,142.3
1648615620,19.76,5.08,19.34,427.4,9.73,1622077.33,0.0,50.05,12800.0,390.0,6928.0,0.0,0.0,5.11,0.0,0.0,0.0,21.57,6.32,5626007893.33,88.47,0.0,11.0,0.0,-1.0,104.45,1.17,4.7,31.19,0.64,0.0,4287470933.33,5.47,0.0,7.39,-1.0,4289092949.33,1522110293.33,665.0,9.73,6553600.0,0.0,32117.0,268.13,124344.0,0.01,18.05,0.0,4082762410.67,0.0,0.0,0.0,0.195,974.73,134.03
1648599240,18.41,5.4,19.28,308.57,9.64,1619179.17,0.0,50.05,12736.0,448.0,16272.0,0.0,0.0,6.19,0.0,0.0,0.0,50.66,5.69,5626007893.33,41.84,0.0,10.0,0.0,-1.0,55.7,1.17,5.74,30.28,0.56,0.0,4378452650.67,5.32,0.0,8.4,-1.0,4380071594.67,1544815445.33,651.0,9.64,6553600.0,0.0,32117.0,219.15,124586.0,0.01,70.73,0.0,4060057258.67,0.0,0.0,0.0,0.194,444.93,51.1
1648582860,19.85,4.73,19.29,312.64,11.26,1618624.5,0.0,49.8,12736.0,374.5,7055.0,0.0,0.0,4.05,0.0,0.0,0.0,21.97,5.53,5626007893.33,39.3,0.0,10.0,0.0,5882.0,53.61,1.17,4.5,29.44,0.67,0.0,4391837354.67,4.87,0.0,8.24,25062.0,4393455957.33,1548015957.33,639.0,11.26,6553600.0,0.0,32117.0,223.69,123864.0,0.01,18.31,0.0,4056856917.33,0.0,0.0,0.0,0.194,415.86,48.88
1648640220,13.76,4.39,19.27,477.18,6.9,1622794.67,0.0,49.6,12800.0,427.0,6871.0,0.0,0.0,7.46,0.0,0.0,0.02,21.39,6.56,5626007893.33,102.52,0.0,11.0,0.0,-1.0,119.6,1.17,4.09,27.78,0.58,0.0,4261741568.0,4.41,0.0,5.7,-1.0,4263364266.67,1516220757.33,692.0,6.9,6553600.0,0.0,32117.0,289.98,124448.0,0.01,17.95,0.0,4088651776.0,0.0,0.0,0.0,0.195,1122.57,159.07
1648623840,19.29,5.9,28.15,8040.67,10.8,2387327.0,0.0,49.4,12800.0,405.5,7591.0,0.0,0.0,11.73,0.0,0.0,0.02,23.64,6.6,9202340425.14,96.37,0.0,11.0,106.0,-1.0,110.25,1.01,5.45,37.61,0.49,0.0,7306365220.57,5.44,0.0,8.64,-1.0,7308752603.43,2211041865.14,659.0,8.7,6553600.0,0.0,32117.0,458.3,124158.0,0.01,20.17,0.0,6973183122.29,0.0,0.0,0.69,0.195,1012.75,134.11
1648607460,19.35,4.86,19.36,412.83,10.78,1620669.67,0.0,50.0,12736.0,386.0,6983.0,0.0,0.0,4.48,0.0,0.0,0.0,21.74,5.99,5626007893.33,76.24,0.0,11.0,0.0,5829.0,91.82,1.17,4.78,29.82,0.65,0.0,4297893888.0,4.93,0.0,8.13,25133.0,4299514538.67,1524577109.33,656.0,10.78,6553600.0,0.0,32117.0,274.55,124320.0,0.01,18.14,0.0,4080295594.67,0.0,0.0,0.0,0.194,845.52,113.63
1648591080,20.46,4.62,19.27,247.02,9.73,1618803.67,0.0,50.0,12608.0,411.5,7068.0,0.0,0.0,3.58,0.0,0.0,1.72,22.01,5.82,5626007893.33,16.7,0.0,10.0,2.0,-1.0,30.3,1.17,4.54,29.85,0.61,0.0,4384945152.0,4.69,0.0,7.8,-1.0,4386564096.0,1546449408.0,650.0,9.68,6553600.0,0.0,32117.0,195.13,124276.0,0.01,18.49,0.0,4058423296.0,0.0,0.0,0.5,0.192,156.7,7.67
1648574700,19.56,4.48,27.76,412.08,10.59,2380765.57,0.0,49.95,12800.0,393.0,7085.0,0.0,0.0,4.47,0.0,0.0,0.0,22.06,5.55,9202340425.14,79.59,0.0,14.0,0.0,-1.0,69.81,1.01,4.3,29.58,0.63,0.0,7506125970.29,5.07,0.0,8.14,-1.0,7508506331.43,2262364013.71,626.0,10.59,6553600.0,0.0,32117.0,235.34,123796.0,0.01,18.5,0.0,6921860242.29,0.0,0.0,0.0,0.195,623.66,52.64
1648648440,13.48,3.95,34.34,428.77,7.14,2962561.5,0.0,50.0,12928.0,404.0,6995.0,0.0,0.0,8.07,0.0,0.0,0.0,21.78,6.7,11884590080.0,114.22,0.0,11.0,14.5,-1.0,85.51,0.89,3.74,28.26,0.6,0.0,9521551360.0,4.03,0.0,5.59,-1.0,9524513792.0,2718211584.0,704.0,6.93,6553600.0,0.0,32117.0,227.98,123918.0,0.01,18.36,0.0,9150527488.0,0.0,0.0,0.99,0.197,827.21,56.18
1648632060,14.18,4.19,19.3,450.22,6.28,1622607.17,0.0,49.8,12672.0,466.5,6894.0,0.0,0.0,6.38,0.0,0.0,0.02,21.47,6.01,5626007893.33,96.8,0.0,11.0,0.0,5776.0,113.39,1.17,3.58,26.57,0.54,0.0,4268101290.67,4.61,0.0,5.63,25223.0,4269723648.0,1517599061.33,685.0,6.28,6553600.0,0.0,32117.0,271.58,124062.0,0.01,17.98,0.0,4087273472.0,0.0,0.0,0.0,0.193,1059.12,145.92
1648615680,20.21,4.92,19.34,425.92,10.93,1622077.0,0.0,49.85,12768.0,386.0,6931.0,0.0,0.0,4.94,0.0,0.0,0.0,21.58,6.36,5626007893.33,85.44,0.0,11.0,0.0,-1.0,101.07,1.17,4.37,31.51,0.64,0.0,4287242240.0,5.39,0.0,8.23,-1.0,4288864256.0,1522049706.67,665.0,10.93,6553600.0,0.0,32117.0,266.62,124184.0,0.01,18.06,0.0,4082822826.67,0.0,0.0,0.0,0.195,936.48,126.43
1648599300,20.6,5.26,19.28,310.15,11.12,1619191.17,0.0,49.95,12768.0,348.0,18864.0,0.0,0.0,4.14,0.0,0.0,0.0,58.74,5.51,5626007893.33,39.48,0.0,10.0,0.0,-1.0,54.25,1.17,5.07,30.25,0.72,0.0,4378327040.0,5.27,0.0,7.57,-1.0,4379945984.0,1544777045.33,651.0,11.12,6553600.0,0.0,32117.0,219.81,124612.0,0.01,76.63,0.0,4060095488.0,0.0,0.0,0.0,0.195,420.97,47.31
1648582920,21.15,4.7,19.29,319.07,10.66,1618619.83,0.0,49.9,12704.0,353.5,7051.0,0.0,0.0,4.28,0.0,0.0,0.0,21.95,6.02,5626007893.33,41.28,0.0,10.0,0.0,-1.0,55.25,1.17,4.46,31.45,0.7,0.0,4391761237.33,4.85,0.0,7.36,-1.0,4393379840.0,1547998378.67,639.0,10.66,6553600.0,0.0,32117.0,228.97,123584.0,0.01,18.3,0.0,4056874325.33,0.0,0.0,0.0,0.194,453.38,53.2
1648640280,14.27,4.24,19.27,462.03,6.24,1622786.17,0.0,49.55,12768.0,488.5,6865.0,0.0,0.0,6.77,0.0,0.0,0.0,21.37,6.33,5626007893.33,100.53,0.0,11.0,35.0,-1.0,117.57,1.17,3.76,27.37,0.47,0.0,4261556906.67,4.36,0.0,5.88,-1.0,4263179605.33,1516169216.0,692.0,5.86,6553600.0,0.0,32117.0,283.55,124156.0,0.01,17.93,0.0,4088703658.67,0.0,0.0,0.55,0.195,1107.08,158.87
1648623900,19.33,5.93,28.15,7903.47,10.36,2387331.43,0.0,49.85,12864.0,380.0,6887.0,0.0,0.0,10.55,0.0,0.0,0.02,21.44,6.76,9202340425.14,84.26,0.0,11.0,0.0,-1.0,98.46,1.01,5.87,36.65,0.65,0.0,7305606875.43,5.48,0.0,7.68,-1.0,7307994258.29,2210849206.86,659.0,10.36,6553600.0,0.0,32117.0,435.47,124046.0,0.01,17.96,0.0,6973375634.29,0.0,0.0,0.0,0.196,899.42,116.1
1648607520,20.06,4.89,19.36,399.79,9.77,1620692.33,0.0,50.35,12736.0,420.0,6990.0,0.0,0.0,4.11,0.0,0.0,0.0,21.76,6.01,5626007893.33,74.71,0.0,11.0,0.0,-1.0,89.89,1.17,4.91,30.18,0.6,0.0,4297669290.67,4.94,0.0,8.01,-1.0,4299289941.33,1524518741.33,656.0,9.77,6553600.0,0.0,32117.0,259.2,125844.0,0.01,18.17,0.0,4080353962.67,0.0,0.0,0.0,0.194,808.98,104.84
1648591140,20.44,4.53,19.27,245.65,10.64,1618806.0,0.0,50.0,12608.0,411.0,7068.0,0.0,0.0,3.52,0.0,0.0,2.0,22.01,5.67,5626007893.33,16.36,0.0,10.0,0.0,-1.0,29.86,1.17,4.27,29.62,0.61,0.0,4385086464.0,4.66,0.0,8.53,-1.0,4386705066.67,1546483541.33,650.0,10.64,6553600.0,0.0,32117.0,191.9,124808.0,0.01,18.49,0.0,4058389162.67,0.0,0.0,0.0,0.192,160.77,7.68
1648574760,19.53,4.64,27.76,384.33,11.37,2380769.0,0.0,50.0,12864.0,347.0,7088.0,0.0,0.0,3.99,0.0,0.0,0.0,22.07,5.61,9202340425.14,78.95,0.0,15.0,0.0,5946.0,68.24,1.01,5.04,29.13,0.72,0.0,7505924681.14,5.08,0.0,7.72,25028.0,7508305627.43,2262307547.43,626.0,11.37,6553600.0,0.0,32117.0,226.55,125006.0,0.01,18.51,0.0,6921917001.14,0.0,0.0,0.0,0.196,601.73,48.15
1648648500,14.09,4.04,34.34,459.85,5.68,2962565.75,0.0,49.85,12928.0,447.5,6983.0,0.0,0.0,7.78,0.0,0.0,0.02,21.74,6.42,11884590080.0,116.91,0.0,11.0,20.0,-1.0,88.53,0.89,4.27,28.28,0.54,0.0,9521304576.0,4.06,0.0,4.88,-1.0,9524267008.0,2718150400.0,704.0,5.47,6553600.0,0.0,32117.0,243.18,123452.0,0.01,18.33,0.0,9150587904.0,0.0,0.0,0.45,0.197,848.87,58.58
