timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807860,0.06894159,0.0,0.0,2.746696,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20000.0,9.0,36.0,1102.082,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,508.5,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.19711067,0.17105189,0.0,639.5,0.07
1648807920,0.0734148,0.0,0.0,2.1210766,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,34.0,1102.0859,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,553.5,0.0,0.0,0.0,0.0,0.0,4.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.19752051,0.31839332,0.0,634.0,0.075
1648807980,0.07322359,0.0,0.0,3.3921566,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,20000.0,9.0,28.5,1102.0898,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,515.5,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.15490882,0.14616063,0.0,708.0,0.055
1648808040,0.08592653,0.0,0.0,2.7865438,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,20000.0,9.0,33.0,1102.0938,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,617.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.22390735,0.47172874,0.0,753.5,0.1
1648808100,0.0746398,0.0,0.0,2.7621598,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,20000.0,9.0,23.5,1102.0977,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,554.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.12915297,0.25906497,0.0,679.0,0.045
1648808160,0.05915737,0.0,0.0,2.090835,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,20000.0,9.0,33.0,1102.1016,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,448.5,0.0,0.0,0.0,0.0,0.0,5.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.18130594,0.47354436,0.0,527.5,0.065
1648808220,0.07505369,0.0,0.0,3.4101596,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,20000.0,9.0,26.5,1102.1055,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,554.0,0.0,0.0,0.0,0.0,0.0,5.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.16245769,0.54316145,0.0,710.5,0.055
1648808280,0.36418962,0.0,0.0,2.7718754,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,20000.0,9.0,29.5,1102.1133,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,613.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.20720167,0.41266537,0.0,758.5,0.065
1648808340,0.3798399,0.0,0.0,2.8230095,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,40.5,1102.1191,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,705.5,0.0,0.0,0.0,0.0,0.0,3.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.21098699,0.20538096,0.0,864.0,0.07
1648808400,0.07876873,0.0,0.0,2.77485,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,20000.0,9.0,25.0,1102.1211,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,575.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.13846473,0.2546207,0.0,715.5,0.06
1648808460,0.06945753,0.0,0.0,2.7482467,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,32.5,1102.125,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,495.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.2193958,0.6252957,0.0,650.5,0.08
1648808520,0.084970474,0.0,0.0,2.7953825,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,20000.0,9.0,23.5,1102.1289,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,631.5,0.0,0.0,0.0,0.0,0.0,4.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.14825258,0.35905838,0.0,762.0,0.045
1648808580,0.060459137,0.0,0.0,2.0825744,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,20000.0,9.0,35.5,1102.1367,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,445.5,0.0,0.0,0.0,0.0,0.0,3.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.17807218,0.2636874,0.0,546.5,0.075
1648808640,0.08112621,0.0,0.0,3.4188786,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,20000.0,9.0,24.5,1102.1367,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,592.0,0.0,0.0,0.0,0.0,0.0,4.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.13822359,0.24155325,0.0,757.5,0.04
1648808700,0.079482555,0.0,0.0,2.7607355,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,20000.0,9.0,41.5,1102.1445,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,561.0,0.0,0.0,0.0,0.0,0.0,5.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.20166716,0.49122658,0.0,731.5,0.07
1648808760,0.06557369,0.0,0.0,1.4474049,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,20000.0,9.0,32.5,1102.1445,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,484.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.22026062,0.4824922,0.0,559.0,0.08
1648808820,0.08737326,0.0,0.0,4.079945,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,25.5,1102.1523,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,631.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.16059943,0.37214237,0.0,873.5,0.07
1648808880,0.06777334,0.0,0.0,2.107668,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20000.0,9.0,39.0,1102.1562,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,499.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.22277659,0.48181474,0.0,580.0,0.09
1648808940,0.07105589,0.0,0.0,2.7564688,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,32.0,1102.1621,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,533.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.1654717,0.33489856,0.0,661.5,0.07
1648809000,0.08061838,0.0,0.0,3.4221702,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,20000.0,9.0,28.0,1102.1641,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,573.5,0.0,0.0,0.0,0.0,0.0,3.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.16846691,0.25016305,0.0,729.0,0.055
1648809060,0.07276821,0.0,0.0,2.7585263,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,20000.0,9.0,35.0,1102.168,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,540.0,0.0,0.0,0.0,0.0,0.0,4.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.19334765,0.36657465,0.0,675.0,0.065
1648809120,0.06829214,0.0,0.0,2.7532887,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,20000.0,9.0,25.5,1102.1719,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,502.0,0.0,0.0,0.0,0.0,0.0,3.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.16356726,0.4076154,0.0,646.5,0.07
1648809180,0.08592415,0.0,0.0,2.7813616,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,20000.0,9.0,34.5,1102.1758,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,628.5,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.219465,0.64692813,0.0,772.5,0.075
1648809240,0.07078886,0.0,0.0,2.7248802,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,20000.0,9.0,29.0,1102.1816,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,458.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.14504668,0.37908676,0.0,713.0,0.05
1648809300,0.08936596,0.0,0.0,2.8062415,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,32.5,1102.1836,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,665.5,0.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.20125143,0.5713979,0.0,775.0,0.085
1648809360,0.06593561,0.0,0.0,2.737965,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,20000.0,9.0,29.5,1102.1914,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,499.5,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.1794718,0.4951194,0.0,644.5,0.075
1648809420,0.082140446,0.0,0.0,2.7880898,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,20000.0,9.0,30.0,1102.1914,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,624.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.17244583,0.5095383,0.0,731.5,0.065
1648809480,0.06714678,0.0,0.0,2.7458353,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20000.0,9.0,29.5,1102.1992,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,506.0,0.0,0.0,0.0,0.0,0.0,4.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.18889493,0.45954838,0.0,619.5,0.07
1648809540,0.08283329,0.0,0.0,2.7849011,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,20000.0,9.0,24.0,1102.2031,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,621.5,0.0,0.0,0.0,0.0,0.0,4.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.15892214,0.51879644,0.0,773.0,0.055
1648809600,0.05829525,0.0,0.0,2.072719,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,20000.0,9.0,34.0,1102.207,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,447.0,0.0,0.0,0.0,0.0,0.0,5.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.19055246,0.44006667,0.0,560.0,0.07
1648809660,0.078531265,0.0,0.0,2.7748027,0.0,0.0,36.5,14303232.0,0.0,1048576.0,1648809700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,20000.0,9.0,34.5,1102.2109,0.0,0.0,22.214844,3.0,128.0,0.0,0.0,604630.75,128.0039,64.0,585.5,0.0,0.0,0.0,0.0,0.0,5.5,40.0,0.0,0.0,405504.0,128.0,0.0,0.0,0.0,0.0,102.0,0.0,1647144300.0,11067392.0,0.1972679,0.6874839,0.0,698.5,0.08
