timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_network_transmit_packets.eth0,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_network_receive_packets.eth0
1648808460,0.113319874,0.0,0.0,0.097381115,585.0,0.0,0.0,1098.0
1648808520,0.1571846,0.0,0.0,0.19175816,805.0,0.0,0.0,1519.0
1648808580,0.12619686,0.0,0.0,0.12141228,653.0,0.0,0.0,1224.5
1648808640,0.1451745,0.0,0.0,0.1680131,741.5,0.0,0.0,1399.5
1648808700,0.14427328,0.0,0.0,0.14878464,744.5,0.0,0.0,1399.5
1648808760,0.13070774,0.0,0.0,0.12482166,672.5,0.0,0.0,1266.0
1648808820,0.14419031,0.0,0.0,0.16669083,741.0,0.0,0.0,1399.0
1648808880,0.12528467,0.0,0.0,0.12175083,644.5,0.0,0.0,1215.5
1648808940,0.13507462,0.0,0.0,0.16118193,695.5,0.0,0.0,1298.5
1648809000,0.13785172,0.0,0.0,0.14623928,713.5,0.0,0.0,1328.5
1648809060,0.15457106,0.0,0.0,0.15537691,791.5,0.0,0.0,1489.0
1648809120,0.12535667,0.0,0.0,0.13805532,647.0,0.0,0.0,1220.0
1648809180,0.12337017,0.0,0.0,0.12088156,633.0,0.0,0.0,1190.5
1648809240,0.12641764,0.0,0.0,0.122069836,654.0,0.0,0.0,1224.5
1648809300,0.15148592,0.0,0.0,0.18825817,772.5,0.0,0.0,1464.5
1648809360,0.14648104,0.0,0.0,0.15038061,758.5,0.0,0.0,1420.0
1648809420,0.13930988,0.0,0.0,0.14758015,710.0,0.0,0.0,1337.5
1648809480,0.13389063,0.0,0.0,0.14208698,692.5,0.0,0.0,1305.0
1648809540,0.7216344,0.0,0.0,0.18681955,858.5,0.0,0.0,1489.5
1648809600,0.13668299,0.0,0.0,0.1438098,706.0,0.0,0.0,1330.5
1648809660,0.117506504,0.0,0.0,0.11884165,600.0,0.0,0.0,1131.5
1648809720,0.12813377,0.0,0.0,0.14014864,680.0,0.0,0.0,1251.5
1648809780,0.1452446,0.0,0.0,0.16871977,740.5,0.0,0.0,1398.5
1648809840,0.12784958,0.0,0.0,0.13911343,664.5,0.0,0.0,1249.0
1648809900,0.13628674,0.0,0.0,0.14588976,694.5,0.0,0.0,1313.5
1648809960,0.1301465,0.0,0.0,0.12298775,674.5,0.0,0.0,1267.0
1648810020,0.14825296,0.0,0.0,0.17033482,756.0,0.0,0.0,1425.0
1648810080,0.12527132,0.0,0.0,0.13753271,649.5,0.0,0.0,1225.5
1648810140,0.12715244,0.0,0.0,0.1405611,650.0,0.0,0.0,1233.5
1648810200,0.13247108,0.0,0.0,0.12512064,682.0,0.0,0.0,1283.0
1648810260,0.1373725,0.0,0.0,0.16279078,702.0,0.0,0.0,1324.0
1648810320,0.16218138,0.0,0.0,0.15915203,834.0,0.0,0.0,1565.5
1648810380,0.1254139,0.0,0.0,0.121520996,638.5,0.0,0.0,1207.5
1648810440,0.14248037,0.0,0.0,0.16521406,729.0,0.0,0.0,1379.0
1648810500,0.12132263,0.0,0.0,0.119473934,623.5,0.0,0.0,1169.0
1648810560,0.12884045,0.0,0.0,0.123318195,660.5,0.0,0.0,1244.5
1648810620,0.16772318,0.0,0.0,0.19758987,860.5,0.0,0.0,1610.0
1648810680,0.1325078,0.0,0.0,0.14225864,683.0,0.0,0.0,1273.5
1648810740,0.13656425,0.0,0.0,0.12769222,697.5,0.0,0.0,1317.0
1648818000,0.11452913,0.0,0.0,0.13456869,609.0,0.0,0.0,1130.5
1648818060,0.11452913,0.0,0.0,0.13456869,609.0,0.0,0.0,1130.5
1648818120,0.099135876,0.0,0.0,0.10744429,523.5,0.0,0.0,976.5
1648818180,0.10612345,0.0,0.0,0.14679193,565.0,0.0,0.0,1049.5
1648818240,0.10722637,0.0,0.0,0.13075876,573.0,0.0,0.0,1060.5
1648818300,0.09283161,0.0,0.0,0.103833675,495.5,0.0,0.0,918.5
1648818360,0.12331867,0.0,0.0,0.15746832,661.0,0.0,0.0,1220.5
1648818420,0.0940609,0.0,0.0,0.12215853,503.5,0.0,0.0,932.5
1648818480,0.108076096,0.0,0.0,0.13075161,574.5,0.0,0.0,1070.0
1648818540,0.099422455,0.0,0.0,0.13026476,536.0,0.0,0.0,983.5
1648818600,0.38787556,0.0,0.0,0.15984488,566.5,0.0,0.0,968.5
1648818660,0.40432692,0.0,0.0,0.15324831,679.0,0.0,0.0,1212.0
1648818720,0.09331131,0.0,0.0,0.122765064,496.5,0.0,0.0,923.5
1648818780,0.09445524,0.0,0.0,0.12290764,510.0,0.0,0.0,942.5
1648818840,0.10604477,0.0,0.0,0.13019085,571.0,0.0,0.0,1051.5
1648818900,0.08628273,0.0,0.0,0.10087252,470.0,0.0,0.0,868.0
1648818960,0.10619831,0.0,0.0,0.14754295,568.0,0.0,0.0,1061.0
1648819020,0.09288406,0.0,0.0,0.121655464,501.0,0.0,0.0,928.5
1648819080,0.10177851,0.0,0.0,0.12753677,544.0,0.0,0.0,1011.5
1648819140,0.08170748,0.0,0.0,0.08158445,443.0,0.0,0.0,819.5
1648819200,0.104736805,0.0,0.0,0.16404963,566.5,0.0,0.0,1049.0
1648819260,0.09392977,0.0,0.0,0.123157024,510.5,0.0,0.0,938.0
1648819320,0.093491554,0.0,0.0,0.12325716,508.5,0.0,0.0,936.0
1648819380,0.086031914,0.0,0.0,0.11872482,468.5,0.0,0.0,864.5
1648819440,0.0974164,0.0,0.0,0.12530375,530.0,0.0,0.0,972.5
1648819500,0.08188057,0.0,0.0,0.09955454,447.5,0.0,0.0,822.0
1648819560,0.08594179,0.0,0.0,0.11868334,472.5,0.0,0.0,871.0
1648819620,0.076889515,0.0,0.0,0.0964489,420.0,0.0,0.0,776.0
1648819680,0.09387779,0.0,0.0,0.15773582,518.0,0.0,0.0,948.0
1648819740,0.09128952,0.0,0.0,0.12244511,501.0,0.0,0.0,921.0
1648819800,0.08503771,0.0,0.0,0.10081673,475.0,0.0,0.0,847.0
1648819860,0.09232187,0.0,0.0,0.139997,502.0,0.0,0.0,939.0
1648819920,0.08529997,0.0,0.0,0.11797953,468.5,0.0,0.0,863.5
1648819980,0.08758831,0.0,0.0,0.120479584,486.5,0.0,0.0,889.5
1648820040,0.07322359,0.0,0.0,0.111713886,411.0,0.0,0.0,750.0
1648820100,0.080087185,0.0,0.0,0.11633539,449.5,0.0,0.0,821.5
1648820160,0.07079601,0.0,0.0,0.09348726,396.0,0.0,0.0,724.0
1648820220,0.073937416,0.0,0.0,0.13000536,416.5,0.0,0.0,765.5
1648820280,0.36906147,0.0,0.0,0.13469505,509.0,0.0,0.0,887.0
1648820340,0.36784267,0.0,0.0,0.13410902,505.0,0.0,0.0,890.5
1648820400,0.06887674,0.0,0.0,0.10972977,389.5,0.0,0.0,711.0
1648820460,0.059940815,0.0,0.0,0.10581446,354.5,0.0,0.0,636.0
1648820520,0.04865551,0.0,0.0,0.08248186,304.5,0.0,0.0,545.0
1648820580,0.04446411,0.0,0.0,0.115264416,287.5,0.0,0.0,502.0
1648820640,0.043085575,0.0,0.0,0.07911968,274.5,0.0,0.0,488.0
1648820700,0.055128574,0.0,0.0,0.102724075,332.0,0.0,0.0,601.0
1648820760,0.05744219,0.0,0.0,0.10376501,338.0,0.0,0.0,612.0
1648820820,0.07657671,0.0,0.0,0.13240957,449.5,0.0,0.0,806.5
1648820880,0.06731892,0.0,0.0,0.10949707,390.5,0.0,0.0,702.5
1648820940,0.053287506,0.0,0.0,0.06659508,309.0,0.0,0.0,563.5
1648821000,0.0691967,0.0,0.0,0.12728786,399.0,0.0,0.0,728.0
1648821060,0.067883015,0.0,0.0,0.12766409,395.5,0.0,0.0,722.5
1648821120,0.061223507,0.0,0.0,0.105905056,360.5,0.0,0.0,643.5
1648821180,0.058893204,0.0,0.0,0.104495525,342.0,0.0,0.0,632.5
1648821240,0.07320356,0.0,0.0,0.112989426,422.0,0.0,0.0,773.5
1648821300,0.05324316,0.0,0.0,0.08353901,315.5,0.0,0.0,572.0
1648821360,0.06464386,0.0,0.0,0.12583685,379.5,0.0,0.0,695.5
1648821420,0.051774025,0.0,0.0,0.10030174,313.5,0.0,0.0,559.0
1648821480,0.06956148,0.0,0.0,0.111251354,408.0,0.0,0.0,735.5
1648821540,0.050680637,0.0,0.0,0.0826602,304.5,0.0,0.0,542.0
1648753200,0.05624342,0.0,0.0,0.12064552,338.5,0.0,0.0,612.0
1648753260,0.05624342,0.0,0.0,0.12064552,338.5,0.0,0.0,612.0
1648753320,0.0570302,0.0,0.0,0.08658934,338.0,0.0,0.0,615.5
1648753380,0.0586524,0.0,0.0,0.12188244,351.0,0.0,0.0,637.5
1648753440,0.06277275,0.0,0.0,0.10786772,375.0,0.0,0.0,678.0
1648753500,0.047080994,0.0,0.0,0.08062935,287.5,0.0,0.0,512.5
1648753560,0.05557394,0.0,0.0,0.10293007,329.0,0.0,0.0,604.0
1648753620,0.05761099,0.0,0.0,0.12133932,346.0,0.0,0.0,620.0
1648753680,0.062199593,0.0,0.0,0.089643955,369.0,0.0,0.0,652.5
1648753740,0.059843063,0.0,0.0,0.122321606,356.0,0.0,0.0,650.5
1648753800,0.061620235,0.0,0.0,0.089609146,364.0,0.0,0.0,659.5
1648753860,0.0467906,0.0,0.0,0.08002567,279.0,0.0,0.0,504.5
1648753920,0.061578274,0.0,0.0,0.12412882,371.5,0.0,0.0,668.0
1648753980,0.061965942,0.0,0.0,0.12405491,371.0,0.0,0.0,662.5
1648754040,0.061169624,0.0,0.0,0.106859684,363.0,0.0,0.0,666.5
1648754100,0.052759647,0.0,0.0,0.10092211,318.5,0.0,0.0,562.5
1648754160,0.6315708,0.0,0.0,0.14016104,459.0,0.0,0.0,741.0
1648754220,0.05396843,0.0,0.0,0.10181618,321.5,0.0,0.0,582.0
1648754280,0.0612092,0.0,0.0,0.10640669,364.5,0.0,0.0,659.0
1648754340,0.057678223,0.0,0.0,0.10442734,343.5,0.0,0.0,618.5
1648754400,0.051466465,0.0,0.0,0.08304453,306.0,0.0,0.0,562.0
1648754460,0.06503582,0.0,0.0,0.12625217,389.5,0.0,0.0,699.0
1648754520,0.041745186,0.0,0.0,0.077504635,252.5,0.0,0.0,455.5
1648754580,0.060811996,0.0,0.0,0.12329388,367.0,0.0,0.0,665.0
1648754640,0.056499004,0.0,0.0,0.10432005,346.0,0.0,0.0,610.0
1648754700,0.05854082,0.0,0.0,0.10477972,349.5,0.0,0.0,633.5
1648754760,0.059694767,0.0,0.0,0.10509014,351.5,0.0,0.0,644.0
1648754820,0.0529418,0.0,0.0,0.08375645,315.0,0.0,0.0,570.5
1648754880,0.062008858,0.0,0.0,0.107176304,365.0,0.0,0.0,663.5
1648754940,0.051221848,0.0,0.0,0.09960413,304.5,0.0,0.0,551.0
1648755000,0.06567907,0.0,0.0,0.12615108,385.0,0.0,0.0,717.0
1648755060,0.054268837,0.0,0.0,0.084365845,322.0,0.0,0.0,589.5
1648755120,0.063809395,0.0,0.0,0.12561274,382.5,0.0,0.0,691.0
1648755180,0.05998707,0.0,0.0,0.10543537,356.0,0.0,0.0,644.0
1648755240,0.05545473,0.0,0.0,0.1025424,327.0,0.0,0.0,605.5
1648755300,0.05326891,0.0,0.0,0.10187054,320.5,0.0,0.0,579.5
1648755360,0.055392742,0.0,0.0,0.102760315,333.5,0.0,0.0,599.0
1648755420,0.060308933,0.0,0.0,0.106153965,362.0,0.0,0.0,651.0
1648755480,0.054746628,0.0,0.0,0.10223818,329.5,0.0,0.0,581.0
1648755540,0.056181908,0.0,0.0,0.08616161,329.0,0.0,0.0,601.5
1648755600,0.06378937,0.0,0.0,0.12480402,382.5,0.0,0.0,687.5
1648755660,0.048971176,0.0,0.0,0.08209944,291.0,0.0,0.0,533.0
1648755720,0.06086111,0.0,0.0,0.12328482,364.0,0.0,0.0,648.0
1648755780,0.060717106,0.0,0.0,0.10596275,362.5,0.0,0.0,661.0
1648755840,0.051113605,0.0,0.0,0.08260059,305.0,0.0,0.0,547.0
1648755900,0.06423235,0.0,0.0,0.1255498,378.0,0.0,0.0,701.5
1648755960,0.058771133,0.0,0.0,0.10486555,351.5,0.0,0.0,633.5
1648756020,0.33679485,0.0,0.0,0.099752426,353.5,0.0,0.0,587.5
1648756080,0.35109758,0.0,0.0,0.14224577,432.0,0.0,0.0,729.0
1648756140,0.058220387,0.0,0.0,0.1049757,353.0,0.0,0.0,634.5
1648756200,0.05065012,0.0,0.0,0.08233833,300.5,0.0,0.0,547.0
1648756260,0.06788683,0.0,0.0,0.12748384,402.5,0.0,0.0,733.5
1648756320,0.04907942,0.0,0.0,0.082137585,297.0,0.0,0.0,530.5
1648756380,0.06362343,0.0,0.0,0.124928474,379.0,0.0,0.0,687.5
1648756440,0.050024986,0.0,0.0,0.08248615,297.0,0.0,0.0,536.0
1648756500,0.06640196,0.0,0.0,0.12667418,398.5,0.0,0.0,717.0
1648756560,0.05654335,0.0,0.0,0.08648014,334.0,0.0,0.0,610.5
1648756620,0.06075096,0.0,0.0,0.12281752,364.5,0.0,0.0,663.0
1648756680,0.051399708,0.0,0.0,0.08340454,303.0,0.0,0.0,556.0
1648756740,0.058031082,0.0,0.0,0.10385609,343.0,0.0,0.0,623.5
1648792800,0.08075237,0.0,0.0,0.09635687,425.0,0.0,0.0,796.5
1648792860,0.08075237,0.0,0.0,0.09635687,425.0,0.0,0.0,796.5
1648792920,0.11161375,0.0,0.0,0.1152482,583.0,0.0,0.0,1083.0
1648792980,0.13370657,0.0,0.0,0.16093779,702.0,0.0,0.0,1299.0
1648793040,0.09851456,0.0,0.0,0.107943535,515.5,0.0,0.0,965.5
1648793100,0.098293304,0.0,0.0,0.12377024,518.5,0.0,0.0,970.0
1648793160,0.1310234,0.0,0.0,0.16053343,687.0,0.0,0.0,1283.5
1648793220,0.11349821,0.0,0.0,0.115887165,597.0,0.0,0.0,1107.5
1648793280,0.13325882,0.0,0.0,0.16635752,700.0,0.0,0.0,1303.5
1648793340,0.10082531,0.0,0.0,0.113298416,523.0,0.0,0.0,980.0
1648793400,0.4212551,0.0,0.0,0.17879963,761.0,0.0,0.0,1343.5
1648793460,0.39154434,0.0,0.0,0.12774897,600.0,0.0,0.0,1062.0
1648793520,0.10645294,0.0,0.0,0.12888813,557.0,0.0,0.0,1049.0
1648793580,0.1281662,0.0,0.0,0.15829182,669.0,0.0,0.0,1258.0
1648793640,0.112406254,0.0,0.0,0.13325787,596.5,0.0,0.0,1106.5
1648793700,0.10225725,0.0,0.0,0.12685633,540.5,0.0,0.0,1002.0
1648793760,0.11050129,0.0,0.0,0.09725094,578.5,0.0,0.0,1078.5
1648793820,0.11397934,0.0,0.0,0.1501422,602.5,0.0,0.0,1120.5
1648793880,0.13140488,0.0,0.0,0.16053247,685.5,0.0,0.0,1285.5
1648793940,0.10080576,0.0,0.0,0.1079855,527.5,0.0,0.0,986.0
1648794000,0.12657833,0.0,0.0,0.15841246,661.0,0.0,0.0,1238.0
1648794060,0.1153059,0.0,0.0,0.1334939,607.5,0.0,0.0,1136.0
1648794120,0.11276674,0.0,0.0,0.13324738,589.5,0.0,0.0,1098.0
1648794180,0.10612345,0.0,0.0,0.11153841,562.0,0.0,0.0,1042.0
1648794240,0.12033892,0.0,0.0,0.13678885,628.0,0.0,0.0,1174.0
1648794300,0.13223362,0.0,0.0,0.16097212,691.5,0.0,0.0,1294.0
1648794360,0.10790968,0.0,0.0,0.12999487,566.5,0.0,0.0,1061.5
1648794420,0.120865345,0.0,0.0,0.13723183,632.0,0.0,0.0,1177.5
1648794480,0.098130226,0.0,0.0,0.106832504,519.0,0.0,0.0,968.0
1648794540,0.11073923,0.0,0.0,0.13167524,578.0,0.0,0.0,1083.5
1648794600,0.13495493,0.0,0.0,0.16257715,708.5,0.0,0.0,1314.5
1648794660,0.097010136,0.0,0.0,0.089146614,511.5,0.0,0.0,941.5
1648794720,0.13057947,0.0,0.0,0.17697525,687.0,0.0,0.0,1285.0
1648794780,0.1195631,0.0,0.0,0.13664246,629.0,0.0,0.0,1165.5
1648794840,0.10334015,0.0,0.0,0.12756634,546.0,0.0,0.0,1019.0
1648794900,0.10805607,0.0,0.0,0.1128068,565.5,0.0,0.0,1056.5
1648794960,0.12790394,0.0,0.0,0.15840626,674.5,0.0,0.0,1256.0
1648795020,0.10718346,0.0,0.0,0.12977457,566.5,0.0,0.0,1055.0
1648795080,0.39338923,0.0,0.0,0.14728165,632.5,0.0,0.0,1109.5
1648795140,0.40013123,0.0,0.0,0.15132713,657.5,0.0,0.0,1167.0
1648795200,0.1162467,0.0,0.0,0.1171422,609.0,0.0,0.0,1136.5
1648795260,0.11423063,0.0,0.0,0.13401031,600.5,0.0,0.0,1119.0
1648795320,0.113582134,0.0,0.0,0.13279295,601.5,0.0,0.0,1115.0
1648795380,0.10928869,0.0,0.0,0.14864683,574.5,0.0,0.0,1075.0
1648795440,0.11609459,0.0,0.0,0.117034435,609.0,0.0,0.0,1136.0
1648795500,0.11115742,0.0,0.0,0.13187742,583.0,0.0,0.0,1089.0
1648795560,0.11696386,0.0,0.0,0.13461494,611.5,0.0,0.0,1148.0
1648795620,0.12038469,0.0,0.0,0.15439844,632.5,0.0,0.0,1182.5
1648795680,0.11499977,0.0,0.0,0.13368416,603.5,0.0,0.0,1126.5
1648795740,0.10865736,0.0,0.0,0.11350012,572.0,0.0,0.0,1065.5
1648795800,0.12057924,0.0,0.0,0.15414476,638.0,0.0,0.0,1186.0
1648795860,0.11427784,0.0,0.0,0.13371277,602.5,0.0,0.0,1119.5
1648795920,0.111231804,0.0,0.0,0.11469364,584.5,0.0,0.0,1088.0
1648795980,0.11191368,0.0,0.0,0.1324234,590.0,0.0,0.0,1094.0
1648796040,0.12314987,0.0,0.0,0.15572453,647.5,0.0,0.0,1210.0
1648796100,0.11716223,0.0,0.0,0.13494396,618.0,0.0,0.0,1151.5
1648796160,0.10496712,0.0,0.0,0.1110239,550.0,0.0,0.0,1026.5
1648796220,0.12221241,0.0,0.0,0.15504313,639.5,0.0,0.0,1198.5
1648796280,0.10136652,0.0,0.0,0.10894537,535.5,0.0,0.0,996.0
1648796340,0.11101055,0.0,0.0,0.11464262,581.0,0.0,0.0,1082.5
1648774800,0.05556488,0.0,0.0,0.103067875,330.5,0.0,0.0,599.0
1648774860,0.05556488,0.0,0.0,0.103067875,330.5,0.0,0.0,599.0
1648774920,0.053382874,0.0,0.0,0.10199785,324.5,0.0,0.0,576.5
1648774980,0.062205315,0.0,0.0,0.10683155,370.5,0.0,0.0,667.0
1648775040,0.048362732,0.0,0.0,0.08198357,294.0,0.0,0.0,523.0
1648775100,0.05932808,0.0,0.0,0.12233162,354.5,0.0,0.0,648.5
1648775160,0.061902046,0.0,0.0,0.107198715,375.5,0.0,0.0,643.5
1648775220,0.05692625,0.0,0.0,0.104106426,343.5,0.0,0.0,614.5
1648775280,0.054786205,0.0,0.0,0.10232544,328.0,0.0,0.0,594.0
1648775340,0.06322765,0.0,0.0,0.10791588,381.0,0.0,0.0,683.5
1648775400,0.052008152,0.0,0.0,0.100468636,308.5,0.0,0.0,564.0
1648775460,0.055758953,0.0,0.0,0.1034441,335.5,0.0,0.0,610.0
1648775520,0.058306217,0.0,0.0,0.10480833,352.0,0.0,0.0,622.5
1648775580,0.04746294,0.0,0.0,0.081249714,285.5,0.0,0.0,512.0
1648775640,0.059761524,0.0,0.0,0.123036385,360.0,0.0,0.0,640.5
1648775700,0.34940577,0.0,0.0,0.12608528,448.0,0.0,0.0,741.5
1648775760,0.33963394,0.0,0.0,0.085538864,388.5,0.0,0.0,627.5
1648775820,0.060332775,0.0,0.0,0.14049149,364.0,0.0,0.0,666.0
1648775880,0.054169178,0.0,0.0,0.06773472,322.5,0.0,0.0,582.0
1648775940,0.06451321,0.0,0.0,0.1426816,383.0,0.0,0.0,698.0
1648776000,0.05871725,0.0,0.0,0.1049366,351.0,0.0,0.0,630.0
1648776060,0.05388975,0.0,0.0,0.1024251,329.5,0.0,0.0,587.0
1648776120,0.05430746,0.0,0.0,0.085121155,323.0,0.0,0.0,586.5
1648776180,0.05779934,0.0,0.0,0.10416508,347.5,0.0,0.0,629.0
1648776240,0.059238434,0.0,0.0,0.122680664,356.0,0.0,0.0,643.5
1648776300,0.057293892,0.0,0.0,0.10346937,338.5,0.0,0.0,618.5
1648776360,0.067005634,0.0,0.0,0.10947943,394.5,0.0,0.0,717.0
1648776420,0.057181835,0.0,0.0,0.10344124,332.5,0.0,0.0,608.5
1648776480,0.06792593,0.0,0.0,0.10959816,395.5,0.0,0.0,723.5
1648776540,0.059803486,0.0,0.0,0.10503912,351.0,0.0,0.0,639.5
1648776600,0.06896782,0.0,0.0,0.10971689,395.0,0.0,0.0,723.5
1648776660,0.061613083,0.0,0.0,0.08883762,353.5,0.0,0.0,646.0
1648776720,0.056748867,0.0,0.0,0.08614731,333.5,0.0,0.0,602.5
1648776780,0.08335018,0.0,0.0,0.15283251,483.0,0.0,0.0,866.0
1648776840,0.05518484,0.0,0.0,0.10244799,318.0,0.0,0.0,588.0
1648776900,0.068660736,0.0,0.0,0.09244442,396.0,0.0,0.0,717.5
1648776960,0.07297516,0.0,0.0,0.11276007,419.5,0.0,0.0,763.0
1648777020,0.05980158,0.0,0.0,0.08730745,347.0,0.0,0.0,627.5
1648777080,0.07108116,0.0,0.0,0.11186838,410.5,0.0,0.0,743.0
1648777140,0.07490206,0.0,0.0,0.13051033,424.0,0.0,0.0,777.5
1648777200,0.083109856,0.0,0.0,0.13497019,476.0,0.0,0.0,866.0
1648777260,0.06362772,0.0,0.0,0.09019041,355.0,0.0,0.0,653.0
1648777320,0.08294392,0.0,0.0,0.11695337,472.5,0.0,0.0,856.0
1648777380,0.07854366,0.0,0.0,0.13351917,441.5,0.0,0.0,818.5
1648777440,0.072432995,0.0,0.0,0.11125374,410.5,0.0,0.0,745.0
1648777500,0.07711029,0.0,0.0,0.11476898,432.5,0.0,0.0,799.0
1648777560,0.07391214,0.0,0.0,0.1121788,421.5,0.0,0.0,754.5
1648777620,0.6508398,0.0,0.0,0.15038109,547.0,0.0,0.0,929.5
1648777680,0.08341265,0.0,0.0,0.11746979,465.5,0.0,0.0,851.5
1648777740,0.082588196,0.0,0.0,0.11747694,461.5,0.0,0.0,844.5
1648777800,0.06973028,0.0,0.0,0.09269476,391.5,0.0,0.0,711.5
1648777860,0.08563852,0.0,0.0,0.13625622,476.5,0.0,0.0,876.5
1648777920,0.08313227,0.0,0.0,0.11781311,462.5,0.0,0.0,844.5
1648777980,0.07439947,0.0,0.0,0.113054276,419.0,0.0,0.0,761.5
1648778040,0.07577467,0.0,0.0,0.09607077,423.5,0.0,0.0,773.0
1648778100,0.087451935,0.0,0.0,0.11957502,481.5,0.0,0.0,887.0
1648778160,0.08377218,0.0,0.0,0.13518429,470.0,0.0,0.0,860.0
1648778220,0.0751977,0.0,0.0,0.09542465,411.0,0.0,0.0,762.0
1648778280,0.084916115,0.0,0.0,0.13560486,470.5,0.0,0.0,868.5
1648778340,0.095039845,0.0,0.0,0.12439585,523.0,0.0,0.0,961.0
1648814400,0.1392951,0.0,0.0,0.16391611,720.0,0.0,0.0,1356.0
1648814460,0.1392951,0.0,0.0,0.16391611,720.0,0.0,0.0,1356.0
1648814520,0.11300278,0.0,0.0,0.115124226,580.0,0.0,0.0,1091.0
1648814580,0.1352439,0.0,0.0,0.16198015,709.0,0.0,0.0,1315.5
1648814640,0.13075733,0.0,0.0,0.14237356,676.5,0.0,0.0,1270.0
1648814700,0.1336441,0.0,0.0,0.14402437,691.5,0.0,0.0,1299.5
1648814760,0.12716389,0.0,0.0,0.1402173,655.5,0.0,0.0,1231.5
1648814820,0.11427307,0.0,0.0,0.09824276,590.5,0.0,0.0,1108.0
1648814880,0.14297438,0.0,0.0,0.18311596,737.0,0.0,0.0,1390.0
1648814940,0.4140358,0.0,0.0,0.15815544,719.0,0.0,0.0,1294.0
1648815000,0.41288662,0.0,0.0,0.1401763,711.0,0.0,0.0,1280.0
1648815060,0.12555695,0.0,0.0,0.15617323,651.0,0.0,0.0,1223.0
1648815120,0.13793325,0.0,0.0,0.14619446,708.5,0.0,0.0,1334.5
1648815180,0.12618113,0.0,0.0,0.13977575,654.5,0.0,0.0,1228.0
1648815240,0.117455006,0.0,0.0,0.117164135,605.0,0.0,0.0,1138.5
1648815300,0.13602829,0.0,0.0,0.14495945,700.0,0.0,0.0,1318.5
1648815360,0.12025261,0.0,0.0,0.11902571,619.5,0.0,0.0,1168.5
1648815420,0.1283927,0.0,0.0,0.15794039,667.0,0.0,0.0,1252.5
1648815480,0.14675474,0.0,0.0,0.16924715,765.5,0.0,0.0,1423.0
1648815540,0.0967288,0.0,0.0,0.08858776,508.0,0.0,0.0,942.5
1648815600,0.13707304,0.0,0.0,0.14564323,708.0,0.0,0.0,1331.0
1648815660,0.14078426,0.0,0.0,0.18247795,727.5,0.0,0.0,1366.0
1648815720,0.119906425,0.0,0.0,0.11904335,617.0,0.0,0.0,1163.5
1648815780,0.14035702,0.0,0.0,0.16403961,728.5,0.0,0.0,1370.0
1648815840,0.1171999,0.0,0.0,0.11796856,610.0,0.0,0.0,1138.0
1648815900,0.11501169,0.0,0.0,0.13322306,600.0,0.0,0.0,1123.5
1648815960,0.121198654,0.0,0.0,0.13762093,633.0,0.0,0.0,1174.0
1648816020,0.14671135,0.0,0.0,0.168921,767.0,0.0,0.0,1419.5
1648816080,0.11851978,0.0,0.0,0.13543177,615.0,0.0,0.0,1154.0
1648816140,0.12116146,0.0,0.0,0.1366086,628.0,0.0,0.0,1183.0
1648816200,0.12553263,0.0,0.0,0.12254858,650.5,0.0,0.0,1217.5
