timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648808280,0.029671669,0.0,0.0,0.43082762,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,40000.0,11.0,52.5,51.69922,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,207.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03621362,0.0,0.0,300.5,0.01
1648808340,0.028497696,0.0,0.0,0.42801142,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,55.0,51.703125,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.035285596,0.0,0.0,300.0,0.01
1648808400,0.031656265,0.0,0.0,0.43323612,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,66.0,51.703125,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.040799633,0.0,0.0,337.0,0.01
1648808460,0.025990963,0.0,0.0,0.42690802,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,56.0,51.70703,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,192.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03358418,0.0,0.0,283.0,0.0
1648808520,0.033432484,0.0,0.0,0.43406677,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,52.0,51.70703,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03393504,0.0,0.0,328.5,0.01
1648808580,0.027804852,0.0,0.0,0.4246955,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,56.5,51.708984,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03673732,0.0,0.0,294.5,0.005
1648808640,0.03284359,0.0,0.0,0.43443155,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,56.0,51.710938,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.037291076,0.0,0.0,332.5,0.01
1648808700,0.027954102,0.0,0.0,0.4260025,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,55.5,51.71289,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,201.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.034621123,0.0,0.0,295.0,0.005
1648808760,0.6070447,0.0,0.0,0.46560097,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,58.0,51.714844,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,328.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.038702,0.0,0.0,443.5,0.005
1648808820,0.027088165,0.0,0.0,0.42482662,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,47.5,51.714844,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03256524,0.0,0.0,279.5,0.005
1648808880,0.030769348,0.0,0.0,0.4323573,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,56.5,51.714844,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,219.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.036943983,0.0,0.0,321.0,0.005
1648808940,0.030228615,0.0,0.0,0.43041945,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,62.0,51.71875,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,216.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03836662,0.0,0.0,324.0,0.015
1648809000,0.024951458,0.0,0.0,0.42331266,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,46.5,51.71875,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.032321397,0.0,0.0,268.5,0.005
1648809060,0.028404236,0.0,0.0,0.42475033,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,43.5,51.722656,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.027907994,0.0,0.0,307.5,0.005
1648809120,0.032631397,0.0,0.0,0.43250608,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,53.0,51.722656,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,227.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.040740397,0.0,0.0,324.0,0.0
1648809180,0.0299654,0.0,0.0,0.43061876,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,59.5,51.72461,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.037195094,0.0,0.0,315.0,0.015
1648809240,0.027449131,0.0,0.0,0.42494535,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,51.5,51.726562,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03620005,0.0,0.0,292.0,0.005
1648809300,0.03145361,0.0,0.0,0.42978096,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,57.5,51.728516,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.039656665,0.0,0.0,318.0,0.005
1648809360,0.026009083,0.0,0.0,0.42401552,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,45.5,51.73047,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03068258,0.0,0.0,281.5,0.005
1648809420,0.027641773,0.0,0.0,0.42483997,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,55.0,51.73242,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,200.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.036970343,0.0,0.0,293.5,0.015
1648809480,0.030379295,0.0,0.0,0.4288907,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,47.0,51.734375,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.033205368,0.0,0.0,298.5,0.005
1648809540,0.033352375,0.0,0.0,0.43297625,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,59.0,51.734375,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,241.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03866235,0.0,0.0,352.0,0.01
1648809600,0.025001526,0.0,0.0,0.42452908,0.0,0.0,107.234375,39784450.0,0.0,1048576.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,49.0,51.734375,0.0,0.0,105.50391,5.0,1025.0,0.0,0.0,604630.75,1025.0039,6.0,186.5,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1216512.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,43352064.0,0.03129794,0.0,0.0,278.0,0.01
