timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807800,0.058601856,0.0,0.0,1.5145992,0.0,0.0,34.816406,14356480.0,0.0,65536.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,65.0,32.089844,0.0,0.0,29.585938,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,353.16666,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.04138633,0.0,0.0,490.16666,0.01
1648807860,0.044082165,0.0,0.0,1.0742879,0.0,0.0,34.816406,14356480.0,0.0,65536.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,65.5,32.103516,0.0,0.0,29.585938,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.04820005,0.0,0.0,377.0,0.01
1648807920,0.04802513,0.0,0.0,0.84374857,0.0,0.0,34.816406,14356480.0,0.0,65536.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,51.0,32.109375,0.0,0.0,29.585938,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.033861607,0.0,0.0,392.0,0.015
1648807980,0.04373598,0.0,0.0,1.0667582,0.0,0.0,34.816406,14356480.0,0.0,65536.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,40000.0,10.0,40.5,32.128906,0.0,0.0,29.585938,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,258.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.024327945,0.0,0.0,367.5,0.0
1648808040,0.05166626,0.0,0.0,1.3346343,0.0,0.0,34.847656,14356480.0,0.0,65536.0,1648808100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,84.833336,32.147137,0.0,0.0,29.617188,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.06462032,0.0,0.0,427.5,0.016666668
1648808100,0.048374653,0.0,0.0,1.0801115,0.0,0.0,34.847656,14356480.0,0.0,65536.0,1648808100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,40000.0,10.0,68.666664,32.16797,0.0,0.0,29.617188,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05611255,0.0,0.0,394.5,0.018333333
1648808160,0.037885666,0.0,0.0,0.8190808,0.0,0.0,34.847656,14356480.0,0.0,65536.0,1648808200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,54.0,32.183594,0.0,0.0,29.617188,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.037914533,0.0,0.0,316.0,0.02
1648808220,0.04443105,0.0,0.0,0.91651565,2.0,0.0,34.859375,14356480.0,0.0,65536.0,1648808200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171875,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,71.5,32.19922,0.0,0.0,29.628906,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,260.33334,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05770367,0.0,0.0,365.0,0.005
1648808280,0.049294155,0.0,0.0,1.2501761,0.0,0.0,34.859375,14356480.0,0.0,65536.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,62.5,32.214844,0.0,0.0,29.628906,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,294.66666,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.041731548,0.0,0.0,415.0,0.01
1648808340,0.0487264,0.0,0.0,1.085296,0.0,0.0,34.882812,14491648.0,0.0,65536.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,56.0,32.23047,0.0,0.0,29.652344,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,286.66666,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.047642708,0.0,0.0,403.66666,0.015
1648808400,0.05879275,0.0,0.0,1.347428,0.0,0.0,34.882812,14491648.0,0.0,65536.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,53.0,32.248047,0.0,0.0,29.652344,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,342.83334,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.038407966,0.0,0.0,478.83334,0.015
1648808460,0.04584837,0.0,0.0,1.0778623,0.0,0.0,34.882812,14491648.0,0.0,65536.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,63.5,32.26367,0.0,0.0,29.652344,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05323728,0.0,0.0,389.5,0.02
1648808520,0.044190407,0.0,0.0,0.8378353,0.0,0.0,34.882812,14491648.0,0.0,65536.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,49.5,32.26953,0.0,0.0,29.652344,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.030245718,0.0,0.0,357.5,0.01
1648808580,0.04984474,0.0,0.0,1.3209462,0.0,0.0,34.91927,14491648.0,0.0,65536.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,60.333332,32.29297,0.0,0.0,29.688803,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,291.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.047083735,0.0,0.0,416.5,0.016666668
1648808640,0.02703619,0.0,0.0,0.31171322,0.0,0.0,34.9375,14491648.0,0.0,65536.0,1648808700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,78.166664,32.310547,0.0,0.0,29.707031,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05540266,0.0,0.0,225.0,0.018333333
1648808700,0.046616554,0.0,0.0,1.3214078,0.0,0.0,34.953125,14491648.0,0.0,65536.0,1648808700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,55.5,32.32617,0.0,0.0,29.722656,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.048102543,0.0,0.0,387.5,0.01
1648808760,0.055770557,0.0,0.0,1.1806105,0.0,0.0,34.953125,14491648.0,0.0,65536.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,71.0,32.341797,0.0,0.0,29.722656,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,327.33334,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.04409123,0.0,0.0,458.5,0.02
1648808820,0.057008106,0.0,0.0,1.5036937,0.0,0.0,34.953125,14491648.0,0.0,65536.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,54.0,32.35742,0.0,0.0,29.722656,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,339.66666,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.04076367,0.0,0.0,477.0,0.01
1648808880,0.047774315,0.0,0.0,0.8458171,0.0,0.0,34.953125,14491648.0,0.0,65536.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,62.5,32.373047,0.0,0.0,29.722656,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.04789522,0.0,0.0,397.0,0.015
1648808940,0.04437065,0.0,0.0,0.8299384,1.0,0.0,35.023438,14491648.0,0.0,65536.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,79.0,32.390625,0.0,0.0,29.792969,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,250.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05575419,0.0,0.0,358.5,0.025
1648809000,0.33772802,0.0,0.0,1.5851574,1.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08203125,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,45.5,32.398438,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.030793237,0.0,0.0,483.5,0.005
1648809060,0.3301282,0.0,0.0,0.842957,0.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,32.5,32.414062,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,281.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5001216.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.019821605,0.0,0.0,393.0,0.01
1648809120,0.041370075,0.0,0.0,0.9063327,0.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031666666,0.0,0.0,40000.0,10.0,84.166664,32.433594,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5046272.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.06382846,0.0,0.0,350.0,0.02
1648809180,0.06525358,0.0,0.0,1.521304,0.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333,0.0,0.0,40000.0,10.0,57.333332,32.441406,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5136384.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.042532872,0.0,0.0,515.5,0.01
1648809240,0.04468727,0.0,0.0,1.0738659,0.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,10.0,55.0,32.464844,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5226496.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.046709325,0.0,0.0,385.5,0.016666668
1648809300,0.05039692,0.0,0.0,1.0896597,0.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,40000.0,10.0,84.0,32.48242,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.066728525,0.0,0.0,404.0,0.028333334
1648809360,0.040943146,0.0,0.0,1.0622406,0.0,0.0,35.10547,14491648.0,0.0,65536.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,46.0,32.498047,0.0,0.0,29.875,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.031439736,0.0,0.0,350.0,0.015
1648809420,0.0469594,0.0,0.0,0.5984063,0.0,0.0,35.11133,14559232.0,0.0,65536.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,71.0,32.515625,0.0,0.0,29.88086,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,257.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05788371,0.0,0.0,374.0,0.01
1648809480,0.03625536,0.0,0.0,1.2904739,0.0,0.0,35.117188,14626816.0,0.0,65536.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,41.0,32.53125,0.0,0.0,29.886719,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,221.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.030360343,0.0,0.0,301.0,0.015
1648809540,0.041455746,0.0,0.0,0.8269329,0.0,0.0,35.117188,14626816.0,0.0,65536.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,72.5,32.546875,0.0,0.0,29.886719,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,245.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.05473929,0.0,0.0,351.5,0.015
1648809600,0.05723842,0.0,0.0,1.3435478,0.0,0.0,35.117188,14626816.0,0.0,65536.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,40000.0,10.0,41.0,32.564453,0.0,0.0,29.886719,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,341.5,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.033544537,0.0,0.0,474.5,0.015
1648809660,0.060343426,0.0,0.0,1.3554025,0.0,0.0,35.15625,14626816.0,0.0,65536.0,1648809700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,40000.0,10.0,70.0,32.58008,0.0,0.0,29.925781,4.0,256.0,0.0,0.0,604630.75,256.97266,1.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5271552.0,256.0,0.0,33.0,33.0,0.0,204.0,0.0,1647144400.0,5873664.0,0.060216088,0.0,0.0,493.5,0.02
