timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807800,0.22732878,0.0,0.0,1.3114896,0.0,0.0,139.41016,34050050.0,0.0,1048576.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,40000.0,22.0,469.5,1555.0684,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1113.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,4554.0,0.0,4554.0,204.0,0.0,1647235700.0,92635140.0,0.56031144,0.0,0.0,1195.5,0.1
1648807860,0.21087408,0.0,0.0,1.2647066,0.0,0.0,139.41016,34050050.0,0.0,1048576.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,40000.0,22.0,348.0,1555.2637,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1036.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,3630.0,0.0,3630.0,204.0,0.0,1647235700.0,92635140.0,0.44223845,0.0,0.0,1120.0,0.085
1648807920,0.257617,0.0,0.0,1.401012,0.0,0.0,139.41016,34050050.0,0.0,1048576.0,1648808000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,40000.0,22.0,359.0,1555.4707,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,4488.0,0.0,4488.0,204.0,0.0,1647235700.0,92635140.0,0.510038,0.0,0.0,1334.0,0.085
1648807980,0.22247839,0.0,0.0,1.2991652,0.0,0.0,139.41016,34050050.0,0.0,1048576.0,1648808100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,40000.0,22.0,465.0,1555.6738,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,4521.0,0.0,4521.0,204.0,0.0,1647235700.0,92635140.0,0.57108825,0.0,0.0,1156.0,0.095
1648808040,0.25285292,0.0,0.0,1.3956394,0.0,0.0,139.41016,34050050.0,0.0,1048576.0,1648808100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0,0.0,40000.0,22.0,366.0,1555.8711,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,3762.0,0.0,3762.0,204.0,0.0,1647235700.0,92635140.0,0.46470812,0.0,0.0,1323.0,0.07
1648808100,0.23109007,0.0,0.0,1.3318791,0.0,0.0,139.41016,34050050.0,0.0,1048576.0,1648808200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.0,40000.0,22.0,373.0,1556.0703,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,3861.0,0.0,3861.0,204.0,0.0,1647235700.0,92635140.0,0.47770023,0.0,0.0,1208.0,0.065
1648808160,0.23877239,0.0,0.0,1.3506961,0.0,0.0,139.3086,33943550.0,0.0,1048576.0,1648808200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,40000.0,22.0,414.0,1556.2656,0.0,0.0,53.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1171.5,0.0,0.0,0.0,0.0,0.0,0.5,41.0,0.0,0.0,8921088.0,256.0,0.0,4537.5,0.0,4537.5,204.0,0.0,1647235700.0,92635140.0,0.53053445,0.017011821,0.0,1236.5,0.085
1648808220,0.21525669,0.0,0.0,1.2821527,0.0,0.0,139.20703,33837056.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,40000.0,22.0,389.0,1556.4648,0.0,0.0,53.09375,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1063.5,0.0,0.0,0.0,0.0,0.0,0.5,41.0,0.0,0.0,8921088.0,256.0,0.0,4389.0,0.0,4389.0,204.0,0.0,1647235700.0,92635140.0,0.5099286,0.017011821,0.0,1131.5,0.08
1648808280,0.26230192,0.0,0.0,1.4181175,0.0,0.0,139.20703,33837056.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.0,0.0,40000.0,22.0,400.0,1556.668,0.0,0.0,53.09375,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1273.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,4240.5,0.0,4240.5,204.0,0.0,1647235700.0,92635140.0,0.5193892,0.0,0.0,1347.0,0.08
1648808340,0.2470336,0.0,0.0,1.373219,0.0,0.0,139.3086,33972224.0,0.0,1048576.0,1648808300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,40000.0,22.0,383.0,1556.873,0.0,0.0,53.195312,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,4125.0,0.0,4125.0,204.0,0.0,1647235700.0,92635140.0,0.49450228,0.0,0.0,1291.0,0.07
1648808400,0.21920538,0.0,0.0,1.2868576,0.0,0.0,139.41016,34107390.0,0.0,1048576.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.0,40000.0,22.0,400.0,1557.0781,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1078.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,3960.0,0.0,3960.0,204.0,0.0,1647235700.0,92635140.0,0.48992863,0.0,0.0,1145.5,0.085
1648808460,0.23601818,0.0,0.0,1.3449044,0.0,0.0,139.41016,34095104.0,0.0,1048576.0,1648808400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,40000.0,22.0,328.5,1557.2812,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.5,41.0,0.0,0.0,8921088.0,256.0,0.0,3943.5,0.0,3943.5,204.0,0.0,1647235700.0,92635140.0,0.45700788,0.024161763,0.0,1230.5,0.075
1648808520,0.24677658,0.0,0.0,1.374167,0.0,0.0,139.41016,34082816.0,0.0,1048576.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.0,40000.0,22.0,465.0,1557.4844,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1203.5,0.0,0.0,0.0,0.0,0.0,0.5,41.0,0.0,0.0,8921088.0,256.0,0.0,5098.5,0.0,5098.5,204.0,0.0,1647235700.0,92635140.0,0.5987677,0.024161763,0.0,1295.5,0.095
1648808580,0.2416811,0.0,0.0,1.360683,0.0,0.0,139.41016,34082816.0,0.0,1048576.0,1648808600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,40000.0,22.0,401.5,1557.6875,0.0,0.0,53.296875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1191.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8921088.0,256.0,0.0,4042.5,0.0,4042.5,204.0,0.0,1647235700.0,92635140.0,0.5000235,0.0,0.0,1256.0,0.08
1648808640,0.22406912,0.0,0.0,1.3019967,0.0,540.5,197.66016,76009470.0,0.0,1048576.0,1648808700.0,0.04296875,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83594,0.0,0.0,0.67,0.0,0.0,40000.0,29.0,373.5,1557.8945,0.0,4.0,123.333984,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1103.5,0.0,0.0,0.0,0.0,0.0,25.5,55.5,0.0,0.0,4595712.0,256.0,82.5,10906.5,82.5,10906.5,204.0,0.0,1647235700.0,111763460.0,1.6730944,2.1164486,0.0,1161.0,0.995
1648808700,0.2567439,0.0,0.0,1.4006939,0.0,10354.0,255.94727,53923840.0,0.0,1048576.0,1648808700.0,0.0546875,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.3555,0.0,0.0,0.785,0.0,0.0,40000.0,36.0,646.0,1858.3848,0.0,6.0,66.48633,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1269.5,0.0,0.0,0.0,0.0,0.0,26.0,54.0,0.0,0.0,270336.0,256.0,82.5,22621.5,82.5,22621.5,204.0,0.0,1647235700.0,198258690.0,3.9517217,2.1672697,0.0,1339.0,3.125
1648808760,0.20830774,0.0,0.0,1.2583838,0.0,10482.5,255.93945,85030910.0,0.0,1048576.0,1648808800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.254,0.0,0.0,0.665,0.0,0.0,40000.0,35.5,591.5,2158.8691,0.0,0.0,95.35547,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1023.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,0.0,405504.0,256.0,0.0,21285.0,0.0,21285.0,204.0,0.0,1647235700.0,167051260.0,2.9600055,0.34365752,0.0,1098.0,2.24
1648808820,0.22906113,0.0,0.0,1.315989,0.0,2564.0,67.80078,33882110.0,0.0,1048576.0,1648808800.0,0.02734375,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,763.6758,0.0,0.0,2.17,0.0,0.0,40000.0,22.0,484.5,1858.7695,0.0,3.0,61.335938,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1144.0,0.0,0.0,0.0,0.0,0.0,48.5,43.0,0.0,0.0,675840.0,256.0,0.0,39913.5,0.0,39913.5,204.0,0.0,1647235700.0,22851584.0,3.0317152,11.159469,0.0,1198.5,0.86
1648808880,0.2674842,0.0,0.0,1.4330878,0.0,0.0,67.80078,33882110.0,0.0,1048576.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,40000.0,22.0,379.0,1558.6816,0.0,0.0,61.335938,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1301.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,3811.5,0.0,3811.5,204.0,0.0,1647235700.0,22851584.0,0.4921134,0.0,0.0,1381.5,0.075
1648808940,0.22850227,0.0,0.0,1.3195772,0.0,3.0,67.88672,33882110.0,0.0,1048576.0,1648809000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.0,0.0,0.435,0.0,0.0,40000.0,22.0,447.5,1558.8828,0.0,0.0,61.421875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1122.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4339.5,0.0,4339.5,204.0,0.0,1647235700.0,22851584.0,0.5530609,0.0,0.0,1201.5,0.09
1648809000,0.22468805,0.0,0.0,1.3074198,0.0,0.0,67.6875,33710080.0,0.0,1048576.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,40000.0,22.0,369.0,1559.082,0.0,0.0,61.222656,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1100.5,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,675840.0,256.0,0.0,4438.5,0.0,4438.5,204.0,0.0,1647235700.0,22851584.0,0.52526057,0.008822367,0.0,1185.5,0.085
1648809060,0.21743107,0.0,0.0,1.2827897,0.0,0.0,67.6875,33710080.0,0.0,1048576.0,1648809100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,40000.0,22.0,448.5,1559.2832,0.0,0.0,61.222656,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4372.5,0.0,4372.5,204.0,0.0,1647235700.0,22851584.0,0.5556323,0.0,0.0,1162.0,0.09
1648809120,0.2347312,0.0,0.0,1.3378029,0.0,0.0,67.6875,33710080.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.0,0.0,40000.0,22.0,339.0,1559.4746,0.0,0.0,61.222656,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,3498.0,0.0,3498.0,204.0,0.0,1647235700.0,22851584.0,0.44439963,0.0,0.0,1228.0,0.08
1648809180,0.24856567,0.0,0.0,1.3782439,0.0,0.0,67.65625,33703936.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,40000.0,22.0,418.0,1559.6738,0.0,0.0,61.191406,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4009.5,0.0,4009.5,204.0,0.0,1647235700.0,22851584.0,0.5161358,0.0,0.0,1309.5,0.09
1648809240,0.22011375,0.0,0.0,1.2943296,0.0,0.0,67.68555,33697790.0,0.0,1048576.0,1648809200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,40000.0,22.0,425.5,1559.875,0.0,0.0,61.220703,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4356.0,0.0,4356.0,204.0,0.0,1647235700.0,22851584.0,0.56981564,0.0,0.0,1139.0,0.09
1648809300,0.25692654,0.0,0.0,1.3993711,0.0,0.0,67.93359,33869824.0,0.0,1048576.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,40000.0,22.0,369.0,1560.084,0.0,0.0,61.46875,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1250.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4438.5,0.0,4438.5,204.0,0.0,1647235700.0,22851584.0,0.5159613,0.0,0.0,1332.5,0.075
1648809360,0.54767513,0.0,0.0,1.3180399,0.0,0.0,67.94141,33869824.0,0.0,1048576.0,1648809300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,40000.0,22.0,441.0,1560.2852,0.0,0.0,61.476562,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1161.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4620.0,0.0,4620.0,204.0,0.0,1647235700.0,22851584.0,0.5972758,0.0,0.0,1232.0,0.095
1648809420,0.5757222,0.0,0.0,1.404716,0.0,0.0,67.94922,33869824.0,0.0,1048576.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,40000.0,22.0,416.5,1560.4844,0.0,0.0,61.484375,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,4092.0,0.0,4092.0,204.0,0.0,1647235700.0,22851584.0,0.5359584,0.0,0.0,1371.5,0.09
1648809480,0.22962761,0.0,0.0,1.3221865,0.0,0.0,67.94922,33869824.0,0.0,1048576.0,1648809500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.0,40000.0,22.0,346.5,1560.6875,0.0,0.0,61.484375,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,675840.0,256.0,0.0,3729.0,0.0,3729.0,204.0,0.0,1647235700.0,22851584.0,0.4830257,0.0,0.0,1185.0,0.07
1648809540,0.24618101,0.0,0.0,1.3757215,0.0,0.0,67.71484,33665024.0,0.0,1048576.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,40000.0,22.0,391.0,1560.8887,0.0,0.0,61.25,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1211.0,0.0,0.0,0.0,0.0,0.0,0.5,43.0,0.0,0.0,675840.0,256.0,0.0,4521.0,0.0,4521.0,204.0,0.0,1647235700.0,22851584.0,0.5409092,0.0019088165,0.0,1281.5,0.085
1648809600,0.21462822,0.0,0.0,1.2764287,0.0,0.0,67.48047,33460224.0,0.0,1048576.0,1648809600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.0,0.0,40000.0,22.0,431.5,1561.0898,0.0,0.0,61.015625,4.0,256.0,0.0,0.0,604630.75,256.0039,18.0,1052.5,0.0,0.0,0.0,0.0,0.0,0.5,43.0,0.0,0.0,675840.0,256.0,0.0,4636.5,0.0,4636.5,204.0,0.0,1647235700.0,22851584.0,0.572682,0.0019088165,0.0,1125.5,0.09
